,0
"RangeIndex(start=0, stop=1, step=1)","   COST (billion euros)  Cost per MWh produced (euros/MWh)
0             19.825725                           0.000038"
offshore,2.419290165376
onshore,8.946488175218999
pv,4.785445011116341
river,0.111375
lake,0.16385884765449996
biogas,0.8990989622746254
phs,0.22188219690128697
battery,1.1425002176417776
methanation,1.1357863366937895
