hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,13.49,14.8,0.0,1.27,0.0,0.0,5.34,1.01,0.0,-0.0,-0.0,-7.23,38.23,5.45,4093.91,0.0,6.46,0.0,28.69
1,13.58,14.69,0.0,1.3,0.0,0.0,5.34,3.52,0.0,-0.0,-0.0,-7.23,32.29,4.39,4098.18,0.0,0.0,6.49,31.21
2,13.59,14.78,0.0,1.11,0.0,0.0,5.34,0.11,0.0,-0.0,-0.0,-7.23,26.35,0.68,4102.44,0.0,6.45,0.0,27.7
3,14.04,15.42,0.0,1.12,0.0,0.0,4.63,0.0,0.0,-0.0,-0.0,-7.23,20.41,0.56,4106.71,0.0,6.45,0.0,27.99
4,14.35,16.33,0.0,1.21,0.0,0.0,3.5,0.0,0.0,-0.0,-0.0,-7.23,15.27,0.56,4110.98,1.84,4.61,0.0,28.16
5,13.81,15.85,0.0,1.25,0.0,0.0,4.34,0.0,0.0,-0.0,-0.0,-7.23,11.38,0.56,4115.24,0.0,0.0,6.45,28.02
6,13.71,15.43,0.0,1.21,0.0,0.0,5.34,0.53,0.0,-0.0,-0.0,-7.23,6.56,0.56,4119.51,0.0,0.0,6.46,29.0
7,14.73,16.38,2.16,1.18,0.0,0.0,0.56,0.0,0.0,-0.0,-0.0,-7.23,0.62,0.0,4123.77,4.79,1.67,0.0,27.78
8,16.08,18.1,24.93,1.19,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.23,0.0,0.0,4128.04,0.0,0.0,6.49,31.14
9,15.81,17.05,44.81,1.31,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.23,0.0,0.0,4132.31,0.0,0.0,6.56,37.23
10,14.71,15.58,56.58,1.38,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.23,0.0,0.0,4136.57,0.0,6.59,0.0,40.06
11,14.75,16.63,61.32,1.38,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.23,0.0,0.0,4140.84,0.0,6.63,0.0,43.68
12,15.17,18.76,59.03,1.29,0.0,0.0,0.0,0.0,0.0,-0.0,-10.6,-7.23,0.0,0.0,4145.1,0.0,6.66,0.0,46.73
13,15.43,19.45,50.61,1.36,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.23,0.0,9.54,4149.37,0.0,0.0,6.64,44.52
14,15.69,20.77,35.87,1.25,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.23,5.89,9.54,4153.64,0.0,0.0,6.55,37.07
15,16.19,24.14,14.61,1.27,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.23,11.78,9.54,4157.9,0.0,6.51,0.0,33.46
16,16.67,27.78,0.17,1.25,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.23,17.67,9.54,4162.17,0.0,6.49,0.0,31.38
17,17.03,30.24,0.0,1.33,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.23,23.56,9.54,4166.43,0.0,6.5,0.0,32.25
18,17.36,32.08,0.0,1.45,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.23,29.45,9.54,4170.7,0.0,0.0,6.52,34.03
19,17.67,33.42,0.0,1.82,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.23,35.34,9.54,4174.97,0.0,6.55,0.0,37.01
20,17.96,34.36,0.0,1.71,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.23,41.23,9.54,4179.23,0.0,6.59,0.0,40.36
21,18.15,34.97,0.0,1.5,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.23,47.12,9.54,4183.5,0.0,0.0,6.56,37.94
22,18.38,35.47,0.0,1.47,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.23,53.01,9.54,4187.77,0.0,6.54,0.0,35.63
23,18.57,35.71,0.0,1.39,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.23,58.9,9.54,4192.03,0.0,6.49,0.0,31.3
24,18.7,35.98,0.0,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.23,64.79,9.54,4196.3,5.34,1.16,0.0,32.15
25,18.77,36.15,0.0,1.15,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.23,70.68,9.54,4200.56,0.0,6.52,0.0,34.47
26,18.73,36.57,0.0,1.1,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.23,76.57,9.54,4204.83,0.0,0.0,6.5,31.91
27,18.71,37.12,0.0,1.15,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.23,82.46,9.54,4209.1,0.0,6.49,0.0,31.55
28,18.75,38.29,0.0,1.16,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.23,88.35,9.54,4213.36,5.34,1.15,0.0,31.29
29,18.52,39.48,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-6.2,-12.74,-7.23,94.24,9.54,4217.63,0.0,6.48,0.0,30.09
30,18.13,38.8,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.23,100.13,21.01,4221.89,0.0,6.49,0.0,31.4
31,17.84,37.07,2.25,1.18,0.0,0.0,0.0,0.0,0.0,-6.2,-9.74,-7.23,106.02,21.01,4226.16,0.0,0.0,6.53,35.17
32,16.66,34.57,16.22,1.23,0.0,0.0,0.0,0.0,0.0,-6.2,-12.74,-7.23,111.91,29.78,4230.43,0.0,0.0,6.54,35.83
33,15.18,30.14,25.95,1.33,0.0,0.0,0.0,0.0,0.0,-6.2,-12.74,-7.23,117.8,41.25,4234.69,5.34,1.24,0.0,39.43
34,13.51,26.77,31.65,1.43,0.0,0.0,0.0,0.0,0.0,-6.2,-8.51,-7.23,123.69,52.72,4238.96,0.0,6.71,0.0,51.43
35,11.8,23.82,34.08,1.5,0.0,0.0,0.0,0.0,0.0,-6.2,-1.84,-7.23,129.58,60.37,4243.22,0.0,0.0,6.76,55.94
36,10.37,21.65,33.52,1.58,0.0,0.0,0.0,0.0,0.0,-0.03,-0.29,-7.23,135.47,62.03,4247.49,0.0,6.8,0.0,59.58
37,8.99,19.76,27.61,1.62,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.15,135.5,62.29,4251.76,5.34,0.0,1.44,57.83
38,7.95,19.01,16.28,1.46,0.0,0.0,5.34,4.22,0.0,-0.0,-0.0,-0.0,135.5,62.29,4251.84,0.0,6.74,0.0,54.27
39,9.14,21.6,4.24,1.43,0.0,0.0,0.0,0.0,14.44,-0.0,-0.0,-0.0,129.56,57.85,4251.84,5.34,1.36,0.0,50.85
40,8.96,23.42,0.0,1.59,0.0,0.0,0.0,0.0,6.23,-0.0,-0.0,-0.0,129.56,57.85,4219.76,5.34,0.0,1.24,40.21
41,7.29,20.72,0.0,1.9,0.0,0.0,0.0,0.0,10.67,-0.0,-0.0,-0.0,129.56,57.85,4205.91,0.0,6.59,0.0,40.58
42,6.09,16.92,0.0,2.24,0.0,0.0,5.34,12.74,2.61,-0.0,-0.0,-0.0,129.56,57.85,4182.2,0.0,0.0,6.65,45.96
43,5.27,14.24,0.0,2.49,0.0,0.0,5.34,6.06,15.88,-0.0,-0.0,-0.0,123.62,44.43,4176.4,0.0,6.69,0.0,49.29
44,4.88,12.47,0.0,2.43,0.0,0.0,0.0,0.0,24.09,-0.0,-0.0,-0.0,117.69,38.06,4141.1,0.0,6.63,0.0,43.87
45,5.26,12.09,0.0,2.12,0.0,0.0,5.34,0.0,18.35,-0.0,-0.0,-0.0,117.69,38.06,4087.57,0.0,6.62,0.0,43.17
46,6.29,12.6,0.0,1.93,0.0,0.0,0.0,11.04,12.43,-0.0,-0.0,-0.0,111.75,38.06,4046.79,4.93,1.7,0.0,44.28
47,7.83,13.68,0.0,1.93,0.0,0.0,5.34,0.0,12.18,-0.0,-0.0,-0.0,111.75,26.43,4019.17,0.0,0.0,6.6,40.97
48,9.23,15.05,0.0,1.9,0.0,0.0,2.42,12.74,0.0,-0.0,-0.0,-0.0,105.81,26.43,3992.1,0.0,0.0,6.6,41.35
49,11.11,17.06,0.0,1.79,0.0,0.0,5.34,0.0,14.8,-0.0,-0.0,-0.0,103.12,13.02,3992.1,0.0,6.7,0.0,50.11
50,13.06,20.07,0.0,1.73,0.0,0.0,5.34,0.0,7.71,-0.0,-0.0,-0.0,97.18,13.02,3959.21,0.0,0.0,6.67,47.9
51,14.46,23.13,0.0,1.64,0.0,0.0,2.38,0.0,6.66,-0.0,-0.0,-0.0,91.25,13.02,3942.09,0.0,6.68,0.0,48.27
52,15.24,25.35,0.0,1.49,1.07,0.0,5.34,0.0,0.0,-0.0,-0.0,-0.0,88.6,13.02,3927.28,0.0,6.68,0.0,48.49
53,15.29,26.25,0.0,1.45,0.0,0.0,5.34,0.86,0.0,-0.0,-0.0,-0.0,82.66,13.02,3927.28,0.0,6.69,0.0,49.2
54,15.87,27.36,0.0,1.48,0.0,0.0,0.0,5.52,0.0,-0.0,-0.0,-0.0,76.72,12.11,3927.28,0.0,6.7,0.0,50.23
55,16.51,29.5,1.5,1.53,0.0,0.0,0.0,5.99,0.63,-0.0,-0.0,-0.0,76.72,6.3,3927.28,0.0,6.76,0.0,55.65
56,16.75,31.23,10.98,1.67,0.0,0.0,0.0,0.0,0.0,-0.74,-0.0,-0.0,76.72,0.0,3925.88,0.0,0.0,6.8,59.89
57,16.88,33.08,21.44,1.71,0.0,0.0,0.0,0.0,0.0,-6.2,-1.48,-0.0,77.43,0.0,3925.88,0.0,6.87,0.0,65.43
58,17.47,37.1,30.42,1.88,0.0,0.0,0.0,0.0,0.0,-6.2,-12.74,-1.15,83.32,1.34,3925.88,5.34,1.54,0.0,66.78
59,18.11,41.62,34.55,1.99,0.0,0.0,0.0,0.0,0.0,-6.2,-12.74,-4.09,89.21,12.8,3926.56,5.34,1.61,0.0,73.24
60,17.83,44.26,30.85,2.01,0.0,0.0,0.0,0.0,0.0,-6.2,-11.87,-0.0,95.1,24.27,3928.97,0.0,6.99,0.0,76.88
61,17.23,48.47,24.48,2.0,0.0,0.0,0.0,0.0,0.0,-6.2,-9.48,-0.0,100.99,34.96,3928.97,0.0,0.0,6.99,76.5
62,16.97,51.33,16.71,1.85,0.0,0.0,0.0,0.0,0.0,-6.2,-10.42,-0.0,106.88,43.49,3928.97,0.0,0.0,6.92,70.23
63,17.18,53.17,5.81,1.71,0.0,0.0,0.0,0.0,0.0,-6.2,-4.07,-3.0,112.77,52.87,3928.97,0.0,6.86,0.0,64.6
64,17.65,53.91,0.04,1.72,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-4.34,118.66,56.53,3930.75,5.34,1.49,0.0,62.77
65,18.13,52.19,0.0,1.9,0.0,0.0,0.0,0.0,0.0,-6.2,-6.39,-0.0,124.55,56.53,3933.3,0.0,6.8,0.0,59.63
66,17.17,48.77,0.0,2.21,0.0,0.0,0.0,0.0,0.0,-5.33,-0.0,-0.0,130.44,62.29,3933.3,0.0,0.0,6.84,62.82
