hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,5.15,21.89,0.0,1.27,2.45,40.08,6.33,0.0,0.0,-0.0,-0.0,-0.0,35.19,0.0,0.0,0.0,0.0,10.4,77.18
1,4.13,18.13,0.0,1.3,2.49,41.25,6.33,0.0,0.0,-0.0,-0.0,-0.0,28.15,0.0,0.0,0.0,0.0,10.36,73.64
2,4.07,15.71,0.0,1.11,12.86,34.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,21.12,0.0,0.0,0.0,10.31,0.0,68.34
3,4.66,14.21,0.0,1.12,12.86,33.17,0.0,0.0,0.0,-0.0,-0.0,-0.0,21.12,0.0,0.0,0.0,10.28,0.0,66.02
4,5.67,14.43,0.0,1.21,8.94,33.31,0.0,0.0,0.0,-0.0,-0.0,-0.0,21.12,0.0,0.0,6.33,0.0,3.92,63.55
5,7.33,17.11,0.0,1.25,12.86,16.47,6.33,0.0,0.0,-0.0,-0.0,-0.0,21.12,0.0,0.0,0.0,10.23,0.0,61.35
6,9.37,21.41,0.0,1.21,2.64,18.69,6.33,0.0,0.0,-0.0,-0.0,-0.0,14.08,0.0,0.0,0.0,0.0,10.21,59.67
7,11.54,26.16,1.03,1.18,2.64,11.33,6.33,0.0,0.0,-0.0,-0.0,-0.0,7.04,0.0,0.0,0.0,0.0,10.22,60.21
8,13.58,30.62,8.15,1.19,9.18,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,6.33,3.91,0.0,62.73
9,14.83,33.59,17.65,1.31,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.21,0.0,0.0,0.0,0.0,10.28,0.0,66.18
10,15.84,38.76,30.24,1.38,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-9.47,0.0,0.0,0.71,6.33,0.0,3.98,69.09
11,16.49,44.21,39.26,1.38,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-9.47,0.0,0.0,6.3,0.0,10.34,0.0,71.22
12,16.81,48.46,40.17,1.29,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-9.47,0.0,0.0,11.89,6.33,4.03,0.0,73.9
13,16.9,51.95,33.16,1.36,0.0,0.0,0.0,0.0,0.0,-0.0,-19.03,-9.47,0.0,0.0,17.48,0.0,10.38,0.0,74.86
14,17.2,54.42,20.54,1.25,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-9.47,0.0,17.13,23.07,0.0,10.38,0.0,74.96
15,17.86,60.88,4.64,1.27,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-9.47,0.0,17.13,28.66,6.33,0.0,4.03,73.55
16,18.31,66.94,0.01,1.25,0.0,0.0,0.0,0.0,0.0,-5.55,-0.0,-9.47,0.0,17.13,34.24,6.33,4.01,0.0,71.49
17,18.57,70.4,0.0,1.33,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-9.47,5.27,17.13,39.83,6.33,0.0,4.03,73.43
18,18.79,72.84,0.0,1.45,0.0,0.0,0.0,0.0,0.0,-0.34,-0.0,-9.47,5.27,17.13,45.42,0.0,0.0,10.42,79.03
19,18.91,74.54,0.0,1.82,0.0,0.0,0.0,0.0,0.0,-1.69,-0.0,-9.47,5.6,17.13,51.01,6.33,0.0,4.14,84.11
20,18.99,75.68,0.0,1.71,0.0,0.0,0.0,0.0,0.0,-1.75,-0.0,-9.47,7.2,17.13,56.6,6.33,4.16,0.0,85.16
21,19.03,75.19,0.0,1.5,0.0,0.0,0.0,0.0,0.0,-3.7,-0.0,-9.47,8.86,17.13,62.19,0.0,0.0,10.46,82.55
22,18.94,75.32,0.0,1.47,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-9.47,12.37,17.13,67.78,6.33,0.0,4.09,79.08
23,18.65,74.93,0.0,1.39,0.0,0.0,0.0,0.0,0.0,-6.2,-1.17,-9.47,18.26,17.13,73.37,0.0,10.41,0.0,77.61
24,18.27,72.91,0.0,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-0.09,-9.47,24.15,18.19,78.96,0.0,0.0,10.4,76.73
25,17.98,70.33,0.0,1.15,0.0,0.0,0.0,0.0,0.0,-6.2,-0.73,-9.47,30.04,18.27,84.54,0.0,0.0,10.36,73.05
26,17.65,67.55,0.0,1.1,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-9.47,35.93,18.92,90.13,0.0,10.3,0.0,68.16
27,17.53,65.96,0.0,1.15,0.0,0.0,0.0,0.0,0.0,-6.2,-2.16,-9.47,41.82,18.92,95.72,0.0,0.0,10.29,66.81
28,17.95,67.34,0.0,1.16,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-9.47,47.71,20.86,101.31,6.33,0.0,3.95,66.17
29,18.17,68.59,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-6.2,-6.26,-9.47,53.6,20.86,106.9,6.33,3.95,0.0,66.04
30,18.4,69.78,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-6.2,-6.81,-9.47,59.49,26.5,112.49,0.0,0.0,10.29,66.9
