2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
4412.2145714240005,4404.6604285779995,4813.216714289,4459.426142848,4667.300999977001,4573.685714299999,4573.641571432,4425.661571417001,4429.244142872999,4698.293857129,4660.515142827001,4602.646571437999,4441.855000045,4455.584571456,4407.400857153,4791.633285776999,4706.52400004,4717.173999931999
366.93899009942317,518.1058730778586,630.1767448578388,709.4870550999728,414.36455546306024,278.02383902537224,475.7416268324843,482.90720992112347,557.6508158804094,447.49902366309215,330.83460392074625,492.85224881287616,506.78995073281726,456.8937556779522,673.9928578753085,635.5543765571771,496.4609431825229,617.3760095537834
75.67170708652378,134.1327801352047,141.5379679543206,124.96051531260962,-58.89302563225377,256.7867392338125,272.17053952522093,-301.4349063371372,197.4105288599467,-35.9546439832619,371.35337030788753,-253.3665458472885,139.3857436534754,-158.94915401393482,18.613671495045754,112.05606747061103,-153.760210338465,-40.64098075959028
-115.89797427333197,-79.59263229485701,61.234143531607884,7.618117066257647,-192.25825564826346,221.1978308035765,0.6060271039329677,-92.5132117340083,-17.23111642460883,-1.4794340871258214,-45.16514725425312,-170.96290430222027,-104.054468560048,23.816676752810704,0.603010850277147,-196.33549195236597,106.8240602254809,-170.27718648218195
-48.541200214648796,-81.98977135731258,30.663993156140066,-144.8071463021658,-9.815594566057406,192.64672938822133,66.36284997886372,-42.231379381418286,-164.98522760909054,121.2416563012598,-59.9294551819742,-130.56485211424598,-68.62736290462975,282.0279642574011,43.93871052337535,-221.6370888591204,207.89945109067554,-36.082032589460646
86.3226975222952,-106.51064111161391,-15.930982844803427,83.445974577766,38.41510470655071,-38.097026539680435,-33.52331100832032,122.82875221356518,-155.75670192245087,13.3545486913586,8.860991733126825,158.61619220666364,112.1956366229346,44.00315549914213,80.90210160091561,-93.74656199518628,-13.814342132768399,-230.80636896834883
48.61245325517039,-108.02629547510465,-69.79479322035901,121.5035730785462,53.070864270170254,99.80733197323879,71.57824269165404,4.694597041955408,-49.37335477952709,133.04440887463,252.1931569170198,-328.63867159330835,113.4761534930481,220.5308229816229,128.34666599022606,-10.212595837871675,-29.451986425073905,-103.88699324665619
24.278097684528603,-48.089970322071686,158.02150881553837,-80.95436654062519,74.43958659812833,42.642916445082406,-74.71158630357841,4.430978351064326,-151.33702207426353,-124.1114577780828,-219.37514781709118,-155.3222116212257,-42.54681132694365,-191.93736520938774,-101.94654889383443,-47.39300592132919,-11.082211879905241,76.43662331937934
-170.6074871358698,189.34044630694396,45.77452716995957,200.1397628326485,-78.86827794210907,41.24656357606884,-243.87616133893476,5.194882069631568,-196.93586041183403,58.75687535279805,278.87813082857133,161.62937831286365,77.06535342848935,114.61012832211554,-131.9536014422387,-43.336779958800335,36.52277312496287,-12.18149015693253
159.87268112190566,111.77142830449105,155.93660676828267,88.49684758554938,-112.93920576615147,39.56768457040328,-71.85353855466256,84.95901526886492,171.8384499092623,-31.639329390371614,-99.45267868068221,-90.37759007839674,-170.36107631839832,-10.495649356582799,3.0310059566298344,-143.35143378399874,45.863228178430646,-120.71179261648538
