2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-41.24980056551859,-237.27446342091062,-15.900304037328766,-150.99785199606947,-185.73212978658879,68.84582629364928,63.82686703783828,-65.42150673634669,204.75646985959742,0.23181224271191514,-185.772263582814,-14.58337466544299,-90.19850687564673,75.57232159852637,-212.00048623769158,-246.03666586627847,-85.12534458533324,29.47642379019715
-49.5775817325722,-135.42162583325708,227.82812691476235,-82.21808933358575,217.5221738286774,297.7828062065227,42.510697345668916,-58.73851253872014,218.6106766131414,-205.55762936515947,-81.77823481193286,80.27609434697014,106.23607682693759,-223.1263887915058,112.96556376408499,94.5450318863061,20.067060741996915,289.9365941188239
58.019483751778786,-30.15838691133487,65.0739514110098,-106.28385386378781,-36.35740651147313,-47.88836380277683,-160.4707502572026,66.3026520481601,125.78626863001827,154.64622204880308,71.32160314096537,191.09771956245154,-93.91319753593176,-290.13383105191684,-50.22400254308137,-279.66783704897387,62.447680068385154,135.0446477997347
75.19589264175367,-103.42374160157797,86.9257357525283,-203.20622368052037,-62.264546403968,-90.41549556848844,170.5034069082928,21.907848247401223,70.03769993906593,6.816848295764755,135.79256178115597,230.2765442348005,-182.57643736008862,-117.32894811679257,-213.6013317583409,-14.103847231925169,-90.90901388353694,-1.6841174427687502
227.72767606478226,-92.4866050546194,111.72998536832311,43.68865423993814,-135.9421507031932,97.87847585431244,49.619777804475085,-99.14464998988522,-96.95464123926014,-135.6393494592785,106.35754120557148,-8.748285935368918,-73.60882892123519,-287.6027827228546,70.94845085242186,55.430057404785785,89.22625021299298,29.573823377688115
-53.81014529332873,-95.33251888606215,-106.12208791584746,193.89259572633418,90.91668266442952,177.5468347976616,22.85490223214548,141.4070789310746,-430.1382221350282,-255.11444110714834,-173.8891087286953,-94.8685188224383,-81.14334819814167,-69.92263095454318,3.4413142199787377,-23.335512470030483,-44.69529826926658,86.16725293073645
24.15630994324544,-162.46452672633563,3.05336433300697,152.90698334789062,294.1169579658724,-48.68231625466427,78.51720390100594,85.62932106558551,155.1152673149748,-225.81798866701436,-171.67708065769898,20.766263082856007,-4.189081329108059,63.312936968872215,-117.27393298504595,287.9132909459063,47.886922633665094,131.6306885668628
55.43097123560663,-62.04106468617505,0.214989009014797,91.93871421839998,240.57285824578392,2.249330636074494,19.89116298768964,9.818438208772811,-83.58321414692159,-50.66372856716788,-53.441798104226244,-260.97796795258216,-107.57618082134547,82.53947898853214,-45.119156218717116,67.22489352836247,130.57669095250517,-129.4200347751627
-163.0225615340415,0.4795050771434002,48.79042540936988,-71.64186502991195,67.42266364966783,160.07528966121245,-79.19123554001663,46.904819815306325,0.8088080468067762,99.61018912053842,-330.1715458423638,-135.47188127291372,-139.26770220742148,44.15358399574181,8.29495734604642,30.372121716851247,57.73580575577857,61.814068671406936
56.1625848456802,60.309675500876,-82.63925282153892,-67.14375466629295,235.52820232157555,-41.504171229598235,-55.55474491507291,2.974548481968456,116.77702699853435,-144.43462176913826,-213.17999198807365,-68.12192622727967,-175.1346261570193,-9.312531383117586,260.434331415583,50.78364520780687,41.277962058385086,-52.52230124190325
113.64020918188454,38.87126885150243,186.14456266293118,57.4972897488628,240.4269505055944,-22.365974061753278,49.00524375242623,97.81905861132968,95.2051662934806,-83.61682465336976,-66.3245946740939,-32.294950027307124,-76.6090195164088,199.37369502643912,-32.02197529829312,161.90837835191604,91.37654924798873,-236.74583146837608
-60.44652379747586,-75.40510222286188,41.56119352454843,-216.00694361902717,29.994066014021726,57.109813867691656,-224.17825996712628,-168.71003614627986,-54.24064094961848,-131.8499399392634,71.38292400129372,167.37894934856837,2.4276137160108773,105.70952137762717,15.385866499973012,28.378287907136215,-306.37709847078565,-8.13675841278123
-89.94596783716987,-216.38673629291964,-96.74719530858341,-96.2172524145285,133.59399010566756,251.43380917154957,-134.24157686797506,-94.61729039414408,-24.923617741460603,73.9069366220477,-206.29500091618746,49.3929328154718,93.56379233196017,-124.15013044691834,-85.90598032105117,47.519445777887704,-32.89723766999317,-38.92533925662801
-49.54162829770569,-149.44133211359514,-138.64144146895538,-10.143273161530162,10.382707923977046,-25.904199697105504,136.1120163065525,-14.119254419764472,87.55173933656188,-21.17900527808272,19.0087018834042,-187.54875911436088,76.82608822974157,12.900458594921917,48.82028144869346,66.84087835754747,15.811376470084136,-51.61722763237421
-249.24756771943743,-76.62846471154522,0.7303623365191267,15.368351326015887,-34.08684588310461,209.6354473134966,37.41523872663376,25.192443436729192,103.34095083865543,-37.9933135750805,-51.27825451700209,68.70993819618772,24.414512615173017,-89.18228879505287,75.57053198784821,147.43729480048862,61.447119444910285,72.21470225196063
84.55426898985131,-66.91347648914869,-8.151959478787814,-15.395136413472434,-184.90082126171424,38.69008140562884,18.793145695771457,-30.708283123648304,132.7675197835949,77.71767252580591,233.0861165427447,-56.44800869602179,-53.86858713428288,-224.20333913413913,-159.00760798756187,-101.70418717556551,1.247764460331546,-80.83800168466662
236.70379131261453,32.97844286707167,131.59922546669057,45.535973280176925,74.5015248827645,-270.5164894533025,53.92302762696089,147.99817035296428,73.97811551889542,149.48765602119522,207.71730317359817,96.86317720948186,54.6976278642247,115.25643980326986,-53.20820733768396,71.6112785533643,-17.067811586926645,64.40275238795927
25.91007869850179,-11.6244014751195,99.06348262174564,-52.177547977365265,79.80956745963809,-17.803187524679956,176.87793494116076,-23.486624999939266,128.03078391146073,-77.33972931054137,-69.26023452215165,-16.962225411977524,-122.93288181722816,173.49447869996808,97.45154362903857,270.97719405080323,152.6966621682344,-100.66633070865011
