hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,6.71,53.46,0.0,1.27,0.0,0.0,5.75,9.99,0.0,-0.0,-0.0,-0.0,135.5,130.09,8024.67,0.0,9.32,0.0,77.18
1,6.99,51.38,0.0,1.3,0.0,9.37,4.61,0.0,0.0,-0.0,-0.0,-0.0,129.11,119.57,8024.67,0.0,9.29,0.0,73.64
2,7.33,48.59,0.0,1.11,0.0,0.0,0.0,11.31,0.0,-0.0,-0.0,-0.0,124.0,119.57,8024.67,0.0,9.23,0.0,68.34
3,7.88,48.06,0.0,1.12,0.0,0.0,0.0,8.96,0.0,-0.0,-0.0,-0.0,124.0,107.67,8024.67,5.75,3.45,0.0,66.02
4,8.64,47.25,0.0,1.21,0.0,0.0,4.84,1.61,0.0,-0.0,-0.0,-0.0,124.0,98.24,8024.67,0.91,8.27,0.0,63.55
5,9.34,44.76,0.0,1.25,0.0,0.0,5.75,0.0,0.26,-0.0,-0.0,-0.0,118.62,96.55,8024.67,0.0,9.15,0.0,61.35
6,10.1,42.79,0.0,1.21,0.0,0.0,5.56,0.0,-0.0,-0.0,-0.0,-0.0,112.23,96.55,8024.1,0.19,8.95,0.0,59.67
7,10.61,40.67,4.19,1.18,0.0,0.0,0.0,3.55,-0.0,-0.0,-0.0,-0.0,106.05,96.55,8024.1,0.0,0.0,9.14,60.21
8,10.98,39.76,17.43,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-0.43,-0.0,106.05,92.81,8024.1,0.0,9.17,0.0,62.73
9,10.97,40.04,30.56,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-10.49,-0.0,111.94,93.19,8024.1,0.0,9.2,0.0,66.18
10,10.87,38.37,38.91,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-14.25,-0.0,117.83,102.64,8024.1,0.0,0.0,9.24,69.09
11,10.96,37.05,40.61,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-12.59,-0.0,123.72,115.46,8024.1,5.75,3.51,0.0,71.22
12,10.81,35.69,35.97,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-3.67,-0.0,129.61,126.79,8024.1,0.0,9.29,0.0,73.9
13,10.58,32.11,28.45,1.36,0.0,2.37,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,135.5,130.09,8024.1,0.0,9.3,0.0,74.86
14,10.56,29.72,18.07,1.25,0.0,15.34,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,135.5,130.09,8024.1,5.75,3.55,0.0,74.96
15,11.4,28.75,6.36,1.27,0.0,25.78,0.0,0.0,-0.0,-0.0,-0.0,-0.0,135.5,130.09,8024.1,0.0,9.28,0.0,73.55
16,12.31,32.02,0.09,1.25,0.0,25.81,0.0,0.0,0.0,-0.0,-0.0,-0.0,135.5,130.09,8024.1,5.75,3.51,0.0,71.49
17,12.77,39.34,0.0,1.33,0.0,19.98,0.0,0.0,-0.0,-0.0,-0.0,-0.0,135.5,130.09,8024.1,5.75,3.54,0.0,73.43
18,12.85,43.4,0.0,1.45,0.0,21.34,0.0,0.0,0.0,-0.0,-0.0,-0.0,135.5,130.09,8024.1,5.75,3.6,0.0,79.03
19,12.73,42.45,0.0,1.82,3.45,23.66,0.0,0.0,0.0,-0.0,-0.0,-0.0,135.5,130.09,8024.1,0.0,0.0,9.4,84.11
20,12.58,40.71,0.0,1.71,0.0,30.16,0.0,0.0,-0.0,-0.0,-0.0,-0.0,135.5,130.09,8024.1,5.75,3.66,0.0,85.16
21,12.07,40.16,0.0,1.5,0.0,28.83,0.0,0.0,-0.0,-0.0,-0.0,-0.0,135.5,130.09,8024.1,0.0,9.38,0.0,82.55
22,11.31,38.35,0.0,1.47,0.0,27.96,0.0,0.0,-0.0,-0.0,-0.0,-0.0,135.5,130.09,8024.1,5.75,3.6,0.0,79.08
23,10.63,37.43,0.0,1.39,0.0,28.16,0.0,0.0,-0.0,-0.0,-0.0,-0.0,135.5,130.09,8024.1,0.0,0.0,9.33,77.61
24,6.71,53.46,0.0,1.31,0.0,15.25,0.0,0.0,-0.0,-0.0,-0.0,-0.0,135.5,130.09,8024.1,5.75,3.57,0.0,76.73
25,6.99,51.38,0.0,1.15,12.86,0.68,0.0,0.0,0.0,-0.0,-0.0,-0.0,135.5,130.09,8024.1,0.0,9.28,-0.0,73.05
