hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,9.49,6.6,0.0,1.27,0.0,1.29,3.9,5.14,0.0,-0.0,-0.0,-0.0,98.4,22.05,0.0,0.0,0.0,3.76,27.7
1,9.55,6.55,0.0,1.3,0.0,0.0,3.9,4.98,0.0,-0.0,-0.0,0.0,94.06,16.64,0.0,0.0,0.0,3.75,26.28
2,9.56,6.59,0.0,1.11,0.0,0.0,3.9,3.94,0.0,-0.0,-0.0,0.0,89.72,11.4,-0.0,0.0,1.2,2.54,25.1
3,9.88,6.88,0.0,1.12,0.0,0.0,3.9,2.03,0.0,-0.0,-0.0,0.0,85.39,7.25,-0.0,0.0,0.0,3.72,23.81
4,10.09,7.28,0.0,1.21,0.0,0.07,3.9,0.0,0.0,-0.0,-0.0,0.0,81.05,5.11,-0.0,0.0,3.71,0.0,22.56
5,9.71,7.07,0.0,1.25,0.0,0.47,3.9,0.0,0.0,-0.0,-0.0,0.0,76.71,5.11,-0.0,0.0,0.0,3.71,22.4
6,9.64,6.88,0.0,1.21,1.7,0.0,3.9,1.93,0.0,-0.0,-0.0,0.0,72.37,5.11,-0.0,0.0,0.0,3.74,25.28
7,10.36,7.31,1.29,1.18,0.0,0.0,3.9,2.93,0.0,-0.0,-0.0,0.0,68.03,3.08,-0.0,0.0,2.21,1.54,26.97
8,11.31,8.07,14.88,1.19,0.0,0.0,0.0,0.0,0.0,-4.36,-0.0,-0.0,63.69,0.0,-0.0,0.0,0.0,3.8,31.09
9,11.12,7.6,26.74,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-0.64,-0.0,67.84,0.0,-0.0,0.0,0.0,3.81,31.45
10,10.35,6.95,33.77,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-5.14,-0.0,73.73,0.57,-0.0,0.0,3.81,0.0,32.24
11,10.38,7.42,36.6,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-5.14,-0.0,79.62,5.2,-0.0,0.0,3.83,0.0,33.48
12,10.66,8.37,35.23,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-5.14,-0.0,85.51,9.82,-0.0,0.0,3.87,0.0,37.41
13,10.85,8.68,30.2,1.36,0.0,0.0,0.0,0.0,0.0,-6.2,-5.14,-0.0,91.4,14.45,-0.0,0.0,0.0,3.87,37.68
14,11.03,9.26,21.41,1.25,0.0,0.0,0.0,0.0,0.0,-6.2,-3.3,-0.0,97.29,19.07,-0.0,0.0,0.0,3.83,33.45
15,11.39,10.77,8.72,1.27,0.0,0.0,0.0,0.0,0.0,-1.62,-0.0,-0.0,103.18,22.05,-0.0,3.8,0.0,0.0,30.52
16,11.73,12.39,0.1,1.25,0.0,0.0,3.9,1.3,0.0,-0.0,-0.0,-0.0,104.71,22.05,-0.0,0.0,3.8,0.0,30.67
17,11.97,13.49,0.0,1.33,0.0,0.0,3.9,1.71,0.0,-0.0,-0.0,-0.0,100.37,20.68,-0.0,0.0,3.43,0.39,32.41
18,12.21,14.31,0.0,1.45,0.0,0.0,3.9,2.43,0.0,-0.0,-0.0,-0.0,96.03,18.88,-0.0,0.0,0.0,3.84,34.3
19,12.43,14.91,0.0,1.82,0.0,2.3,3.9,5.14,0.0,-0.0,-0.0,-0.0,91.7,16.32,-0.0,0.0,0.0,3.9,40.5
20,12.63,15.32,0.0,1.71,0.0,0.0,3.9,5.02,0.0,-0.0,-0.0,-0.0,87.36,10.91,-0.0,0.0,0.12,3.77,38.59
21,12.76,15.6,0.0,1.5,0.0,0.0,0.94,0.0,0.0,-0.0,-0.0,-0.0,83.02,5.62,-0.0,0.0,0.0,3.8,30.79
22,12.93,15.82,0.0,1.47,0.0,0.0,0.0,0.0,0.0,-0.86,-0.0,-0.0,81.98,5.62,-0.0,0.0,3.78,0.0,29.36
23,13.06,15.93,0.0,1.39,0.0,0.0,0.0,0.0,0.0,-1.3,-0.0,-0.0,82.79,5.62,-0.0,0.0,3.78,0.0,29.08
24,13.15,16.05,0.0,1.31,0.0,0.0,0.0,0.0,0.0,-2.35,-0.0,-0.0,84.02,5.62,-0.0,3.77,0.0,0.0,28.16
25,13.2,16.12,0.0,1.15,0.0,0.0,0.0,0.0,0.0,-4.14,-0.0,-0.0,86.26,5.62,-0.0,3.75,0.0,0.0,26.33
26,13.17,16.31,0.0,1.1,0.0,0.0,0.0,0.0,0.0,-5.39,-0.0,-0.0,90.19,5.62,-0.0,0.0,0.0,3.74,25.19
27,13.16,16.55,0.0,1.15,0.0,0.0,0.0,0.0,0.0,-6.2,-0.8,-0.0,95.3,5.62,-0.0,0.0,3.72,0.0,23.86
28,13.19,17.08,0.0,1.16,0.0,0.0,0.0,0.0,0.0,-6.2,-2.96,-0.0,101.19,6.35,-0.0,3.7,0.0,0.0,22.27
29,13.02,17.61,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-6.2,-2.88,-0.0,107.08,9.01,-0.0,0.0,3.71,0.0,22.76
30,12.75,17.3,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-5.96,-0.0,-0.0,112.97,11.6,-0.0,0.0,3.74,0.0,25.3
31,12.55,16.53,1.34,1.18,0.0,0.0,0.0,0.0,0.0,-0.0,-4.33,-0.0,118.64,11.6,-0.0,0.0,0.0,3.76,27.28
32,11.72,15.42,9.68,1.23,0.0,0.0,0.0,0.0,0.0,-6.2,-1.02,-0.0,118.64,15.5,-0.0,0.0,0.0,3.8,30.83
33,10.67,13.44,15.49,1.33,0.0,0.0,0.0,0.0,0.0,-6.2,-1.43,-0.0,124.53,16.41,-0.0,3.83,0.0,0.0,33.3
34,9.5,11.94,18.89,1.43,0.0,0.0,0.0,0.0,0.0,-1.61,-4.82,-0.0,130.42,17.7,-0.0,0.0,3.85,0.0,35.33
35,8.3,10.63,20.34,1.5,0.0,0.0,0.0,0.0,0.0,-3.75,-0.0,-0.0,131.94,22.05,-0.0,3.87,0.0,0.0,37.02
36,7.29,9.66,20.0,1.58,0.0,0.0,2.29,0.0,0.0,-0.0,-0.0,-0.0,135.5,22.05,-0.0,0.0,3.91,0.0,40.83
37,6.32,8.81,16.48,1.62,0.0,0.0,3.9,4.1,0.0,-0.0,-0.0,-0.0,132.95,22.05,-0.0,0.0,0.0,3.91,41.24
38,5.59,8.48,9.72,1.46,2.64,0.0,3.9,5.14,0.0,-0.0,-0.0,-0.0,128.62,17.73,-0.0,0.0,0.0,3.87,36.93
39,6.43,9.63,2.53,1.43,0.0,3.83,3.9,5.14,0.0,-0.0,-0.0,-0.0,124.28,12.32,-0.0,0.0,0.0,3.82,32.9
40,6.3,10.45,0.0,1.59,0.0,12.51,0.0,0.0,-0.0,-0.0,-0.0,-0.0,119.94,6.91,-0.0,0.0,0.0,3.8,30.85
41,5.13,9.24,0.0,1.9,0.0,12.64,3.9,1.3,0.0,-0.0,-0.0,-0.0,119.94,6.91,0.0,0.0,3.83,0.0,34.12
42,4.29,7.55,0.0,2.24,0.0,13.06,3.9,5.14,0.0,-0.0,-0.0,-0.0,115.6,5.54,0.0,-0.0,0.0,3.86,36.18
43,3.71,6.35,0.0,2.49,12.86,9.9,3.9,0.05,0.0,-0.0,-0.0,-0.0,111.26,0.13,0.0,0.0,3.89,0.0,39.26
44,3.43,5.56,0.0,2.43,0.0,22.51,3.9,0.0,0.0,-0.0,-0.0,-0.0,106.92,0.07,0.0,0.0,0.0,3.88,37.84
45,3.7,5.39,0.0,2.12,12.86,3.65,3.9,0.0,0.0,-0.0,-0.0,-0.0,102.58,0.07,0.0,0.0,3.81,0.0,31.62
46,4.42,5.62,0.0,1.93,0.0,14.21,3.9,-0.0,0.0,-0.0,-0.0,-0.0,98.25,0.07,0.0,0.0,3.79,0.0,30.09
47,5.51,6.1,0.0,1.93,0.0,11.71,3.9,0.0,0.0,-0.0,-0.0,-0.0,93.91,0.07,0.0,0.0,0.0,3.78,29.15
48,6.49,6.71,0.0,1.9,0.0,8.91,3.9,-0.0,0.0,-0.0,-0.0,-0.0,89.57,0.07,0.0,0.0,0.0,3.77,27.92
49,7.82,7.61,0.0,1.79,0.0,5.12,3.9,-0.0,-0.0,-0.0,-0.0,-0.0,85.23,0.07,0.0,0.0,3.75,0.0,26.24
50,9.18,8.95,0.0,1.73,0.0,1.37,3.9,-0.0,0.0,-0.0,-0.0,-0.0,80.89,0.07,0.0,0.0,0.0,3.74,25.13
51,10.17,10.32,0.0,1.64,0.0,0.0,1.73,0.0,0.0,-0.0,-0.0,-0.0,76.55,0.07,0.0,0.0,3.72,0.0,23.85
52,10.72,11.31,0.0,1.49,0.0,0.0,0.0,0.0,0.0,-1.28,-0.0,-0.0,74.63,0.07,0.0,0.0,3.7,0.0,22.23
53,10.75,11.71,0.0,1.45,0.0,0.0,0.0,0.0,0.0,-1.24,-0.0,-0.0,75.85,0.07,0.0,3.71,0.0,0.0,22.67
54,11.16,12.2,0.0,1.48,0.0,0.0,0.31,-0.0,0.0,-0.0,-0.0,-0.0,77.03,0.07,0.0,0.0,3.74,0.0,25.16
55,11.61,13.16,0.89,1.53,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0,-0.0,76.68,0.07,0.0,0.0,3.76,0.0,27.09
56,11.78,13.93,6.55,1.67,0.0,0.0,0.0,-0.0,0.0,-3.32,-0.0,-0.0,76.78,0.07,0.0,0.0,0.0,3.8,30.61
57,11.87,14.76,12.8,1.71,0.0,0.0,0.0,0.0,0.0,-6.2,-1.87,0.0,79.93,0.07,0.0,0.0,3.82,0.0,33.06
58,12.29,16.55,18.16,1.88,0.0,0.0,0.0,0.0,0.0,-6.2,-5.14,-0.0,85.82,1.76,0.0,3.85,0.0,0.0,35.11
59,12.74,18.56,20.62,1.99,0.0,0.0,0.0,0.0,0.0,-6.2,-5.14,-0.0,91.71,6.38,0.0,3.87,0.0,0.0,37.45
60,12.54,19.74,18.41,2.01,0.0,0.0,0.0,0.0,0.0,-6.2,-4.52,0.0,97.6,11.01,0.0,0.0,3.92,0.0,41.98
61,12.12,21.62,14.61,2.0,0.0,0.0,0.0,0.0,0.0,-6.2,-1.73,0.0,103.49,15.07,0.0,0.0,0.0,3.93,42.42
62,11.93,22.89,9.97,1.85,0.0,0.0,0.0,0.0,0.0,-6.2,-2.31,0.0,109.38,16.64,0.0,0.0,0.0,3.88,38.14
63,12.08,23.72,3.47,1.71,0.0,0.0,0.0,0.0,0.0,-6.2,-1.32,0.0,115.27,18.71,0.0,0.0,3.83,0.0,33.45
64,12.41,24.05,0.02,1.72,0.0,0.0,0.0,0.0,0.0,-6.2,-1.31,0.0,121.16,19.9,-0.0,3.8,0.0,0.0,30.68
65,12.75,23.28,0.0,1.9,0.0,0.0,0.0,0.0,0.0,-3.98,-0.0,-0.0,127.05,21.08,-0.0,3.83,0.0,0.0,33.95
66,12.07,21.75,0.0,2.21,0.0,0.0,0.0,0.0,0.0,-0.03,-0.0,-0.0,130.83,21.08,-0.0,0.0,3.86,0.0,36.01
67,11.02,19.36,0.0,2.57,0.0,0.0,3.9,2.25,0.0,-0.0,-0.0,-0.0,130.86,21.08,-0.0,0.0,2.89,1.0,39.1
68,10.32,17.0,0.0,2.56,0.0,0.0,3.9,3.94,0.0,-0.0,-0.0,-0.0,126.52,18.72,-0.0,0.0,1.19,2.68,37.72
69,9.73,14.62,0.0,2.27,0.0,0.0,3.9,1.0,0.0,-0.0,-0.0,-0.0,122.19,14.56,-0.0,0.0,3.81,0.0,31.52
70,9.08,12.9,0.0,2.27,0.0,0.0,3.9,1.87,0.0,-0.0,-0.0,-0.0,117.85,13.52,-0.0,0.0,3.27,0.52,30.02
71,8.38,11.37,0.0,2.14,0.0,0.0,3.9,3.28,0.0,-0.0,-0.0,-0.0,113.51,11.55,-0.0,0.0,1.85,1.92,29.08
72,7.54,10.15,0.0,2.0,4.13,0.0,3.9,0.0,0.0,-0.0,-0.0,-0.0,109.17,8.09,-0.0,0.0,0.0,3.76,27.73
73,6.56,9.19,0.0,1.85,0.0,0.0,3.9,4.86,0.0,-0.0,-0.0,-0.0,104.83,8.09,-0.0,0.0,0.28,3.47,26.36
74,5.37,8.15,0.0,1.72,0.0,4.67,3.9,1.4,0.0,-0.0,-0.0,-0.0,100.49,2.98,-0.0,0.0,3.74,0.0,25.22
75,4.26,7.03,0.0,1.73,7.04,0.0,3.9,0.0,0.0,-0.0,-0.0,-0.0,96.16,1.5,-0.0,0.0,0.0,3.72,23.97
76,3.52,6.21,0.0,1.78,0.0,5.91,3.9,1.43,0.0,-0.0,-0.0,-0.0,91.82,1.5,-0.0,0.0,3.71,0.0,22.76
77,2.92,5.62,0.0,1.86,0.0,8.35,3.9,-0.0,0.0,-0.0,-0.0,-0.0,87.48,0.0,-0.0,0.0,3.71,0.0,22.65
78,2.36,5.11,0.0,2.07,0.0,12.12,3.9,0.0,0.0,-0.0,-0.0,-0.0,83.14,0.0,-0.0,0.0,0.0,3.74,25.57
79,1.9,4.7,1.09,2.42,0.0,13.29,3.9,0.0,0.0,-0.0,-0.0,-0.0,78.8,0.0,-0.0,0.0,3.76,0.0,27.31
80,1.65,4.24,6.52,2.75,12.42,0.0,3.9,0.0,0.0,-0.0,-0.0,-0.0,74.46,0.0,-0.0,0.0,3.37,0.43,31.48
81,1.48,3.72,12.24,3.17,0.0,7.37,3.9,0.0,0.0,-0.0,-0.0,-0.0,70.12,0.0,-0.0,0.0,3.81,0.0,31.89
82,1.35,3.55,17.62,3.26,0.0,3.05,3.9,0.0,0.0,-0.0,-0.0,-0.0,65.79,0.0,-0.0,0.0,3.82,0.0,32.72
83,1.3,3.78,21.75,3.2,0.0,0.75,3.9,0.0,0.0,-0.0,-0.0,-0.0,61.45,0.0,-0.0,0.0,3.84,0.0,34.67
