hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,6.71,54.07,0.0,1.27,0.0,0.0,6.39,8.73,0.0,-0.0,-0.0,-0.0,135.5,186.78,12993.45,0.0,10.47,0.0,77.18
1,6.99,51.97,0.0,1.3,0.0,0.0,6.39,6.99,0.0,-0.0,-0.0,-0.0,128.4,177.59,12993.45,0.0,10.43,0.0,73.64
2,7.33,49.15,0.0,1.11,0.0,0.0,6.39,4.36,0.0,-0.0,-0.0,-0.0,121.29,170.23,12993.45,0.0,0.0,10.37,68.34
3,7.88,48.61,0.0,1.12,0.0,0.0,3.28,5.13,0.0,-0.0,-0.0,-0.0,114.19,165.64,12993.45,0.0,0.0,10.34,66.02
4,8.64,47.79,0.0,1.21,0.0,0.0,5.9,0.0,0.0,-0.0,-0.0,-0.0,110.54,160.24,12993.45,0.0,0.0,10.32,63.55
5,9.34,45.27,0.0,1.25,0.0,0.0,0.0,5.49,0.0,-0.0,-0.0,-0.0,103.98,160.24,12993.45,0.0,10.29,0.0,61.35
6,10.1,43.29,0.0,1.21,0.0,0.0,0.0,5.07,0.0,-0.0,-0.0,-0.0,103.98,154.46,12993.45,0.0,0.0,10.27,59.67
7,10.61,41.14,5.17,1.18,0.0,0.0,2.11,0.0,0.0,-0.0,-0.0,-0.0,103.98,149.13,12993.45,0.0,0.0,10.28,60.21
8,10.98,40.21,21.49,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-4.95,101.64,149.13,12993.45,0.0,0.0,10.31,62.73
9,10.97,40.5,37.69,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-7.09,-10.99,107.53,149.13,12996.37,0.0,0.0,10.34,66.18
10,10.87,38.81,47.99,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-21.77,-2.0,113.42,155.51,13002.86,0.0,10.38,0.0,69.09
11,10.96,37.48,50.09,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-11.5,-10.99,119.31,175.1,13004.04,0.0,10.4,0.0,71.22
