,0
"RangeIndex(start=0, stop=1, step=1)","   COST (billion euros)  Cost per MWh produced (euros/MWh)
0             28.022709                            0.00004"
offshore,3.8279907680000003
onshore,13.465177235999999
pv,6.025613996078267
river,0.111375
lake,0.146225625
biogas,0.07277400078243998
phs,0.1173246529023302
battery,2.6257175537051207
methanation,1.6305098337984882
