hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,6.71,54.07,0.0,1.27,0.0,0.0,0.0,15.12,0.0,-0.0,-0.0,-0.0,119.48,161.47,1320.44,0.0,0.0,10.47,77.18
1,6.99,51.97,0.0,1.3,0.0,0.0,0.0,13.39,0.0,-0.0,-0.0,-0.0,119.48,145.55,1320.44,0.0,0.0,10.43,73.64
2,7.33,49.15,0.0,1.11,0.0,0.0,6.39,4.36,0.0,-0.0,-0.0,-0.0,119.48,131.45,1320.44,0.0,10.37,0.0,68.34
3,7.88,48.61,0.0,1.12,0.0,0.0,6.39,2.02,0.0,-0.0,-0.0,-0.0,112.38,126.87,1320.44,0.0,0.0,10.34,66.02
4,8.64,47.79,0.0,1.21,0.0,0.0,0.0,5.9,0.0,-0.0,-0.0,-0.0,105.28,124.75,1320.44,6.39,0.0,3.92,63.55
5,9.34,45.27,0.0,1.25,0.0,0.0,1.17,0.0,4.33,-0.0,-0.0,-0.0,105.28,118.53,1320.44,0.0,10.29,0.0,61.35
6,10.1,43.29,0.0,1.21,0.0,0.0,0.0,5.07,0.0,-0.0,-0.0,-0.0,103.98,118.53,1310.83,0.0,10.27,0.0,59.67
7,10.61,41.14,5.17,1.18,0.0,0.0,2.11,0.0,0.0,-0.0,-0.0,-0.0,103.98,113.19,1310.83,4.29,5.99,0.0,60.21
8,10.98,40.21,21.49,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-4.95,-0.0,101.64,113.19,1310.83,0.0,0.0,10.31,62.73
9,10.97,40.5,37.69,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-18.08,-0.0,107.53,117.65,1310.83,6.39,3.95,0.0,66.18
10,10.87,38.81,47.99,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-23.77,-0.0,113.42,133.93,1310.83,0.0,10.38,0.0,69.09
11,10.96,37.48,50.09,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-22.49,-0.0,119.31,155.32,1310.83,6.39,4.01,0.0,71.22
12,10.81,36.1,44.36,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-12.47,-0.0,125.2,175.56,1310.83,6.39,4.04,0.0,73.9
13,10.58,32.48,35.09,1.36,0.0,0.0,0.0,0.0,0.0,-4.64,-0.0,-0.0,131.09,186.78,1310.83,0.0,10.44,0.0,74.86
14,10.56,30.06,22.29,1.25,0.0,0.0,0.0,0.0,10.79,-0.0,-0.0,-0.0,135.5,186.78,1310.83,6.39,4.05,0.0,74.96
15,11.4,29.08,7.84,1.27,12.86,0.0,0.0,0.28,10.83,-0.0,-0.0,-0.0,135.5,186.78,1286.86,0.0,10.43,0.0,73.55
16,12.31,32.39,0.11,1.25,12.86,0.0,0.0,1.74,10.83,-0.0,-0.0,-0.0,135.5,186.48,1262.8,0.0,10.4,0.0,71.49
17,12.77,39.8,0.0,1.33,8.7,0.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,135.5,184.65,1238.74,6.39,4.03,0.0,73.43
18,12.85,43.9,0.0,1.45,10.01,0.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,135.5,184.65,1214.68,0.0,10.49,0.0,79.03
19,12.73,42.93,0.0,1.82,7.01,0.0,0.0,8.79,10.83,-0.0,-0.0,-0.0,135.5,184.65,1190.61,4.7,0.0,5.84,84.11
20,12.58,41.18,0.0,1.71,0.0,0.0,6.39,12.47,10.83,-0.0,-0.0,-0.0,135.5,175.4,1166.55,0.0,10.55,0.0,85.16
21,12.07,40.62,0.0,1.5,12.86,0.0,0.0,4.69,10.83,-0.0,-0.0,-0.0,128.4,162.27,1142.49,6.39,4.13,0.0,82.55
22,11.31,38.79,0.0,1.47,12.86,0.0,3.84,0.0,10.83,-0.0,-0.0,-0.0,128.4,157.34,1118.43,0.0,10.49,0.0,79.08
23,10.63,37.86,0.0,1.39,10.51,0.0,6.39,0.0,10.83,-0.0,-0.0,-0.0,124.13,157.34,1094.36,0.0,10.47,0.0,77.61
24,6.71,54.07,0.0,1.31,3.81,0.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,117.03,157.34,1070.3,0.0,1.41,9.05,76.73
25,6.99,51.97,0.0,1.15,2.12,0.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,117.03,157.34,1046.24,0.0,0.0,10.42,73.05
26,7.33,49.15,0.0,1.1,0.0,0.0,0.0,0.0,10.58,-0.0,-0.0,-0.0,117.03,157.34,1022.18,0.0,0.0,10.37,68.16
27,7.88,48.61,0.0,1.15,0.0,0.0,0.0,0.0,9.17,-0.0,-0.0,-0.0,117.03,157.34,998.66,0.0,10.35,0.0,66.81
28,8.64,47.79,0.0,1.16,0.0,0.0,0.0,0.0,8.57,-0.0,-0.0,-0.0,117.03,157.34,978.29,0.0,10.34,0.0,66.17
29,9.34,45.27,0.0,1.21,0.0,0.0,2.37,0.0,7.84,-0.0,-0.0,-0.0,117.03,157.34,959.24,0.0,0.0,10.34,66.04
30,10.1,43.29,0.0,1.21,1.48,0.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,114.39,157.34,941.82,0.0,10.35,0.0,66.9
31,10.61,41.14,5.17,1.18,0.0,0.0,1.44,0.0,10.83,-0.0,-0.0,-0.0,114.39,157.34,917.75,0.0,0.0,10.39,70.37
32,10.98,40.21,21.49,1.23,0.0,0.0,0.76,0.0,0.0,-0.0,-0.0,-0.0,112.79,157.34,893.69,0.0,0.0,10.44,74.68
33,10.97,40.5,37.69,1.33,0.0,0.0,0.0,0.0,0.0,-6.2,-5.61,-0.0,111.94,157.34,893.69,6.39,4.09,0.0,78.67
