hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,6.71,54.07,0.0,1.27,0.0,0.0,0.0,4.3,10.83,-0.0,-0.0,-0.0,75.93,120.41,5733.96,0.0,0.0,10.47,77.18
1,6.99,51.97,0.0,1.3,0.0,0.0,0.0,2.56,10.83,-0.0,-0.0,-0.0,75.93,115.89,5709.9,0.0,0.0,10.43,73.64
2,7.33,49.15,0.0,1.11,0.0,0.0,0.0,0.0,10.75,-0.0,-0.0,-0.0,75.93,113.19,5685.84,6.39,3.97,0.0,68.34
3,7.88,48.61,0.0,1.12,0.0,0.0,0.0,0.0,8.41,-0.0,-0.0,-0.0,75.93,113.19,5661.95,6.39,0.0,3.95,66.02
4,8.64,47.79,0.0,1.21,0.0,0.0,-0.0,0.0,5.9,-0.0,-0.0,-0.0,75.93,113.19,5643.26,6.39,3.92,0.0,63.55
5,9.34,45.27,0.0,1.25,0.0,0.0,0.0,0.0,5.49,-0.0,-0.0,-0.0,75.93,113.19,5630.14,0.0,10.29,0.0,61.35
6,10.1,43.29,0.0,1.21,0.0,0.0,0.0,0.0,5.07,-0.0,-0.0,-0.0,75.93,113.19,5617.94,0.0,0.0,10.27,59.67
7,10.61,41.14,5.17,1.18,0.0,0.0,0.0,0.0,2.11,-0.0,-0.0,-0.0,75.93,113.19,5606.67,0.0,10.28,0.0,60.21
8,10.98,40.21,21.49,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-4.95,-0.0,75.93,113.19,5601.99,6.39,0.0,3.91,62.73
9,10.97,40.5,37.69,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-18.08,-0.0,81.82,117.65,5601.99,6.39,0.0,3.95,66.18
10,10.87,38.81,47.99,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-23.77,-0.0,87.71,133.93,5601.99,0.0,10.38,0.0,69.09
11,10.96,37.48,50.09,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-22.49,-0.0,93.6,155.32,5601.99,0.0,0.0,10.4,71.22
12,10.81,36.1,44.36,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-12.47,-0.0,99.49,175.56,5601.99,0.0,10.43,0.0,73.9
13,10.58,32.48,35.09,1.36,0.0,0.0,0.0,0.0,0.0,-4.64,-0.0,-0.0,105.38,186.78,5601.99,0.0,0.0,10.44,74.86
14,10.56,30.06,22.29,1.25,0.0,0.0,0.0,0.0,10.79,-0.0,-0.0,-0.0,109.79,186.78,5601.99,0.0,0.0,10.44,74.96
15,11.4,29.08,7.84,1.27,0.0,0.0,6.39,6.74,10.83,-0.0,-0.0,-0.0,109.79,186.78,5578.02,0.0,0.0,10.43,73.55
16,12.31,32.39,0.11,1.25,0.0,0.0,6.39,8.2,10.83,-0.0,-0.0,-0.0,102.69,179.68,5553.96,0.0,0.0,10.4,71.49
17,12.77,39.8,0.0,1.33,0.0,0.0,6.39,2.31,10.83,-0.0,-0.0,-0.0,95.58,171.05,5529.89,0.0,10.42,0.0,73.43
18,12.85,43.9,0.0,1.45,0.0,0.0,6.39,3.62,10.83,-0.0,-0.0,-0.0,88.48,168.62,5505.83,0.0,0.0,10.49,79.03
19,12.73,42.93,0.0,1.82,0.0,0.0,6.39,9.41,10.83,-0.0,-0.0,-0.0,81.38,164.81,5481.77,0.0,0.0,10.54,84.11
