hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,5.15,3.32,0.0,1.27,12.86,0.37,4.73,0.0,0.0,-0.0,-0.0,-0.0,36.81,0.13,0.0,0.0,3.84,0.0,27.7
1,4.13,2.75,0.0,1.3,9.03,4.33,4.73,0.0,0.0,-0.0,-0.0,-0.0,31.55,0.13,0.0,0.0,0.0,3.82,26.28
2,4.07,2.39,0.0,1.11,12.69,0.0,4.73,0.12,0.0,-0.0,-0.0,-0.0,26.3,0.13,0.0,0.0,3.81,0.0,25.1
3,4.66,2.16,0.0,1.12,0.0,15.87,0.0,0.0,0.0,-0.0,-0.0,-0.0,21.04,0.0,0.0,0.0,3.8,0.0,23.81
4,5.67,2.19,0.0,1.21,0.0,8.76,4.73,0.0,0.0,-0.0,-0.0,-0.0,21.04,0.0,0.0,0.0,3.78,0.0,22.56
5,7.33,2.6,0.0,1.25,0.0,6.5,4.73,0.0,0.0,-0.0,-0.0,-0.0,15.78,0.0,0.0,0.0,0.0,3.78,22.4
6,9.37,3.25,0.0,1.21,6.71,0.0,4.73,0.0,0.0,-0.0,-0.0,-0.0,10.52,0.0,0.0,0.0,0.0,3.81,25.28
7,11.54,3.97,0.44,1.18,5.1,0.0,4.73,0.0,0.0,-0.0,-0.0,-0.0,5.26,0.0,0.0,0.0,3.83,0.0,26.97
8,13.58,4.65,3.53,1.19,8.13,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,3.88,31.09
9,14.83,5.1,7.65,1.31,0.0,2.57,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,3.88,31.45
10,15.84,5.89,13.11,1.38,0.0,0.0,0.0,0.0,0.0,-3.97,-0.0,-0.0,0.0,0.0,0.0,0.0,3.89,0.0,32.24
11,16.49,6.71,17.02,1.38,0.0,0.0,0.0,0.0,0.0,-3.54,-4.58,-0.0,3.78,0.0,0.0,0.0,3.9,0.0,33.48
12,16.81,7.36,17.41,1.29,0.0,0.0,0.0,0.0,0.0,-5.45,-0.0,-0.0,7.14,4.13,0.0,3.95,0.0,0.0,37.41
13,16.9,7.89,14.37,1.36,0.0,0.0,0.0,0.0,0.0,-2.84,-0.0,-0.0,12.31,4.13,0.0,3.95,0.0,0.0,37.68
14,17.2,8.26,8.9,1.25,0.0,0.0,0.0,0.0,0.0,-2.17,-0.0,-0.0,15.01,4.13,0.0,0.0,0.0,3.9,33.45
15,17.86,9.25,2.01,1.27,0.0,0.0,0.14,0.0,0.0,-0.0,-0.0,-0.0,17.08,4.13,0.0,0.0,3.87,0.0,30.52
16,18.31,10.17,0.0,1.25,0.0,0.0,0.94,0.0,0.0,-0.0,-0.0,-0.0,16.92,4.13,0.0,0.0,0.0,3.87,30.67
17,18.57,10.69,0.0,1.33,0.0,0.0,1.82,0.0,0.0,-0.0,-0.0,-0.0,15.88,4.13,0.0,0.0,0.0,3.89,32.41
18,18.79,11.06,0.0,1.45,0.0,0.0,3.0,0.0,0.0,-0.0,-0.0,-0.0,13.85,4.13,0.0,0.0,0.0,3.91,34.3
19,18.91,11.32,0.0,1.82,0.0,0.73,4.73,2.98,0.0,-0.0,-0.0,-0.0,10.52,4.13,0.0,0.0,3.98,0.0,40.5
20,18.99,11.49,0.0,1.71,0.0,0.72,4.73,0.94,0.0,-0.0,-0.0,-0.0,5.26,0.99,0.0,0.0,3.96,0.0,38.59
21,19.03,11.42,0.0,1.5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,3.87,30.79
22,18.94,11.44,0.0,1.47,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.86,0.0,29.36
23,18.65,11.38,0.0,1.39,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.85,0.0,29.08
24,18.27,11.07,0.0,1.31,0.0,0.0,0.0,0.0,0.0,-1.16,-0.0,-0.0,0.0,0.0,0.0,3.84,0.0,0.0,28.16
25,17.98,10.68,0.0,1.15,0.0,0.0,0.0,0.0,0.0,-3.47,-0.0,-0.0,1.1,0.0,0.0,0.0,3.82,0.0,26.33
26,17.65,10.26,0.0,1.1,0.0,0.0,0.0,0.0,0.0,-3.82,-0.0,-0.0,4.39,0.0,0.0,0.0,0.0,3.81,25.19
27,17.53,10.02,0.0,1.15,0.0,0.0,0.0,0.0,0.0,-4.84,-0.0,-0.0,8.02,0.0,0.0,3.8,0.0,0.0,23.86
28,17.95,10.23,0.0,1.16,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,12.62,0.0,0.0,3.78,0.0,0.0,22.27
29,18.17,10.42,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-0.0,12.62,0.0,0.0,0.0,0.0,3.78,22.76
30,18.4,10.6,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,18.51,0.0,0.0,0.0,3.81,0.0,25.3
31,18.6,10.7,0.12,1.18,0.0,0.0,0.0,0.0,0.0,-3.32,-0.0,-0.0,18.51,0.0,0.0,0.0,0.0,3.83,27.28
32,18.75,10.71,2.82,1.23,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,21.66,0.0,0.0,0.0,0.0,3.87,30.83
33,18.93,10.92,6.96,1.33,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,21.66,0.0,0.0,3.9,0.0,0.0,33.3
34,19.01,11.33,12.49,1.43,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-0.0,21.66,0.0,0.0,0.0,0.0,3.92,35.33
35,19.11,12.31,15.31,1.5,0.0,0.0,0.0,0.0,0.0,-6.2,-5.01,-0.0,27.55,0.0,0.0,3.94,0.0,0.0,37.02
36,19.29,13.01,15.4,1.58,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-0.0,33.44,4.51,0.0,0.0,0.0,3.98,40.83
37,19.44,13.26,11.72,1.62,0.0,0.0,0.0,0.0,0.0,-4.8,-0.0,-0.0,39.33,4.51,0.0,3.99,0.0,0.0,41.24
38,19.52,13.12,7.19,1.46,0.0,0.0,0.0,0.0,0.0,-4.36,-0.0,-0.0,43.89,4.51,0.0,3.94,0.0,0.0,36.93
39,19.53,12.96,2.5,1.43,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,48.03,4.51,0.0,3.9,0.0,0.0,32.9
40,19.54,12.85,0.0,1.59,0.0,0.0,0.0,0.0,0.0,-3.13,-0.0,-0.0,48.03,4.51,0.0,0.0,0.0,3.87,30.85
41,19.51,12.64,0.0,1.9,0.0,0.0,0.07,0.0,0.0,-0.0,-0.0,-0.0,51.0,4.51,0.0,3.91,0.0,0.0,34.12
42,19.43,12.63,0.0,2.24,0.0,0.0,1.88,0.0,0.0,-0.0,-0.0,-0.0,50.93,4.51,0.0,2.86,0.0,1.08,36.18
43,19.32,12.56,0.0,2.49,0.0,0.0,4.73,0.15,0.0,-0.0,-0.0,-0.0,48.85,4.51,0.0,0.0,3.97,0.0,39.26
44,19.17,12.2,0.0,2.43,0.0,0.0,4.05,0.0,0.0,-0.0,-0.0,-0.0,43.59,4.34,0.0,0.0,3.95,0.0,37.84
45,18.94,11.65,0.0,2.12,0.0,0.0,0.0,0.0,0.0,-1.09,-0.0,-0.0,39.09,4.34,0.0,0.0,3.88,0.0,31.62
46,18.65,10.98,0.0,1.93,0.0,0.0,0.0,0.0,0.0,-1.47,-0.0,-0.0,40.12,4.34,0.0,3.87,0.0,0.0,30.09
47,18.36,10.31,0.0,1.93,0.0,0.0,0.0,0.0,0.0,-1.45,-0.0,-0.0,41.52,4.34,0.0,0.0,0.0,3.86,29.15
48,18.13,9.64,0.0,1.9,0.0,0.0,0.0,0.0,0.0,-1.75,-0.0,-0.0,42.89,4.34,0.0,0.0,0.0,3.84,27.92
49,17.82,8.94,0.0,1.79,0.0,0.0,0.0,0.0,0.0,-2.32,-0.0,-0.0,44.56,4.34,0.0,0.0,3.82,0.0,26.24
50,17.55,8.46,0.0,1.73,0.0,0.0,0.0,0.0,0.0,-2.6,-0.0,-0.0,46.76,4.34,0.0,0.0,0.0,3.81,25.13
51,17.48,8.18,0.0,1.64,0.0,0.0,0.0,0.0,0.0,-3.44,-0.0,-0.0,49.24,4.34,0.0,0.0,3.8,0.0,23.85
52,17.49,7.71,0.0,1.49,0.0,0.0,0.0,0.0,0.0,-0.0,-4.46,-0.0,52.51,4.34,0.0,3.78,0.0,0.0,22.23
53,17.66,7.61,0.0,1.45,0.0,0.0,0.0,0.0,0.0,-4.05,-0.0,-0.0,52.51,8.36,0.0,3.78,0.0,0.0,22.67
54,17.98,7.9,0.0,1.48,0.0,0.0,0.0,0.0,0.0,-2.2,-0.0,-0.0,56.35,8.36,0.0,0.0,3.81,0.0,25.16
55,18.27,8.35,0.6,1.53,0.0,0.0,0.0,0.0,0.0,-1.66,-0.0,-0.0,58.44,8.36,0.0,0.0,3.83,0.0,27.09
56,18.59,8.88,3.67,1.67,0.0,0.0,0.0,0.0,0.0,-2.2,-0.0,-0.0,60.02,8.36,0.0,0.0,0.0,3.87,30.61
57,18.83,9.37,6.34,1.71,0.0,0.0,0.0,0.0,0.0,-3.2,-0.0,-0.0,62.11,8.36,0.0,0.0,0.0,3.9,33.06
58,19.01,9.98,8.98,1.88,0.0,0.0,0.0,0.0,0.0,-0.0,-4.74,-0.0,65.15,8.36,0.0,3.92,0.0,0.0,35.11
59,19.12,10.61,9.98,1.99,0.0,0.0,0.0,0.0,0.0,-4.26,-0.0,-0.0,65.15,12.62,0.0,3.95,0.0,0.0,37.45
60,19.2,11.26,8.42,2.01,0.0,0.0,1.1,0.0,0.0,-0.0,-0.0,-0.0,69.19,12.62,0.0,0.0,4.0,0.0,41.98
61,19.29,11.78,5.32,2.0,0.0,0.0,4.01,0.0,0.0,-0.0,-0.0,-0.0,67.97,12.62,0.0,0.0,0.0,4.0,42.42
62,19.24,12.13,1.92,1.85,0.0,0.0,3.0,0.0,0.0,-0.0,-0.0,-0.0,63.51,12.62,0.0,0.0,0.0,3.95,38.14
63,19.0,12.58,0.34,1.71,0.0,0.0,0.0,0.0,0.0,-0.18,-0.0,-0.0,60.18,12.62,0.0,0.0,3.9,0.0,33.45
64,18.62,12.82,0.0,1.72,0.0,0.0,0.0,0.0,0.0,-2.47,-0.0,-0.0,60.35,12.62,0.0,3.87,0.0,0.0,30.68
65,18.22,12.67,0.0,1.9,0.0,0.0,1.16,0.0,0.0,-0.0,-0.0,-0.0,62.7,12.62,0.0,3.58,0.0,0.33,33.95
66,17.83,12.28,0.0,2.21,0.0,0.0,3.68,0.0,0.0,-0.0,-0.0,-0.0,61.41,12.62,0.0,0.0,3.93,0.0,36.01
67,17.59,11.74,0.0,2.57,0.0,0.0,4.73,2.47,0.0,-0.0,-0.0,-0.0,57.33,12.62,0.0,0.0,3.96,0.0,39.1
68,17.22,11.11,0.0,2.56,0.0,0.0,4.73,2.1,0.0,-0.0,-0.0,-0.0,52.07,10.02,0.0,0.0,3.95,0.0,37.72
69,16.84,10.52,0.0,2.27,0.0,0.0,1.9,0.0,0.0,-0.0,-0.0,-0.0,46.81,7.81,0.0,0.0,3.88,0.0,31.52
70,16.59,10.16,0.0,2.27,0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,44.69,7.81,0.0,0.0,0.0,3.86,30.02
71,16.78,10.15,0.0,2.14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,43.58,7.81,0.0,0.0,3.85,0.0,29.08
72,17.19,10.19,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.64,-0.0,-0.0,43.58,7.81,0.0,0.0,3.84,0.0,27.73
73,17.47,10.12,0.0,1.85,0.0,0.0,0.0,0.0,0.0,-3.08,-0.0,-0.0,45.14,7.81,0.0,0.0,0.0,3.82,26.36
74,17.84,10.39,0.0,1.72,0.0,0.0,0.0,0.0,0.0,-4.73,-0.0,-0.0,48.06,7.81,0.0,3.81,0.0,0.0,25.22
