hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,6.71,54.07,0.0,1.27,0.0,0.0,0.0,15.12,0.0,-0.0,-0.0,-0.0,135.5,156.74,3128.91,4.92,4.93,0.0,77.18
1,6.99,51.97,0.0,1.3,0.0,0.0,4.92,8.47,0.0,-0.0,-0.0,-0.0,135.5,140.82,3128.91,0.0,9.81,0.0,73.64
2,7.33,49.15,0.0,1.11,0.0,0.0,2.7,8.05,0.0,-0.0,-0.0,-0.0,130.03,131.91,3128.91,2.22,7.53,0.0,68.34
3,7.88,48.61,0.0,1.12,0.0,0.0,4.92,3.49,0.0,-0.0,-0.0,-0.0,127.03,123.43,3128.91,0.0,9.72,0.0,66.02
4,8.64,47.79,0.0,1.21,0.0,0.0,4.92,0.99,0.0,-0.0,-0.0,-0.0,121.57,119.76,3128.91,0.0,9.7,0.0,63.55
5,9.34,45.27,0.0,1.25,0.0,0.0,4.92,0.57,0.0,-0.0,-0.0,-0.0,116.1,118.72,3128.91,0.0,9.67,0.0,61.35
6,10.1,43.29,0.0,1.21,0.0,0.0,4.92,0.15,0.0,-0.0,-0.0,-0.0,110.64,118.12,3128.91,0.0,9.65,0.0,59.67
7,10.61,41.14,4.63,1.18,0.0,0.0,0.0,2.65,0.0,-0.0,-0.0,-0.0,105.17,117.96,3128.91,0.0,9.66,0.0,60.21
8,10.98,40.21,19.22,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-2.68,105.17,115.17,3128.91,0.0,9.69,0.0,62.73
9,10.97,40.5,33.7,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-3.66,-10.44,111.06,115.17,3130.48,4.92,4.81,0.0,66.18
10,10.87,38.81,42.91,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-18.69,-0.0,116.95,118.46,3136.64,0.0,0.0,9.76,69.09
11,10.96,37.48,44.79,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-17.18,-0.0,122.84,135.28,3136.64,4.92,4.86,0.0,71.22
12,10.81,36.1,39.67,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-6.66,-1.11,128.73,150.74,3136.64,0.0,9.81,0.0,73.9
13,10.58,32.48,31.37,1.36,0.0,0.0,0.0,0.0,0.0,-0.93,-0.0,-0.0,134.62,156.74,3137.29,4.92,4.9,0.0,74.86
14,10.56,30.06,19.93,1.25,3.03,5.13,4.92,0.06,0.0,-0.0,-0.0,-0.0,135.5,156.74,3137.29,0.0,0.0,9.82,74.96
15,11.4,29.08,7.01,1.27,0.0,0.0,0.0,0.0,24.79,-0.0,-0.0,-0.0,130.03,156.67,3137.29,0.0,9.81,0.0,73.55
16,12.31,32.39,0.1,1.25,0.0,0.0,0.0,0.0,25.44,-0.0,-0.0,-0.0,130.03,156.67,3082.2,4.92,4.87,0.0,71.49
17,12.77,39.8,0.0,1.33,0.0,0.0,4.92,0.0,14.61,-0.0,-0.0,-0.0,130.03,156.67,3025.67,0.0,9.81,0.0,73.43
18,12.85,43.9,0.0,1.45,0.0,0.0,4.92,0.0,15.92,-0.0,-0.0,-0.0,124.57,156.67,2993.2,0.0,9.87,0.0,79.03
19,12.73,42.93,0.0,1.82,0.0,0.0,4.92,0.0,21.71,-0.0,-0.0,-0.0,119.1,156.67,2957.82,0.0,9.92,0.0,84.11
20,12.58,41.18,0.0,1.71,0.0,0.0,4.92,0.0,24.77,-0.0,-0.0,-0.0,113.64,156.67,2909.57,0.0,9.94,0.0,85.16
21,12.07,40.62,0.0,1.5,0.0,0.0,4.92,19.21,4.24,-0.0,-0.0,-0.0,108.17,156.67,2854.52,0.0,9.91,0.0,82.55
22,11.31,38.79,0.0,1.47,2.99,0.0,4.92,0.0,19.61,-0.0,-0.0,-0.0,102.71,136.45,2845.1,0.0,0.0,9.87,79.08
23,10.63,37.86,0.0,1.39,0.0,0.0,4.92,0.0,22.81,-0.0,-0.0,-0.0,97.24,136.45,2801.51,0.0,0.0,9.85,77.61
24,6.71,54.07,0.0,1.31,0.0,0.0,4.92,0.0,9.72,-0.0,-0.0,-0.0,91.78,136.45,2750.82,0.0,9.84,0.0,76.73
