hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,5.16,6.4,0.0,1.27,0.0,0.0,0.0,0.0,15.86,-0.0,-0.0,-0.0,135.5,63.58,1476.25,0.0,6.82,0.0,28.69
1,4.85,5.96,0.0,1.3,0.0,0.0,0.0,0.0,19.1,-0.0,-0.0,-0.0,135.5,63.58,1441.01,0.0,0.0,6.85,31.21
2,4.62,5.64,0.0,1.11,0.0,0.0,0.55,0.0,15.78,-0.0,-0.0,-0.0,135.5,63.58,1398.56,5.84,0.97,0.0,27.7
3,4.42,5.45,0.0,1.12,0.0,0.0,0.0,0.0,17.0,-0.0,-0.0,-0.0,134.88,63.58,1363.5,0.0,6.81,0.0,27.99
4,4.34,5.46,0.0,1.21,0.0,0.0,0.0,0.0,17.15,-0.0,-0.0,-0.0,134.88,63.58,1325.73,6.39,0.42,0.0,28.16
5,4.42,5.74,0.0,1.25,0.0,0.0,6.39,0.0,10.22,-0.0,-0.0,-0.0,134.88,63.58,1287.61,0.0,0.0,6.81,28.02
6,4.6,6.1,0.0,1.21,0.0,0.0,6.39,0.0,10.69,-0.0,-0.0,-0.0,127.78,63.58,1264.91,0.0,0.0,6.82,29.0
7,4.79,6.54,0.75,1.18,0.0,0.0,0.0,0.0,14.52,-0.0,-0.0,-0.0,120.68,63.58,1241.14,6.39,0.41,0.0,27.78
8,4.92,6.7,9.03,1.19,0.0,0.0,6.39,2.9,0.0,-0.0,-0.0,-0.0,120.68,63.58,1208.88,0.0,0.0,6.84,31.14
9,4.91,6.64,20.53,1.31,0.0,0.0,0.0,0.0,3.84,-0.0,-0.0,-0.0,113.57,60.52,1208.88,0.0,0.0,6.91,37.23
10,4.83,6.58,30.43,1.38,0.0,0.0,0.0,0.0,0.0,-3.16,-0.0,-0.0,113.57,60.52,1200.34,0.0,6.94,0.0,40.06
11,4.61,6.55,36.16,1.38,0.0,0.0,0.0,0.0,0.0,-5.01,-0.0,-0.0,116.57,60.52,1200.34,0.0,6.98,0.0,43.68
12,4.49,6.87,37.16,1.29,0.0,0.0,0.0,0.0,0.0,-3.07,-0.0,-0.0,121.33,60.52,1200.34,0.0,7.02,0.0,46.73
13,4.47,7.48,31.44,1.36,0.0,0.0,0.0,0.0,0.0,-0.23,-0.0,-0.0,124.25,60.52,1200.34,0.0,0.0,6.99,44.52
14,4.7,8.26,20.03,1.25,0.0,0.0,0.0,0.0,2.82,-0.0,-0.0,-0.0,124.47,60.52,1200.34,0.0,0.0,6.91,37.07
15,5.16,9.56,6.01,1.27,0.0,0.0,6.39,0.0,5.07,-0.0,-0.0,-0.0,124.47,60.52,1194.09,0.0,6.87,0.0,33.46
16,6.02,12.08,0.0,1.25,0.0,0.0,0.0,0.0,12.03,-0.0,-0.0,-0.0,117.36,60.52,1182.83,0.0,6.85,0.0,31.38
17,6.83,13.99,0.0,1.33,0.0,0.0,6.39,0.0,3.69,-0.0,-0.0,-0.0,117.36,60.52,1156.09,0.0,6.86,0.0,32.25
18,7.23,14.71,0.0,1.45,0.0,0.0,6.39,0.0,4.26,-0.0,-0.0,-0.0,110.26,60.52,1147.88,0.0,0.0,6.88,34.03
19,7.43,14.85,0.0,1.82,0.0,0.0,6.39,0.0,6.52,-0.0,-0.0,-0.0,103.16,60.52,1138.43,0.0,6.91,0.0,37.01
20,7.47,14.73,0.0,1.71,0.0,0.0,6.39,0.0,10.05,-0.0,-0.0,-0.0,96.05,60.52,1123.93,0.0,6.95,0.0,40.36
21,7.48,14.17,0.0,1.5,0.0,0.0,6.39,0.0,8.39,-0.0,-0.0,-0.0,88.95,60.52,1101.59,0.0,0.0,6.92,37.94
22,7.45,13.72,0.0,1.47,0.0,0.0,6.39,0.0,6.59,-0.0,-0.0,-0.0,81.84,60.52,1082.94,0.0,6.89,0.0,35.63
23,7.4,13.72,0.0,1.39,0.0,0.0,6.39,2.4,0.0,-0.0,-0.0,-0.0,74.74,60.52,1068.28,0.0,6.85,0.0,31.3
24,7.35,13.71,0.0,1.31,0.0,0.0,6.39,3.39,0.0,-0.0,-0.0,-0.0,67.64,58.0,1068.28,0.0,6.86,0.0,32.15
25,7.37,13.89,0.0,1.15,0.0,0.0,6.39,0.0,5.66,-0.0,-0.0,-0.0,60.53,54.43,1068.28,0.0,6.88,0.0,34.47
26,7.25,13.71,0.0,1.1,0.0,0.0,6.39,3.45,0.0,-0.0,-0.0,-0.0,53.43,54.43,1055.7,0.0,0.0,6.85,31.91
27,6.83,13.68,0.0,1.15,0.0,0.0,6.39,3.49,0.0,-0.0,-0.0,-0.0,46.33,50.8,1055.7,0.0,6.85,0.0,31.55
28,6.36,14.1,0.0,1.16,0.0,0.0,0.0,0.0,9.66,-0.0,-0.0,-0.0,39.22,47.13,1055.7,6.39,0.45,0.0,31.29
29,6.02,14.68,0.0,1.21,0.0,0.0,0.0,0.0,8.18,-0.0,-0.0,-0.0,39.22,47.13,1034.23,0.0,0.0,6.83,30.09
