hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,6.71,54.07,0.0,1.27,0.0,0.0,6.39,8.73,0.0,-0.0,-0.0,-0.0,135.5,186.78,7467.14,0.0,10.47,0.0,77.18
1,6.99,51.97,0.0,1.3,0.0,0.0,6.39,6.99,0.0,-0.0,-0.0,-0.0,128.4,177.59,7467.14,0.0,10.43,0.0,73.64
2,7.33,49.15,0.0,1.11,0.0,0.0,5.8,4.95,0.0,-0.0,-0.0,-0.0,121.29,170.23,7467.14,0.0,10.37,0.0,68.34
3,7.88,48.61,0.0,1.12,0.0,0.0,6.39,2.02,0.0,-0.0,-0.0,-0.0,114.85,165.02,7467.14,0.0,10.34,0.0,66.02
4,8.64,47.79,0.0,1.21,0.0,0.0,0.0,5.9,0.0,-0.0,-0.0,-0.0,107.74,162.9,7467.14,6.39,3.92,0.0,63.55
5,9.34,45.27,0.0,1.25,0.0,0.0,5.49,0.0,0.0,-0.0,-0.0,-0.0,107.74,156.68,7467.14,0.0,10.29,0.0,61.35
6,10.1,43.29,0.0,1.21,0.0,0.0,-0.0,5.07,0.0,-0.0,-0.0,-0.0,101.64,156.68,7467.14,6.39,0.0,3.88,59.67
7,10.61,41.14,5.17,1.18,0.0,0.0,0.0,2.11,0.0,-0.0,-0.0,-0.0,101.64,151.34,7467.14,6.39,3.89,0.0,60.21
8,10.98,40.21,21.49,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-4.95,101.64,149.13,7467.14,6.39,3.91,0.0,62.73
9,10.97,40.5,37.69,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-16.08,-2.0,107.53,149.13,7470.06,0.0,10.34,0.0,66.18
10,10.87,38.81,47.99,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-12.78,-10.99,113.42,163.6,7471.24,6.39,0.0,3.98,69.09
11,10.96,37.48,50.09,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-11.5,-10.99,119.31,175.1,7477.73,6.39,4.01,0.0,71.22
12,10.81,36.1,44.36,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-1.48,-10.99,125.2,185.45,7484.21,0.0,10.43,0.0,73.9
13,10.58,32.48,35.09,1.36,0.0,0.0,0.0,0.0,0.0,-4.64,-0.0,-0.0,131.09,186.78,7490.7,0.0,0.0,10.44,74.86
14,10.56,30.06,22.29,1.25,0.0,0.0,0.0,0.0,10.79,-0.0,-0.0,-0.0,135.5,186.78,7490.7,0.0,0.0,10.44,74.96
15,11.4,29.08,7.84,1.27,0.0,0.0,6.39,6.74,10.83,-0.0,-0.0,-0.0,135.5,186.78,7466.73,0.0,0.0,10.43,73.55
16,12.31,32.39,0.11,1.25,0.0,0.0,0.0,14.6,10.83,-0.0,-0.0,-0.0,128.4,179.68,7442.67,6.39,4.01,0.0,71.49
17,12.77,39.8,0.0,1.33,0.0,0.0,6.39,2.31,10.83,-0.0,-0.0,-0.0,128.4,164.32,7418.6,0.0,0.0,10.42,73.43
18,12.85,43.9,0.0,1.45,0.0,0.0,6.39,3.62,10.83,-0.0,-0.0,-0.0,121.29,161.89,7394.54,0.0,0.0,10.49,79.03
19,12.73,42.93,0.0,1.82,0.0,0.0,6.39,9.41,10.83,-0.0,-0.0,-0.0,114.19,158.08,7370.48,0.0,0.0,10.54,84.11
20,12.58,41.18,0.0,1.71,0.0,0.0,0.0,18.86,10.83,-0.0,-0.0,-0.0,107.08,148.17,7346.42,0.0,0.0,10.55,85.16
21,12.07,40.62,0.0,1.5,0.0,0.0,0.0,17.54,10.83,-0.0,-0.0,-0.0,107.08,128.32,7322.35,0.0,0.0,10.52,82.55
22,11.31,38.79,0.0,1.47,0.0,0.0,0.0,16.69,10.83,-0.0,-0.0,-0.0,107.08,109.85,7298.29,0.0,10.49,0.0,79.08
23,10.63,37.86,0.0,1.39,0.0,0.0,6.39,10.51,10.83,-0.0,-0.0,-0.0,107.08,92.28,7274.23,0.0,0.0,10.47,77.61
24,6.71,54.07,0.0,1.31,0.0,0.0,0.0,3.81,10.83,-0.0,-0.0,-0.0,99.98,81.22,7250.17,0.0,10.46,0.0,76.73
25,6.99,51.97,0.0,1.15,0.0,0.0,2.12,0.0,10.83,-0.0,-0.0,-0.0,99.98,77.21,7226.1,4.27,0.0,6.15,73.05
26,7.33,49.15,0.0,1.1,0.0,0.0,0.0,0.0,10.58,-0.0,-0.0,-0.0,97.63,77.21,7202.04,0.0,0.0,10.37,68.16
27,7.88,48.61,0.0,1.15,0.0,0.0,0.0,0.0,9.17,-0.0,-0.0,-0.0,97.63,77.21,7178.53,0.0,10.35,0.0,66.81
28,8.64,47.79,0.0,1.16,0.0,0.0,0.0,0.0,8.57,-0.0,-0.0,-0.0,97.63,77.21,7158.16,0.0,10.34,0.0,66.17
29,9.34,45.27,0.0,1.21,0.0,0.0,0.0,0.0,10.22,-0.0,-0.0,-0.0,97.63,77.21,7139.11,0.0,10.34,0.0,66.04
30,10.1,43.29,0.0,1.21,0.0,0.0,1.48,0.0,10.83,-0.0,-0.0,-0.0,97.63,77.21,7116.41,0.0,0.0,10.35,66.9
31,10.61,41.14,5.17,1.18,1.44,0.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,95.98,77.21,7092.34,6.39,0.0,4.0,70.37
