offshore,0,0.335714286
offshore,1,0.349428571
offshore,2,0.366571429
offshore,3,0.394142857
offshore,4,0.431857143
offshore,5,0.467142857
offshore,6,0.504857143
offshore,7,0.530571429
offshore,8,0.549
offshore,9,0.548285714
offshore,10,0.543571429
offshore,11,0.548
offshore,12,0.540571429
offshore,13,0.528857143
offshore,14,0.528142857
offshore,15,0.57
offshore,16,0.615571429
offshore,17,0.638714286
offshore,18,0.642428571
offshore,19,0.636285714
offshore,20,0.629
offshore,21,0.603285714
offshore,22,0.565285714
offshore,23,0.531714286
offshore,24,0.335714286
offshore,25,0.349428571
offshore,26,0.366571429
offshore,27,0.394142857
offshore,28,0.431857143
offshore,29,0.467142857
offshore,30,0.504857143
offshore,31,0.530571429
offshore,32,0.549
offshore,33,0.548285714
offshore,34,0.543571429
offshore,35,0.548
offshore,36,0.540571429
offshore,37,0.528857143
offshore,38,0.528142857
offshore,39,0.57
offshore,40,0.615571429
offshore,41,0.638714286
offshore,42,0.642428571
offshore,43,0.636285714
offshore,44,0.629
offshore,45,0.603285714
offshore,46,0.565285714
offshore,47,0.531714286
offshore,48,0.335714286
offshore,49,0.349428571
offshore,50,0.366571429
offshore,51,0.394142857
offshore,52,0.431857143
offshore,53,0.467142857
offshore,54,0.504857143
offshore,55,0.530571429
offshore,56,0.549
offshore,57,0.548285714
offshore,58,0.543571429
offshore,59,0.548
offshore,60,0.540571429
offshore,61,0.528857143
offshore,62,0.528142857
offshore,63,0.57
offshore,64,0.615571429
offshore,65,0.638714286
offshore,66,0.642428571
offshore,67,0.636285714
offshore,68,0.629
offshore,69,0.603285714
offshore,70,0.565285714
offshore,71,0.531714286
offshore,72,0.839571429
offshore,73,0.855428571
offshore,74,0.854142857
offshore,75,0.855571429
offshore,76,0.912714286
offshore,77,0.931142857
offshore,78,0.926714286
offshore,79,0.908857143
offshore,80,0.869428571
offshore,81,0.813
offshore,82,0.791142857
offshore,83,0.774285714
offshore,84,0.730142857
offshore,85,0.650571429
offshore,86,0.578142857
offshore,87,0.537285714
offshore,88,0.545857143
offshore,89,0.566571429
offshore,90,0.576285714
offshore,91,0.574571429
offshore,92,0.582428571
offshore,93,0.567
offshore,94,0.539571429
offshore,95,0.519285714
offshore,96,0.272
offshore,97,0.244142857
offshore,98,0.23
offshore,99,0.251285714
offshore,100,0.301285714
offshore,101,0.329428571
offshore,102,0.349857143
offshore,103,0.395
offshore,104,0.446
offshore,105,0.506571429
offshore,106,0.568571429
offshore,107,0.624571429
offshore,108,0.665285714
offshore,109,0.690857143
offshore,110,0.707857143
offshore,111,0.711857143
offshore,112,0.717857143
offshore,113,0.729142857
offshore,114,0.738
offshore,115,0.753
offshore,116,0.753285714
offshore,117,0.762714286
offshore,118,0.808285714
offshore,119,0.843714286
offshore,120,0.473714286
offshore,121,0.453428571
offshore,122,0.448285714
offshore,123,0.460285714
offshore,124,0.486285714
offshore,125,0.521428571
offshore,126,0.551571429
offshore,127,0.580142857
offshore,128,0.605285714
offshore,129,0.622142857
offshore,130,0.633428571
offshore,131,0.642714286
offshore,132,0.643142857
offshore,133,0.641714286
offshore,134,0.645285714
offshore,135,0.663571429
offshore,136,0.698
offshore,137,0.716285714
offshore,138,0.716714286
offshore,139,0.709142857
offshore,140,0.697857143
offshore,141,0.693285714
offshore,142,0.689142857
offshore,143,0.684142857
offshore,144,0.615714286
offshore,145,0.541
offshore,146,0.479428571
offshore,147,0.434428571
offshore,148,0.37
offshore,149,0.272428571
offshore,150,0.186428571
offshore,151,0.135285714
offshore,152,0.122714286
offshore,153,0.145857143
offshore,154,0.190571429
offshore,155,0.257857143
offshore,156,0.330571429
offshore,157,0.388571429
offshore,158,0.432428571
offshore,159,0.490857143
offshore,160,0.535571429
offshore,161,0.564142857
offshore,162,0.583571429
offshore,163,0.593714286
offshore,164,0.600428571
offshore,165,0.609428571
offshore,166,0.626285714
offshore,167,0.641857143
offshore,168,0.963142857
offshore,169,0.970142857
offshore,170,0.974428571
offshore,171,0.970714286
offshore,172,0.963428571
offshore,173,0.954428571
offshore,174,0.939714286
offshore,175,0.906142857
offshore,176,0.858142857
offshore,177,0.832571429
offshore,178,0.844571429
offshore,179,0.857428571
offshore,180,0.869714286
offshore,181,0.869571429
offshore,182,0.868142857
offshore,183,0.869857143
offshore,184,0.885571429
offshore,185,0.898857143
offshore,186,0.914571429
offshore,187,0.924571429
offshore,188,0.93
offshore,189,0.936714286
offshore,190,0.944714286
offshore,191,0.951571429
offshore,192,0.736571429
offshore,193,0.722142857
offshore,194,0.711571429
offshore,195,0.703714286
offshore,196,0.721857143
offshore,197,0.744
offshore,198,0.777571429
offshore,199,0.807571429
offshore,200,0.818
offshore,201,0.829285714
offshore,202,0.852428571
offshore,203,0.881714286
offshore,204,0.898428571
offshore,205,0.906285714
offshore,206,0.896285714
offshore,207,0.884714286
offshore,208,0.879142857
offshore,209,0.881142857
offshore,210,0.870285714
offshore,211,0.850285714
offshore,212,0.812285714
offshore,213,0.776571429
offshore,214,0.764428571
offshore,215,0.717142857
offshore,216,0.839571429
offshore,217,0.855428571
offshore,218,0.854142857
offshore,219,0.855571429
offshore,220,0.912714286
offshore,221,0.931142857
offshore,222,0.926714286
offshore,223,0.908857143
offshore,224,0.869428571
offshore,225,0.813
offshore,226,0.791142857
offshore,227,0.774285714
offshore,228,0.730142857
offshore,229,0.650571429
offshore,230,0.578142857
offshore,231,0.537285714
offshore,232,0.545857143
offshore,233,0.566571429
offshore,234,0.576285714
offshore,235,0.574571429
offshore,236,0.582428571
offshore,237,0.567
offshore,238,0.539571429
offshore,239,0.519285714
offshore,240,0.335714286
offshore,241,0.349428571
offshore,242,0.366571429
offshore,243,0.394142857
offshore,244,0.431857143
offshore,245,0.467142857
offshore,246,0.504857143
offshore,247,0.530571429
offshore,248,0.549
offshore,249,0.548285714
offshore,250,0.543571429
offshore,251,0.548
offshore,252,0.540571429
offshore,253,0.528857143
offshore,254,0.528142857
offshore,255,0.57
offshore,256,0.615571429
offshore,257,0.638714286
offshore,258,0.642428571
offshore,259,0.636285714
offshore,260,0.629
offshore,261,0.603285714
offshore,262,0.565285714
offshore,263,0.531714286
offshore,264,0.648142857
offshore,265,0.620142857
offshore,266,0.608714286
offshore,267,0.611714286
offshore,268,0.625
offshore,269,0.647285714
offshore,270,0.669142857
offshore,271,0.684857143
offshore,272,0.677857143
offshore,273,0.662142857
offshore,274,0.651
offshore,275,0.625857143
offshore,276,0.614
offshore,277,0.635571429
offshore,278,0.684857143
offshore,279,0.732857143
offshore,280,0.779857143
offshore,281,0.803714286
offshore,282,0.802714286
offshore,283,0.798142857
offshore,284,0.785714286
offshore,285,0.770428571
offshore,286,0.755714286
offshore,287,0.742
offshore,288,0.963142857
offshore,289,0.970142857
offshore,290,0.974428571
offshore,291,0.970714286
offshore,292,0.963428571
offshore,293,0.954428571
offshore,294,0.939714286
offshore,295,0.906142857
offshore,296,0.858142857
offshore,297,0.832571429
offshore,298,0.844571429
offshore,299,0.857428571
offshore,300,0.869714286
offshore,301,0.869571429
offshore,302,0.868142857
offshore,303,0.869857143
offshore,304,0.885571429
offshore,305,0.898857143
offshore,306,0.914571429
offshore,307,0.924571429
offshore,308,0.93
offshore,309,0.936714286
offshore,310,0.944714286
offshore,311,0.951571429
offshore,312,0.736571429
offshore,313,0.722142857
offshore,314,0.711571429
offshore,315,0.703714286
offshore,316,0.721857143
offshore,317,0.744
offshore,318,0.777571429
offshore,319,0.807571429
offshore,320,0.818
offshore,321,0.829285714
offshore,322,0.852428571
offshore,323,0.881714286
offshore,324,0.898428571
offshore,325,0.906285714
offshore,326,0.896285714
offshore,327,0.884714286
offshore,328,0.879142857
offshore,329,0.881142857
offshore,330,0.870285714
offshore,331,0.850285714
offshore,332,0.812285714
offshore,333,0.776571429
offshore,334,0.764428571
offshore,335,0.717142857
offshore,336,0.839571429
offshore,337,0.855428571
offshore,338,0.854142857
offshore,339,0.855571429
offshore,340,0.912714286
offshore,341,0.931142857
offshore,342,0.926714286
offshore,343,0.908857143
offshore,344,0.869428571
offshore,345,0.813
offshore,346,0.791142857
offshore,347,0.774285714
offshore,348,0.730142857
offshore,349,0.650571429
offshore,350,0.578142857
offshore,351,0.537285714
offshore,352,0.545857143
offshore,353,0.566571429
offshore,354,0.576285714
offshore,355,0.574571429
offshore,356,0.582428571
offshore,357,0.567
offshore,358,0.539571429
offshore,359,0.519285714
offshore,360,0.648142857
offshore,361,0.620142857
offshore,362,0.608714286
offshore,363,0.611714286
offshore,364,0.625
offshore,365,0.647285714
offshore,366,0.669142857
offshore,367,0.684857143
offshore,368,0.677857143
offshore,369,0.662142857
offshore,370,0.651
offshore,371,0.625857143
offshore,372,0.614
offshore,373,0.635571429
offshore,374,0.684857143
offshore,375,0.732857143
offshore,376,0.779857143
offshore,377,0.803714286
offshore,378,0.802714286
offshore,379,0.798142857
offshore,380,0.785714286
offshore,381,0.770428571
offshore,382,0.755714286
offshore,383,0.742
offshore,384,0.335714286
offshore,385,0.349428571
offshore,386,0.366571429
offshore,387,0.394142857
offshore,388,0.431857143
offshore,389,0.467142857
offshore,390,0.504857143
offshore,391,0.530571429
offshore,392,0.549
offshore,393,0.548285714
offshore,394,0.543571429
offshore,395,0.548
offshore,396,0.540571429
offshore,397,0.528857143
offshore,398,0.528142857
offshore,399,0.57
offshore,400,0.615571429
offshore,401,0.638714286
offshore,402,0.642428571
offshore,403,0.636285714
offshore,404,0.629
offshore,405,0.603285714
offshore,406,0.565285714
offshore,407,0.531714286
offshore,408,0.630571429
offshore,409,0.569428571
offshore,410,0.532714286
offshore,411,0.519285714
offshore,412,0.522571429
offshore,413,0.531285714
offshore,414,0.520714286
offshore,415,0.508
offshore,416,0.488142857
offshore,417,0.462285714
offshore,418,0.425
offshore,419,0.395142857
offshore,420,0.382
offshore,421,0.383571429
offshore,422,0.389857143
offshore,423,0.387857143
offshore,424,0.379428571
offshore,425,0.363571429
offshore,426,0.347
offshore,427,0.349428571
offshore,428,0.347571429
offshore,429,0.35
offshore,430,0.367428571
offshore,431,0.376142857
offshore,432,0.335714286
offshore,433,0.349428571
offshore,434,0.366571429
offshore,435,0.394142857
offshore,436,0.431857143
offshore,437,0.467142857
offshore,438,0.504857143
offshore,439,0.530571429
offshore,440,0.549
offshore,441,0.548285714
offshore,442,0.543571429
offshore,443,0.548
offshore,444,0.540571429
offshore,445,0.528857143
offshore,446,0.528142857
offshore,447,0.57
offshore,448,0.615571429
offshore,449,0.638714286
offshore,450,0.642428571
offshore,451,0.636285714
offshore,452,0.629
offshore,453,0.603285714
offshore,454,0.565285714
offshore,455,0.531714286
offshore,456,0.615714286
offshore,457,0.541
offshore,458,0.479428571
offshore,459,0.434428571
offshore,460,0.37
offshore,461,0.272428571
offshore,462,0.186428571
offshore,463,0.135285714
offshore,464,0.122714286
offshore,465,0.145857143
offshore,466,0.190571429
offshore,467,0.257857143
offshore,468,0.330571429
offshore,469,0.388571429
offshore,470,0.432428571
offshore,471,0.490857143
offshore,472,0.535571429
offshore,473,0.564142857
offshore,474,0.583571429
offshore,475,0.593714286
offshore,476,0.600428571
offshore,477,0.609428571
offshore,478,0.626285714
offshore,479,0.641857143
offshore,480,0.369857143
offshore,481,0.371428571
offshore,482,0.368285714
offshore,483,0.354285714
offshore,484,0.34
offshore,485,0.298285714
offshore,486,0.258285714
offshore,487,0.228428571
offshore,488,0.215714286
offshore,489,0.214142857
offshore,490,0.222285714
offshore,491,0.244
offshore,492,0.286142857
offshore,493,0.338
offshore,494,0.383285714
offshore,495,0.416285714
offshore,496,0.442571429
offshore,497,0.458
offshore,498,0.450857143
offshore,499,0.454857143
offshore,500,0.462857143
offshore,501,0.468
offshore,502,0.457428571
offshore,503,0.432428571
offshore,504,0.369857143
offshore,505,0.371428571
offshore,506,0.368285714
offshore,507,0.354285714
offshore,508,0.34
offshore,509,0.298285714
offshore,510,0.258285714
offshore,511,0.228428571
offshore,512,0.215714286
offshore,513,0.214142857
offshore,514,0.222285714
offshore,515,0.244
offshore,516,0.286142857
offshore,517,0.338
offshore,518,0.383285714
offshore,519,0.416285714
offshore,520,0.442571429
offshore,521,0.458
offshore,522,0.450857143
offshore,523,0.454857143
offshore,524,0.462857143
offshore,525,0.468
offshore,526,0.457428571
offshore,527,0.432428571
offshore,528,0.839571429
offshore,529,0.855428571
offshore,530,0.854142857
offshore,531,0.855571429
offshore,532,0.912714286
offshore,533,0.931142857
offshore,534,0.926714286
offshore,535,0.908857143
offshore,536,0.869428571
offshore,537,0.813
offshore,538,0.791142857
offshore,539,0.774285714
offshore,540,0.730142857
offshore,541,0.650571429
offshore,542,0.578142857
offshore,543,0.537285714
offshore,544,0.545857143
offshore,545,0.566571429
offshore,546,0.576285714
offshore,547,0.574571429
offshore,548,0.582428571
offshore,549,0.567
offshore,550,0.539571429
offshore,551,0.519285714
offshore,552,0.369857143
offshore,553,0.371428571
offshore,554,0.368285714
offshore,555,0.354285714
offshore,556,0.34
offshore,557,0.298285714
offshore,558,0.258285714
offshore,559,0.228428571
offshore,560,0.215714286
offshore,561,0.214142857
offshore,562,0.222285714
offshore,563,0.244
offshore,564,0.286142857
offshore,565,0.338
offshore,566,0.383285714
offshore,567,0.416285714
offshore,568,0.442571429
offshore,569,0.458
offshore,570,0.450857143
offshore,571,0.454857143
offshore,572,0.462857143
offshore,573,0.468
offshore,574,0.457428571
offshore,575,0.432428571
offshore,576,0.839571429
offshore,577,0.855428571
offshore,578,0.854142857
offshore,579,0.855571429
offshore,580,0.912714286
offshore,581,0.931142857
offshore,582,0.926714286
offshore,583,0.908857143
offshore,584,0.869428571
offshore,585,0.813
offshore,586,0.791142857
offshore,587,0.774285714
offshore,588,0.730142857
offshore,589,0.650571429
offshore,590,0.578142857
offshore,591,0.537285714
offshore,592,0.545857143
offshore,593,0.566571429
offshore,594,0.576285714
offshore,595,0.574571429
offshore,596,0.582428571
offshore,597,0.567
offshore,598,0.539571429
offshore,599,0.519285714
offshore,600,0.335714286
offshore,601,0.349428571
offshore,602,0.366571429
offshore,603,0.394142857
offshore,604,0.431857143
offshore,605,0.467142857
offshore,606,0.504857143
offshore,607,0.530571429
offshore,608,0.549
offshore,609,0.548285714
offshore,610,0.543571429
offshore,611,0.548
offshore,612,0.540571429
offshore,613,0.528857143
offshore,614,0.528142857
offshore,615,0.57
offshore,616,0.615571429
offshore,617,0.638714286
offshore,618,0.642428571
offshore,619,0.636285714
offshore,620,0.629
offshore,621,0.603285714
offshore,622,0.565285714
offshore,623,0.531714286
offshore,624,0.335714286
offshore,625,0.349428571
offshore,626,0.366571429
offshore,627,0.394142857
offshore,628,0.431857143
offshore,629,0.467142857
offshore,630,0.504857143
offshore,631,0.530571429
offshore,632,0.549
offshore,633,0.548285714
offshore,634,0.543571429
offshore,635,0.548
offshore,636,0.540571429
offshore,637,0.528857143
offshore,638,0.528142857
offshore,639,0.57
offshore,640,0.615571429
offshore,641,0.638714286
offshore,642,0.642428571
offshore,643,0.636285714
offshore,644,0.629
offshore,645,0.603285714
offshore,646,0.565285714
offshore,647,0.531714286
offshore,648,0.736571429
offshore,649,0.722142857
offshore,650,0.711571429
offshore,651,0.703714286
offshore,652,0.721857143
offshore,653,0.744
offshore,654,0.777571429
offshore,655,0.807571429
offshore,656,0.818
offshore,657,0.829285714
offshore,658,0.852428571
offshore,659,0.881714286
offshore,660,0.898428571
offshore,661,0.906285714
offshore,662,0.896285714
offshore,663,0.884714286
offshore,664,0.879142857
offshore,665,0.881142857
offshore,666,0.870285714
offshore,667,0.850285714
offshore,668,0.812285714
offshore,669,0.776571429
offshore,670,0.764428571
offshore,671,0.717142857
