hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,6.71,54.07,0.0,1.27,0.0,0.0,6.39,8.73,0.0,-0.0,-0.0,-0.0,135.5,186.78,4158.71,0.0,0.0,10.47,77.18
1,6.99,51.97,0.0,1.3,0.0,0.0,6.39,6.99,0.0,-0.0,-0.0,-0.0,128.4,177.59,4158.71,0.0,10.43,0.0,73.64
2,7.33,49.15,0.0,1.11,0.0,0.0,6.39,4.36,0.0,-0.0,-0.0,-0.0,121.29,170.23,4158.71,0.0,0.0,10.37,68.34
3,7.88,48.61,0.0,1.12,0.0,0.0,6.22,2.19,0.0,-0.0,-0.0,-0.0,114.19,165.64,4158.71,0.0,0.0,10.34,66.02
4,8.64,47.79,0.0,1.21,0.0,0.0,0.0,5.9,0.0,-0.0,-0.0,-0.0,107.28,163.34,4158.71,6.39,3.92,0.0,63.55
5,9.34,45.27,0.0,1.25,0.0,0.0,0.0,5.49,0.0,-0.0,-0.0,-0.0,107.28,157.12,4158.71,0.0,0.0,10.29,61.35
6,10.1,43.29,0.0,1.21,0.0,0.0,5.07,0.0,0.0,-0.0,-0.0,-0.0,107.28,151.34,4158.71,0.0,10.27,0.0,59.67
7,10.61,41.14,5.17,1.18,0.0,0.0,-0.0,2.11,0.0,-0.0,-0.0,-0.0,101.64,151.34,4158.71,6.39,3.89,0.0,60.21
8,10.98,40.21,21.49,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-4.95,101.64,149.13,4158.71,0.0,0.0,10.31,62.73
9,10.97,40.5,37.69,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-7.09,-10.99,107.53,149.13,4161.63,6.39,3.95,0.0,66.18
10,10.87,38.81,47.99,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-12.78,-10.99,113.42,155.51,4168.11,0.0,10.38,0.0,69.09
11,10.96,37.48,50.09,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-11.5,-10.99,119.31,167.01,4174.6,0.0,0.0,10.4,71.22
12,10.81,36.1,44.36,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-10.47,-2.0,125.2,177.36,4181.08,6.39,4.04,0.0,73.9
13,10.58,32.48,35.09,1.36,0.0,0.0,0.0,0.0,0.0,-4.64,-0.0,-0.0,131.09,186.78,4182.26,0.0,10.44,0.0,74.86
14,10.56,30.06,22.29,1.25,0.0,0.0,0.0,0.0,10.79,-0.0,-0.0,-0.0,135.5,186.78,4182.26,6.39,4.05,0.0,74.96
15,11.4,29.08,7.84,1.27,0.0,0.0,0.0,13.14,10.83,-0.0,-0.0,-0.0,135.5,186.78,4158.29,6.39,4.03,0.0,73.55
16,12.31,32.39,0.11,1.25,0.0,0.0,0.0,14.6,10.83,-0.0,-0.0,-0.0,135.5,172.95,4134.23,6.39,4.01,0.0,71.49
17,12.77,39.8,0.0,1.33,0.0,0.0,0.0,8.7,10.83,-0.0,-0.0,-0.0,135.5,157.59,4110.17,0.0,10.42,0.0,73.43
18,12.85,43.9,0.0,1.45,0.0,0.0,0.0,10.01,10.83,-0.0,-0.0,-0.0,135.5,148.43,4086.11,6.39,0.0,4.09,79.03
19,12.73,42.93,0.0,1.82,0.0,0.0,0.0,15.8,10.83,-0.0,-0.0,-0.0,135.5,137.89,4062.04,6.39,4.15,0.0,84.11
20,12.58,41.18,0.0,1.71,0.0,0.0,6.39,12.47,10.83,-0.0,-0.0,-0.0,135.5,121.25,4037.98,0.0,10.55,0.0,85.16
21,12.07,40.62,0.0,1.5,0.0,0.0,6.39,11.15,10.83,-0.0,-0.0,-0.0,128.4,108.12,4013.92,0.0,10.52,0.0,82.55
22,11.31,38.79,0.0,1.47,0.0,0.0,6.39,10.3,10.83,-0.0,-0.0,-0.0,121.29,96.39,3989.86,0.0,0.0,10.49,79.08
23,10.63,37.86,0.0,1.39,0.0,0.0,6.39,10.51,10.83,-0.0,-0.0,-0.0,114.19,85.55,3965.8,0.0,10.47,0.0,77.61
24,6.71,54.07,0.0,1.31,3.81,0.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,107.08,74.49,3941.73,0.0,10.46,0.0,76.73
25,6.99,51.97,0.0,1.15,0.0,0.0,2.12,0.0,10.83,-0.0,-0.0,-0.0,107.08,74.49,3917.67,0.0,0.0,10.42,73.05
26,7.33,49.15,0.0,1.1,0.0,0.0,0.0,0.0,10.58,-0.0,-0.0,-0.0,104.73,74.49,3893.61,6.39,3.97,0.0,68.16
27,7.88,48.61,0.0,1.15,0.0,0.0,0.0,-0.0,9.17,-0.0,-0.0,-0.0,104.73,74.49,3870.09,0.0,0.0,10.35,66.81
28,8.64,47.79,0.0,1.16,0.0,0.0,0.0,0.0,8.57,-0.0,-0.0,-0.0,104.73,74.49,3849.72,6.39,3.95,0.0,66.17
29,9.34,45.27,0.0,1.21,0.0,0.0,0.0,0.0,10.22,-0.0,-0.0,-0.0,104.73,74.49,3830.67,0.0,0.0,10.34,66.04
30,10.1,43.29,0.0,1.21,1.48,0.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,104.73,74.49,3807.97,0.0,0.0,10.35,66.9
31,10.61,41.14,5.17,1.18,1.44,0.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,104.73,74.49,3783.91,0.0,0.0,10.39,70.37
32,10.98,40.21,21.49,1.23,0.0,0.0,0.0,-0.0,0.76,-0.0,-0.0,-0.0,104.73,74.49,3759.85,0.0,0.0,10.44,74.68
33,10.97,40.5,37.69,1.33,0.0,0.0,0.0,0.0,0.0,-6.2,-5.61,-0.0,104.73,74.49,3758.15,0.0,10.48,0.0,78.67
34,10.87,38.81,47.99,1.43,0.0,0.0,0.0,0.0,0.0,-6.2,-12.16,-0.0,110.62,79.54,3758.15,0.0,10.5,0.0,80.75
35,10.96,37.48,50.09,1.5,0.0,0.0,0.0,0.0,0.0,-6.2,-11.84,-0.0,116.51,90.48,3758.15,0.0,0.0,10.52,81.99
36,10.81,36.1,44.36,1.58,0.0,0.0,0.0,0.0,0.0,-6.2,-3.1,-0.0,122.4,101.14,3758.15,0.0,10.54,0.0,83.56
37,10.58,32.48,35.09,1.62,0.0,0.0,0.0,0.0,5.79,-0.0,-0.0,-0.0,128.29,103.93,3758.15,6.39,0.0,4.16,85.55
38,10.56,30.06,22.29,1.46,2.29,0.0,6.39,2.51,10.83,-0.0,-0.0,-0.0,128.29,103.93,3745.29,0.0,0.0,10.57,86.4
39,11.4,29.08,7.84,1.43,12.86,0.0,6.39,4.78,10.83,-0.0,-0.0,-0.0,121.19,101.28,3721.23,0.0,10.55,0.0,84.61
40,12.31,32.39,0.11,1.59,8.56,0.0,1.52,14.82,10.83,-0.0,-0.0,-0.0,114.08,96.25,3697.16,0.0,10.52,0.0,82.13
41,12.77,39.8,0.0,1.9,12.58,0.0,6.39,0.0,10.83,-0.0,-0.0,-0.0,112.39,80.65,3673.1,0.0,10.54,0.0,84.27
42,12.85,43.9,0.0,2.24,12.86,0.0,6.39,1.2,10.83,-0.0,-0.0,-0.0,105.28,80.65,3649.04,0.0,10.61,0.0,90.26
43,12.73,42.93,0.0,2.49,12.86,0.0,6.39,6.31,10.83,-0.0,-0.0,-0.0,98.18,79.39,3624.98,0.0,10.66,0.0,94.54
44,12.58,41.18,0.0,2.43,12.86,0.0,6.39,6.72,10.83,-0.0,-0.0,-0.0,91.08,72.75,3600.91,0.0,10.64,0.0,92.99
45,12.07,40.62,0.0,2.12,12.86,0.0,6.39,4.7,10.83,-0.0,-0.0,-0.0,83.97,65.68,3576.85,0.0,10.6,0.0,89.58
46,11.31,38.79,0.0,1.93,12.86,0.0,6.39,3.76,10.83,-0.0,-0.0,-0.0,76.87,60.73,3552.79,0.0,10.56,0.0,85.85
47,10.63,37.86,0.0,1.93,12.86,0.0,6.39,3.76,10.83,-0.0,-0.0,-0.0,69.76,56.78,3528.73,0.0,10.54,0.0,84.26
48,6.71,54.07,0.0,1.9,3.32,0.0,6.39,-0.0,10.83,-0.0,-0.0,-0.0,62.66,52.82,3504.66,0.0,10.53,0.0,83.23
49,6.99,51.97,0.0,1.79,1.86,0.0,6.39,-0.0,10.83,-0.0,-0.0,-0.0,55.56,52.82,3480.6,0.0,10.49,0.0,79.83
50,7.33,49.15,0.0,1.73,0.0,0.0,5.73,0.0,10.83,-0.0,-0.0,-0.0,48.45,52.82,3456.54,0.0,0.0,10.44,74.76
