hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,6.71,54.07,0.0,1.27,0.0,9.02,6.1,0.0,0.0,0.0,0.0,-0.0,28.9,84.85,1393.68,0.0,0.0,9.59,77.18
1,6.99,51.97,0.0,1.3,0.0,13.39,0.0,0.0,0.0,-0.0,0.0,-0.0,22.12,84.85,1393.68,0.0,9.55,0.0,73.64
2,7.33,49.15,0.0,1.11,0.0,10.75,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,22.12,84.85,1393.68,0.0,9.5,0.0,68.34
3,7.88,48.61,0.0,1.12,0.0,8.41,0.0,0.0,0.0,-0.0,-0.0,-0.0,22.12,84.85,1393.68,0.0,9.47,0.0,66.02
4,8.64,47.79,0.0,1.21,0.0,0.91,5.0,0.0,-0.0,-0.0,-0.0,-0.0,22.12,84.85,1393.68,0.0,9.44,0.0,63.55
5,9.34,45.27,0.0,1.25,0.0,5.49,0.0,0.0,0.0,-0.0,-0.0,-0.0,16.57,84.85,1393.68,0.0,9.42,0.0,61.35
6,10.1,43.29,0.0,1.21,0.0,5.07,0.0,0.0,0.0,-0.0,-0.0,-0.0,16.57,84.85,1393.68,0.0,0.0,9.4,59.67
7,10.61,41.14,4.4,1.18,0.0,0.0,2.88,0.0,0.0,-0.0,-0.0,-0.0,16.57,84.85,1393.68,0.0,9.41,0.0,60.21
8,10.98,40.21,18.28,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-1.74,-0.0,13.37,84.85,1393.68,0.0,9.43,0.0,62.73
9,10.97,40.5,32.06,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-12.45,-0.0,19.26,86.42,1393.68,0.0,9.47,0.0,66.18
10,10.87,38.81,40.82,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-16.6,-0.0,25.15,97.62,1393.68,0.0,0.0,9.5,69.09
11,10.96,37.48,42.6,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-15.0,-0.0,31.04,112.56,1393.68,0.0,9.53,0.0,71.22
12,10.81,36.1,37.73,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-5.84,-0.0,36.93,126.06,1393.68,0.0,9.56,0.0,73.9
13,10.58,32.48,29.84,1.36,0.0,0.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,42.82,131.32,1393.68,0.0,0.0,9.57,74.86
14,10.56,30.06,18.96,1.25,0.0,14.12,0.0,0.0,-0.0,-0.0,-0.0,-0.0,42.82,131.32,1393.68,0.0,9.57,0.0,74.96
15,11.4,29.08,6.67,1.27,1.83,17.21,6.1,0.0,-0.0,-0.0,0.0,-0.0,42.82,131.32,1393.68,0.0,9.55,0.0,73.55
16,12.31,32.39,0.09,1.25,0.0,17.21,0.0,8.24,0.0,-0.0,-0.0,-0.0,36.04,131.32,1393.68,6.1,3.43,0.0,71.49
17,12.77,39.8,0.0,1.33,0.0,13.43,6.1,0.0,-0.0,-0.0,0.0,-0.0,36.04,122.65,1393.68,0.0,0.0,9.55,73.43
18,12.85,43.9,0.0,1.45,3.63,17.21,0.0,0.0,0.0,-0.0,-0.0,-0.0,29.26,122.65,1393.68,0.0,9.61,0.0,79.03
19,12.73,42.93,0.0,1.82,12.86,7.67,6.1,0.0,0.0,-0.0,-0.0,-0.0,29.26,122.65,1393.68,0.0,9.67,0.0,84.11
20,12.58,41.18,0.0,1.71,6.39,17.21,6.1,0.0,0.0,-0.0,-0.0,-0.0,22.48,122.65,1393.68,0.0,3.21,6.47,85.16
