hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,7.87,16.42,0.0,1.27,0.0,0.0,6.07,37.43,8.12,-0.0,-0.0,-0.0,135.5,205.74,1103.8,0.0,0.0,10.8,77.18
1,8.01,17.38,0.0,1.3,0.0,0.0,6.07,37.43,3.46,-0.0,-0.0,-0.0,128.76,166.34,1085.75,0.0,0.0,10.76,73.64
2,8.13,18.34,0.0,1.11,0.0,22.14,6.07,12.55,0.0,-0.0,-0.0,-0.0,122.01,126.95,1078.06,0.0,10.7,0.0,68.34
3,8.29,19.72,0.0,1.12,0.0,30.82,6.07,0.0,0.0,-0.0,-0.0,-0.0,115.27,113.74,1078.06,0.0,10.68,0.0,66.02
4,8.67,21.52,0.0,1.21,2.2,0.0,6.07,23.88,0.0,-0.0,-0.0,-0.0,108.53,113.74,1078.06,0.0,0.0,10.65,63.55
5,9.48,23.87,0.0,1.25,0.0,0.0,6.07,0.0,20.69,-0.0,-0.0,-0.0,101.78,88.6,1078.06,0.0,10.63,0.0,61.35
6,10.42,26.32,0.0,1.21,0.0,0.0,6.07,0.0,15.64,-0.0,-0.0,-0.0,95.04,88.6,1032.08,0.0,0.0,10.61,59.67
7,11.4,28.75,2.52,1.18,0.0,0.0,6.07,0.0,10.29,-0.0,-0.0,-0.0,88.3,88.6,997.32,0.0,10.62,0.0,60.21
8,12.21,30.78,22.64,1.19,0.0,0.0,0.0,0.0,0.0,-4.1,-0.0,-0.0,81.56,88.6,974.47,6.07,4.57,0.0,62.73
9,12.83,31.72,42.53,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-16.01,-0.0,85.45,88.6,974.47,0.0,10.68,0.0,66.18
10,13.23,31.97,56.89,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-28.18,-0.0,91.34,103.01,974.47,6.07,0.0,4.64,69.09
11,13.34,31.92,64.15,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-33.37,-0.0,97.23,128.37,974.47,0.0,10.74,0.0,71.22
12,13.3,31.27,66.08,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-31.83,-0.0,103.12,158.4,974.47,6.07,4.7,0.0,73.9
13,13.12,29.7,57.61,1.36,0.0,0.0,0.0,0.0,0.0,-6.2,-20.72,-0.0,109.01,187.05,974.47,0.0,10.78,0.0,74.86
14,12.59,27.37,39.99,1.25,0.0,0.0,0.0,0.0,0.0,-6.2,-0.04,-0.0,114.9,205.7,974.47,0.0,10.78,0.0,74.96
15,12.33,27.21,14.23,1.27,0.0,0.0,6.07,0.0,12.44,-0.0,-0.0,-0.0,120.79,205.74,974.47,0.0,0.0,10.76,73.55
16,12.15,29.17,0.11,1.25,0.0,0.0,6.07,0.0,22.74,-0.0,-0.0,-0.0,114.04,205.74,946.81,0.0,0.0,10.74,71.49
17,11.47,28.94,0.0,1.33,0.0,31.69,0.0,0.0,0.0,-0.0,-0.0,-0.0,107.3,205.74,896.27,6.07,0.0,4.69,73.43
18,10.77,28.51,0.0,1.45,0.0,0.0,0.0,0.0,38.31,-0.0,-0.0,-0.0,107.3,205.74,896.27,6.07,0.0,4.75,79.03
19,10.03,27.53,0.0,1.82,0.0,0.0,6.07,0.0,38.65,-0.0,-0.0,-0.0,107.3,205.74,811.15,0.0,0.0,10.88,84.11
20,9.19,25.29,0.0,1.71,0.0,0.0,0.0,0.0,48.98,-0.0,-0.0,-0.0,100.56,205.74,725.25,0.0,10.89,0.0,85.16
21,7.8,23.62,0.0,1.5,0.0,0.0,6.07,-0.0,43.57,-0.0,-0.0,-0.0,100.56,205.74,616.41,0.0,0.0,10.86,82.55
22,6.23,21.46,0.0,1.47,0.0,0.0,5.02,37.43,7.47,-0.0,-0.0,-0.0,93.82,205.74,519.59,1.05,0.0,9.78,79.08
23,5.22,19.46,0.0,1.39,0.0,0.0,6.07,0.0,45.48,-0.0,-0.0,-0.0,88.23,166.34,502.98,0.0,10.81,0.0,77.61
24,4.76,17.4,0.0,1.31,0.0,0.0,6.07,37.43,9.76,-0.0,-0.0,-0.0,81.49,166.34,401.92,0.0,0.0,10.8,76.73
25,4.45,15.46,0.0,1.15,0.0,0.0,6.07,27.86,18.07,-0.0,-0.0,-0.0,74.75,126.95,380.23,0.0,9.56,1.19,73.05
26,4.91,14.94,0.0,1.1,0.0,0.0,0.0,0.0,47.21,-0.0,-0.0,-0.0,68.01,97.62,340.08,0.0,10.7,0.0,68.16
27,6.25,15.22,0.0,1.15,0.0,38.12,6.07,0.0,0.0,-0.0,-0.0,-0.0,68.01,97.62,235.16,0.0,0.0,10.69,66.81
28,7.95,15.97,0.0,1.16,0.0,0.0,0.0,0.0,41.09,-0.0,-0.0,-0.0,61.26,97.62,235.16,0.0,0.0,10.68,66.17
29,9.31,16.94,0.0,1.21,0.0,0.0,6.07,0.0,32.52,-0.0,-0.0,-0.0,61.26,97.62,143.86,0.0,10.68,0.0,66.04
30,10.19,17.22,0.0,1.21,0.0,0.0,6.07,0.0,32.22,-0.0,-0.0,-0.0,54.52,97.62,71.6,0.0,10.69,0.0,66.9
31,10.62,17.59,0.94,1.18,0.0,33.97,6.07,0.0,0.0,-0.0,-0.0,-0.0,47.78,97.62,0.0,0.0,10.73,0.0,70.37
32,10.62,17.62,11.62,1.23,12.86,14.67,6.07,0.0,0.0,-0.0,-0.0,-0.0,41.03,97.62,0.0,0.0,10.77,0.0,74.68
33,10.05,15.54,22.14,1.33,0.0,29.61,0.0,0.0,0.0,-0.0,-0.0,-0.0,34.29,97.62,0.0,0.0,10.82,0.0,78.67
34,9.43,13.55,30.83,1.43,0.0,19.45,6.07,0.0,0.0,-0.0,-0.0,-0.0,34.29,97.62,0.0,0.0,10.84,0.0,80.75
35,8.92,12.88,39.27,1.5,12.86,6.56,0.0,0.0,0.0,-0.0,-0.0,-0.0,27.55,97.62,0.0,0.0,10.85,0.0,81.99
36,8.7,13.43,38.8,1.58,0.0,14.98,6.07,0.0,0.0,-0.0,-0.0,-0.0,27.55,97.62,0.0,0.0,10.87,0.0,83.56
37,8.87,15.2,30.55,1.62,0.0,23.25,6.07,0.0,0.0,-0.0,-0.0,-0.0,20.8,97.62,0.0,0.0,0.0,10.89,85.55
38,9.28,17.49,16.98,1.46,0.0,35.12,6.07,0.0,0.0,-0.0,-0.0,-0.0,14.06,97.62,0.0,0.0,10.9,0.0,86.4
39,9.96,21.43,4.83,1.43,0.0,46.97,0.0,0.0,0.0,-0.0,-0.0,-0.0,7.32,97.62,0.0,0.0,10.88,0.0,84.61
40,10.83,26.29,0.02,1.59,0.0,43.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,7.32,97.62,0.0,6.07,4.79,0.0,82.13
41,11.55,29.31,0.0,1.9,1.98,33.47,6.07,0.0,0.0,-0.0,-0.0,-0.0,7.32,97.62,0.0,0.0,0.0,10.88,84.27
42,11.73,30.11,0.0,2.24,0.0,46.17,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.57,97.62,0.0,0.0,10.95,0.0,90.26
43,11.31,29.36,0.0,2.49,0.0,51.37,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.57,97.62,0.0,0.0,10.99,0.0,94.54
44,10.59,27.89,0.0,2.43,12.86,39.22,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.57,97.62,0.0,0.0,10.98,0.0,92.99
45,9.98,27.17,0.0,2.12,1.92,48.39,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.57,97.62,0.0,0.0,0.0,10.94,89.58
46,9.14,25.84,0.0,1.93,0.0,48.94,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.57,97.62,0.0,0.0,0.0,10.9,85.85
47,8.12,23.7,0.0,1.93,12.86,37.65,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.57,97.62,0.0,0.0,10.88,0.0,84.26
48,7.34,21.78,0.0,1.9,0.0,52.21,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.57,97.62,0.0,0.0,0.0,10.87,83.23
49,6.81,20.84,0.0,1.79,0.0,50.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.57,97.62,0.0,0.0,0.0,10.83,79.83
50,6.42,20.61,0.0,1.73,0.0,46.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.57,97.62,0.0,0.0,10.78,0.0,74.76
51,6.38,20.55,0.0,1.64,0.0,44.48,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.57,97.62,0.0,0.0,10.76,0.0,73.04
52,6.53,20.45,0.0,1.49,0.0,43.57,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.57,97.62,0.0,0.0,10.75,0.0,72.05
53,6.65,20.3,0.0,1.45,2.11,41.74,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.57,97.62,0.0,0.0,0.0,10.75,72.24
54,6.71,20.29,0.0,1.48,2.08,44.06,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.57,97.62,0.0,0.0,0.0,10.77,74.62
55,6.73,20.64,4.19,1.53,0.0,46.72,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.57,97.62,0.0,0.0,10.83,0.0,79.8
56,6.61,20.0,35.46,1.67,0.0,0.0,0.0,19.47,0.0,-0.0,-0.0,-0.0,0.57,97.62,0.0,0.0,10.87,0.0,83.21
57,6.24,18.87,67.71,1.71,0.0,0.0,0.0,0.0,0.0,-6.2,-2.8,-0.0,0.57,77.13,0.0,0.0,10.89,0.0,85.53
58,5.89,18.57,88.97,1.88,0.0,0.0,0.0,0.0,0.0,-6.2,-22.7,-0.0,6.46,79.65,0.0,0.0,0.0,10.9,86.4
59,6.03,19.77,99.38,1.99,0.0,0.0,0.0,0.0,0.0,-6.2,-34.36,-0.0,12.35,100.08,0.0,0.0,10.91,0.0,86.6
60,6.53,22.01,99.21,2.01,0.0,0.0,0.0,0.0,0.0,-6.2,-36.5,-0.0,18.24,131.0,0.0,0.0,10.91,0.0,87.06
61,7.4,24.61,87.69,2.0,0.0,0.0,0.0,0.0,0.0,-6.2,-26.7,-0.0,24.13,163.85,0.0,0.0,0.0,10.93,88.8
62,8.41,27.36,64.19,1.85,0.0,0.0,0.0,0.0,0.0,-6.2,-6.38,-0.0,30.02,187.88,0.0,0.0,10.93,0.0,89.24
63,9.37,32.29,27.29,1.71,0.0,0.0,6.07,10.97,0.0,-0.0,-0.0,-0.0,35.91,193.62,0.0,0.0,10.92,0.0,87.7
64,10.11,37.77,0.37,1.72,0.0,7.07,6.07,22.29,0.0,-0.0,-0.0,-0.0,29.17,182.07,0.0,0.0,10.89,0.0,85.39
65,10.59,39.15,0.0,1.9,0.0,36.1,0.0,0.0,0.0,-0.0,-0.0,-0.0,22.43,158.61,0.0,0.0,10.92,0.0,87.74
66,10.85,38.88,0.0,2.21,0.0,0.0,6.07,36.34,0.0,-0.0,-0.0,-0.0,22.43,158.61,0.0,0.0,0.0,10.99,94.35
67,11.03,39.26,0.0,2.57,12.86,0.0,6.07,26.22,0.0,-0.0,-0.0,-0.0,15.69,120.35,0.0,0.0,11.03,0.0,98.0
68,11.24,39.96,0.0,2.56,12.86,0.0,6.07,23.3,0.0,-0.0,-0.0,-0.0,8.94,92.75,0.0,0.0,11.01,0.0,95.97
69,11.5,40.16,0.0,2.27,0.0,38.29,0.0,0.0,0.0,-0.0,-0.0,-0.0,2.2,68.23,0.0,0.0,10.97,0.0,92.21
70,11.79,41.23,0.0,2.27,12.86,0.0,0.0,20.02,0.0,-0.0,-0.0,-0.0,2.2,68.23,0.0,0.0,10.92,0.0,88.16
71,12.01,43.04,0.0,2.14,1.95,0.0,0.0,27.25,0.0,-0.0,-0.0,-0.0,2.2,47.15,0.0,0.0,0.0,10.9,86.39
72,12.04,44.63,0.0,2.0,1.98,23.02,0.0,0.0,0.0,-0.0,-0.0,-0.0,2.2,18.47,0.0,0.0,0.0,10.87,83.68
73,12.12,46.79,0.0,1.85,12.86,6.54,0.0,0.0,0.0,-0.0,-0.0,-0.0,2.2,18.47,0.0,0.0,10.83,0.0,80.16
74,12.19,48.48,0.0,1.72,0.0,0.0,0.0,12.68,0.0,-0.0,-0.0,-0.0,2.2,18.47,0.0,0.0,10.78,0.0,75.07
75,12.25,50.67,0.0,1.73,8.16,0.94,0.0,0.0,0.0,-0.0,-0.0,-0.0,2.2,5.12,0.0,6.07,0.0,4.7,73.75
76,12.21,51.88,0.0,1.78,2.1,0.0,0.0,4.87,0.0,-0.0,-0.0,-0.0,2.2,5.12,0.0,0.0,0.0,10.75,72.84
77,12.19,52.76,0.0,1.86,6.19,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,2.2,0.0,0.0,4.09,0.0,6.66,72.99
78,12.21,53.62,0.0,2.07,5.25,0.0,1.98,0.0,0.0,-0.0,-0.0,-0.0,2.2,0.0,0.0,0.0,10.78,0.0,75.13
79,12.13,53.75,3.83,2.42,0.0,7.77,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,6.07,4.76,0.0,79.9
80,12.02,52.65,37.62,2.75,0.0,0.0,0.0,0.0,0.0,-6.2,-15.62,-0.0,0.0,0.0,0.0,0.0,0.0,10.87,83.21
81,11.83,51.51,66.34,3.17,0.0,0.0,0.0,0.0,0.0,-6.2,-36.35,-4.81,5.89,14.06,0.0,0.0,10.89,0.0,85.48
82,11.63,51.84,83.49,3.26,0.0,0.0,0.0,0.0,0.0,-6.2,-37.43,-12.66,11.78,46.78,2.84,6.07,0.0,4.83,86.36
83,11.57,52.56,89.83,3.2,0.0,0.0,0.0,0.0,0.0,-6.2,-37.43,-12.66,17.67,80.46,10.31,0.0,10.91,0.0,86.65
84,11.65,53.17,87.29,3.3,0.0,0.0,0.0,0.0,0.0,-6.2,-37.43,-12.66,23.56,114.15,17.77,0.0,10.91,0.0,86.78
85,11.59,52.4,76.15,3.32,0.0,0.0,0.0,0.0,0.0,-6.2,-37.43,-11.26,29.45,147.83,25.24,0.0,10.93,0.0,88.57
86,11.49,52.05,55.3,3.22,0.0,0.0,0.0,0.0,0.0,-6.2,-26.92,-0.0,35.34,181.52,31.88,6.07,4.86,0.0,88.94
87,11.79,54.27,24.04,3.21,0.0,0.0,0.0,0.0,0.0,-5.98,-0.0,-0.0,41.23,205.74,31.88,0.0,0.0,10.91,87.33
88,12.05,57.87,0.39,3.26,0.0,0.0,0.0,0.0,11.71,-0.0,-0.0,-0.0,46.91,205.74,31.88,0.0,0.0,10.89,85.28
89,12.12,58.2,0.0,3.41,0.0,0.0,0.0,13.91,0.0,-0.0,-0.0,-0.0,46.91,205.74,5.87,0.0,10.92,0.0,87.63
90,11.93,55.84,0.0,3.76,0.0,22.66,0.0,0.0,0.0,-0.0,-0.0,-0.0,46.91,191.1,5.87,0.0,0.0,10.99,94.19
91,11.4,52.67,0.0,3.98,0.0,0.0,5.81,23.9,0.0,-0.0,-0.0,-0.0,46.91,191.1,5.87,0.0,11.03,0.0,97.75
92,10.6,49.85,0.0,3.78,0.0,0.0,0.0,31.69,0.0,-0.0,-0.0,-0.0,40.46,165.95,5.87,0.0,0.0,11.01,95.92
93,9.67,47.21,0.0,3.36,0.0,0.0,6.07,25.87,0.0,-0.0,-0.0,-0.0,40.46,132.59,5.87,0.0,10.97,0.0,92.18
94,8.82,45.4,0.0,3.05,0.0,0.0,6.07,24.45,0.0,-0.0,-0.0,-0.0,33.72,105.35,5.87,0.0,10.92,0.0,87.79
95,8.11,43.04,0.0,2.94,0.0,0.0,6.07,22.69,2.64,-0.0,-0.0,-0.0,26.97,79.62,5.87,0.0,10.89,0.0,85.49
