hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,17.3,35.94,0.0,1.27,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.56,19.18,0.0,2383.4,0.0,7.05,0.0,28.69
1,17.6,37.08,0.0,1.3,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.56,25.07,0.0,2387.86,0.0,0.0,7.07,31.21
2,17.6,37.78,0.0,1.11,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.56,25.07,0.0,2392.32,0.0,7.04,0.0,27.7
3,17.47,38.04,0.0,1.12,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.56,25.07,0.0,2396.78,0.0,7.04,0.0,27.99
4,17.04,37.84,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.56,30.96,0.0,2401.24,5.7,1.34,0.0,28.16
5,16.65,38.01,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.56,30.96,0.0,2405.7,0.0,0.0,7.04,28.02
6,16.41,38.13,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.56,30.96,0.0,2410.15,0.0,0.0,7.05,29.0
7,16.17,38.23,0.45,1.18,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.56,36.85,0.0,2414.61,0.0,7.04,0.0,27.78
8,16.12,37.82,6.84,1.19,0.0,0.0,0.0,0.0,0.0,-0.0,-12.33,-7.56,42.74,0.0,2419.07,0.0,0.0,7.07,31.14
9,15.92,36.11,17.71,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.56,42.74,11.1,2423.53,0.0,0.0,7.14,37.23
10,15.73,35.35,27.3,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.56,48.63,11.1,2427.99,0.0,7.17,0.0,40.06
11,15.81,36.25,31.26,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.56,54.52,11.1,2432.45,0.0,7.21,0.0,43.68
12,15.99,36.42,30.16,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.56,60.41,11.1,2436.91,5.7,1.54,0.0,46.73
13,16.18,36.3,23.37,1.36,0.0,0.0,0.0,0.0,0.0,-6.2,-13.34,-7.56,66.3,11.1,2441.37,5.7,0.0,1.52,44.52
14,16.37,35.91,13.81,1.25,0.0,0.0,0.0,0.0,0.0,-6.2,-13.34,-7.56,72.19,23.11,2445.83,0.0,0.0,7.14,37.07
15,16.58,36.66,3.96,1.27,0.0,0.0,0.0,0.0,0.0,-6.2,-11.25,-7.56,78.08,35.12,2450.29,0.0,7.1,0.0,33.46
16,16.75,37.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.56,83.97,45.24,2454.75,0.0,7.08,0.0,31.38
17,16.82,37.29,0.0,1.33,0.0,0.0,0.0,0.0,0.0,-6.2,-9.44,-7.56,83.97,45.24,2459.21,0.0,0.0,7.09,32.25
