hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,6.71,54.07,0.0,1.27,0.0,0.0,6.39,8.73,0.0,-0.0,-0.0,-0.0,135.5,186.78,3996.31,0.0,0.0,10.47,77.18
1,6.99,51.97,0.0,1.3,0.0,0.0,6.39,6.99,0.0,-0.0,-0.0,-0.0,128.4,177.59,3996.31,0.0,0.0,10.43,73.64
2,7.33,49.15,0.0,1.11,0.0,0.0,6.39,4.36,0.0,-0.0,-0.0,-0.0,121.29,170.23,3996.31,0.0,0.0,10.37,68.34
3,7.88,48.61,0.0,1.12,0.0,0.0,6.39,2.02,0.0,-0.0,-0.0,-0.0,114.19,165.64,3996.31,0.0,10.34,0.0,66.02
4,8.64,47.79,0.0,1.21,0.0,0.0,4.9,1.01,0.0,-0.0,-0.0,-0.0,107.08,163.52,3996.31,1.49,8.82,0.0,63.55
5,9.34,45.27,0.0,1.25,0.0,0.0,0.0,5.49,0.0,-0.0,-0.0,-0.0,101.64,162.46,3996.31,0.0,0.0,10.29,61.35
6,10.1,43.29,0.0,1.21,0.0,0.0,0.0,5.07,0.0,-0.0,-0.0,-0.0,101.64,156.68,3996.31,0.0,0.0,10.27,59.67
7,10.61,41.14,5.17,1.18,0.0,0.0,0.0,2.11,0.0,-0.0,-0.0,-0.0,101.64,151.34,3996.31,0.0,0.0,10.28,60.21
8,10.98,40.21,21.49,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-4.95,101.64,149.13,3996.31,0.0,10.31,0.0,62.73
9,10.97,40.5,37.69,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-7.09,-10.99,107.53,149.13,3999.24,0.0,10.34,0.0,66.18
10,10.87,38.81,47.99,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-12.78,-10.99,113.42,155.51,4005.72,0.0,10.38,0.0,69.09
11,10.96,37.48,50.09,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-11.5,-10.99,119.31,167.01,4012.21,0.0,10.4,0.0,71.22
12,10.81,36.1,44.36,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-10.47,-2.0,125.2,177.36,4018.69,0.0,10.43,0.0,73.9
13,10.58,32.48,35.09,1.36,0.0,0.0,0.0,0.0,0.0,-4.64,-0.0,-0.0,131.09,186.78,4019.87,0.0,10.44,0.0,74.86
14,10.56,30.06,22.29,1.25,0.0,0.0,0.0,0.0,10.79,-0.0,-0.0,-0.0,135.5,186.78,4019.87,0.0,10.44,0.0,74.96
15,11.4,29.08,7.84,1.27,12.86,0.0,0.0,0.28,10.83,-0.0,-0.0,-0.0,135.5,186.78,3995.9,0.0,10.43,0.0,73.55
16,12.31,32.39,0.11,1.25,8.85,0.0,0.0,5.75,10.83,-0.0,-0.0,-0.0,135.5,186.48,3971.84,6.39,0.0,4.01,71.49
17,12.77,39.8,0.0,1.33,2.31,0.0,6.39,0.0,10.83,-0.0,-0.0,-0.0,135.5,180.43,3947.78,0.0,10.42,0.0,73.43
18,12.85,43.9,0.0,1.45,8.76,0.0,0.0,1.25,10.83,-0.0,-0.0,-0.0,128.4,180.43,3923.72,6.39,0.0,4.09,79.03
19,12.73,42.93,0.0,1.82,9.41,0.0,6.39,0.0,10.83,-0.0,-0.0,-0.0,128.4,179.12,3899.65,0.0,10.54,0.0,84.11
20,12.58,41.18,0.0,1.71,12.86,0.0,0.0,6.01,10.83,-0.0,-0.0,-0.0,121.29,179.12,3875.59,0.0,10.55,0.0,85.16
21,12.07,40.62,0.0,1.5,1.44,0.0,0.0,16.11,10.83,-0.0,-0.0,-0.0,121.29,172.79,3851.53,0.0,0.0,10.52,82.55
22,11.31,38.79,0.0,1.47,0.0,0.0,6.39,10.3,10.83,-0.0,-0.0,-0.0,121.29,155.84,3827.47,0.0,10.49,0.0,79.08
23,10.63,37.86,0.0,1.39,0.0,0.0,2.03,14.88,10.83,-0.0,-0.0,-0.0,114.19,145.0,3803.4,0.0,0.0,10.47,77.61
24,6.71,54.07,0.0,1.31,0.0,0.0,3.81,0.0,10.83,-0.0,-0.0,-0.0,111.94,129.33,3779.34,0.0,0.0,10.46,76.73
25,6.99,51.97,0.0,1.15,0.0,0.0,2.12,0.0,10.83,-0.0,-0.0,-0.0,107.71,129.33,3755.28,0.0,10.42,0.0,73.05
26,7.33,49.15,0.0,1.1,0.0,0.0,0.0,0.0,10.58,-0.0,-0.0,-0.0,105.35,129.33,3731.22,0.0,0.0,10.37,68.16
27,7.88,48.61,0.0,1.15,0.0,0.0,0.0,0.0,9.17,-0.0,-0.0,-0.0,105.35,129.33,3707.7,0.0,10.35,0.0,66.81
28,8.64,47.79,0.0,1.16,0.0,0.0,0.0,0.0,8.57,-0.0,-0.0,-0.0,105.35,129.33,3687.33,6.39,3.95,0.0,66.17
29,9.34,45.27,0.0,1.21,0.0,0.0,0.0,0.0,10.22,-0.0,-0.0,-0.0,105.35,129.33,3668.28,0.0,0.0,10.34,66.04
30,10.1,43.29,0.0,1.21,0.0,0.0,1.48,0.0,10.83,-0.0,-0.0,-0.0,105.35,129.33,3645.58,4.91,5.44,0.0,66.9
31,10.61,41.14,5.17,1.18,0.0,0.0,1.44,0.0,10.83,-0.0,-0.0,-0.0,103.7,129.33,3621.52,0.0,0.0,10.39,70.37
32,10.98,40.21,21.49,1.23,0.0,0.0,0.0,0.0,0.76,-0.0,-0.0,-0.0,102.1,129.33,3597.46,0.0,0.0,10.44,74.68
33,10.97,40.5,37.69,1.33,0.0,0.0,0.0,0.0,0.0,-6.2,-5.61,-0.0,102.1,129.33,3595.76,0.0,0.0,10.48,78.67
34,10.87,38.81,47.99,1.43,0.0,0.0,0.0,0.0,0.0,-6.2,-12.16,-0.0,107.99,134.38,3595.76,0.0,10.5,0.0,80.75
35,10.96,37.48,50.09,1.5,0.0,0.0,0.0,0.0,0.0,-6.2,-11.84,-0.0,113.88,145.33,3595.76,0.0,0.0,10.52,81.99
36,10.81,36.1,44.36,1.58,0.0,0.0,0.0,0.0,0.0,-6.2,-3.1,-0.0,119.77,155.99,3595.76,0.0,0.0,10.54,83.56
37,10.58,32.48,35.09,1.62,0.0,0.0,0.0,0.0,5.79,-0.0,-0.0,-0.0,125.66,158.78,3595.76,0.0,0.0,10.56,85.55
38,10.56,30.06,22.29,1.46,0.0,0.0,6.39,4.8,10.83,-0.0,-0.0,-0.0,125.66,158.78,3582.9,0.0,10.57,0.0,86.4
39,11.4,29.08,7.84,1.43,0.0,0.0,6.39,17.64,10.83,-0.0,-0.0,-0.0,118.56,153.72,3558.83,0.0,0.0,10.55,84.61
40,12.31,32.39,0.11,1.59,0.0,0.0,6.39,18.51,10.83,-0.0,-0.0,-0.0,111.45,135.16,3534.77,0.0,0.0,10.52,82.13
41,12.77,39.8,0.0,1.9,0.0,0.0,6.39,12.58,10.83,-0.0,-0.0,-0.0,104.35,115.67,3510.71,0.0,0.0,10.54,84.27
42,12.85,43.9,0.0,2.24,0.0,0.0,6.39,14.05,10.83,-0.0,-0.0,-0.0,97.25,102.43,3486.65,0.0,10.61,0.0,90.26
43,12.73,42.93,0.0,2.49,0.0,0.0,6.39,19.16,10.83,-0.0,-0.0,-0.0,90.14,87.64,3462.59,0.0,0.0,10.66,94.54
44,12.58,41.18,0.0,2.43,0.0,0.0,6.39,19.57,10.83,-0.0,-0.0,-0.0,83.04,67.47,3438.52,0.0,10.64,0.0,92.99
45,12.07,40.62,0.0,2.12,0.0,0.0,6.39,17.55,10.83,-0.0,-0.0,-0.0,75.93,46.87,3414.46,0.0,0.0,10.6,89.58
46,11.31,38.79,0.0,1.93,0.0,0.0,6.39,16.61,10.83,-0.0,-0.0,-0.0,68.83,28.39,3390.4,0.0,10.56,0.0,85.85
47,10.63,37.86,0.0,1.93,12.86,0.0,6.39,3.76,10.83,-0.0,-0.0,-0.0,61.73,10.91,3366.34,0.0,10.54,0.0,84.26
48,6.71,54.07,0.0,1.9,0.0,0.0,6.39,3.32,10.83,-0.0,-0.0,-0.0,54.62,6.95,3342.27,0.0,10.53,0.0,83.23
49,6.99,51.97,0.0,1.79,0.0,0.0,6.39,1.86,10.83,-0.0,-0.0,-0.0,47.52,3.45,3318.21,0.0,10.49,0.0,79.83
50,7.33,49.15,0.0,1.73,0.0,0.0,5.73,0.0,10.83,-0.0,-0.0,-0.0,40.41,1.49,3294.15,0.66,9.78,0.0,74.76
51,7.88,48.61,0.0,1.64,0.0,0.0,4.09,0.0,10.83,-0.0,-0.0,-0.0,34.05,1.49,3270.09,0.0,10.42,0.0,73.04
52,8.64,47.79,0.0,1.49,0.0,0.0,3.3,0.0,10.83,-0.0,-0.0,-0.0,29.51,1.49,3246.02,0.0,10.41,0.0,72.05
53,9.34,45.27,0.0,1.45,0.0,0.0,5.36,0.0,10.83,-0.0,-0.0,-0.0,25.84,1.49,3221.96,0.0,0.0,10.41,72.24
54,10.1,43.29,0.0,1.48,8.93,0.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,19.89,1.49,3197.9,0.0,6.51,3.93,74.62
55,10.61,41.14,5.17,1.53,10.52,0.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,19.89,1.49,3173.84,6.39,4.1,0.0,79.8
56,10.98,40.21,21.49,1.67,0.0,0.0,0.0,0.0,8.85,-0.0,-0.0,-0.0,19.89,1.49,3149.77,6.39,4.14,0.0,83.21
57,10.97,40.5,37.69,1.71,0.0,0.0,0.0,0.0,0.0,-5.33,-0.0,-0.0,19.89,1.49,3130.1,6.39,0.0,4.16,85.53
58,10.87,38.81,47.99,1.88,0.0,0.0,0.0,0.0,0.0,-6.2,-6.96,-0.0,24.95,1.49,3130.1,0.0,10.57,0.0,86.4
59,10.96,37.48,50.09,1.99,0.0,0.0,0.0,0.0,0.0,-6.2,-7.72,-0.0,30.84,7.76,3130.1,0.0,10.57,0.0,86.6
60,10.81,36.1,44.36,2.01,0.0,0.0,0.0,0.0,0.0,-6.2,-0.02,-0.0,36.73,14.7,3130.1,0.0,0.0,10.57,87.06
61,10.58,32.48,35.09,2.0,0.0,0.0,0.0,0.0,8.65,-0.0,-0.0,-0.0,42.62,14.72,3130.1,0.0,10.59,0.0,88.8
62,10.56,30.06,22.29,1.85,8.65,5.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,42.62,14.72,3110.88,6.39,0.0,4.2,89.24
63,11.4,29.08,7.84,1.71,12.86,0.0,0.0,13.98,10.83,-0.0,-0.0,-0.0,42.62,14.72,3086.81,0.0,10.58,0.0,87.7
64,12.31,32.39,0.11,1.72,12.86,8.78,6.39,0.0,10.83,-0.0,-0.0,-0.0,42.62,0.0,3062.75,0.0,10.56,0.0,85.39
65,12.77,39.8,0.0,1.9,12.86,3.19,6.39,0.0,10.83,-0.0,-0.0,-0.0,35.52,0.0,3038.69,0.0,10.58,0.0,87.74
66,12.85,43.9,0.0,2.21,12.86,5.32,6.39,0.0,10.83,-0.0,-0.0,-0.0,28.42,0.0,3014.63,0.0,10.65,0.0,94.35
67,12.73,42.93,0.0,2.57,12.86,9.69,6.39,0.0,10.83,-0.0,-0.0,-0.0,21.31,0.0,2990.56,0.0,10.69,0.0,98.0
68,12.58,41.18,0.0,2.56,12.86,9.58,6.39,0.0,10.83,-0.0,-0.0,-0.0,14.21,0.0,2966.5,0.0,10.67,0.0,95.97
69,12.07,40.62,0.0,2.27,12.86,7.18,6.39,0.0,10.83,-0.0,-0.0,-0.0,7.1,0.0,2942.44,0.0,10.63,0.0,92.21
70,11.31,38.79,0.0,2.27,12.86,12.11,0.0,0.0,10.83,-0.0,-0.0,-0.0,0.0,0.0,2918.38,0.0,10.59,0.0,88.16
71,10.63,37.86,0.0,2.14,12.86,12.07,0.0,0.0,10.83,-0.0,-0.0,-0.0,0.0,0.0,2894.31,6.39,4.17,0.0,86.39
72,7.4,48.15,0.0,2.0,12.86,2.44,0.0,0.0,10.83,-0.0,-0.0,-0.0,0.0,0.0,2870.25,0.0,10.54,0.0,83.68
73,7.43,47.58,0.0,1.85,12.47,0.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,0.0,0.0,2846.19,6.39,4.1,0.0,80.16
74,7.37,46.53,0.0,1.72,8.63,0.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,0.0,0.0,2822.13,6.39,0.0,4.05,75.07
75,7.09,45.51,0.0,1.73,8.59,0.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,0.0,0.0,2798.06,0.0,10.43,0.0,73.75
76,6.8,45.04,0.0,1.78,8.39,0.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,0.0,0.0,2774.0,0.0,10.42,0.0,72.84
77,5.97,44.23,0.0,1.86,10.1,0.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,0.0,0.0,2749.94,0.0,10.42,0.0,72.99
78,5.17,41.59,0.63,2.07,12.86,2.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,0.0,0.0,2725.88,0.0,10.44,0.0,75.13
79,4.57,38.49,15.01,2.42,8.58,0.0,0.0,0.0,10.83,-0.0,-0.0,-0.0,0.0,0.0,2701.81,6.39,4.1,0.0,79.9
80,4.31,39.57,37.93,2.75,0.0,0.0,0.0,0.0,0.0,-1.35,-0.0,-0.0,0.0,0.0,2677.75,6.39,4.14,0.0,83.21
81,4.28,43.43,59.23,3.17,0.0,0.0,0.0,0.0,0.0,-6.2,-18.44,-0.0,1.28,0.0,2677.75,0.0,10.56,0.0,85.48
82,4.45,46.09,68.54,3.26,0.0,0.0,0.0,0.0,0.0,-6.2,-29.78,-0.0,7.17,16.59,2677.75,6.39,4.17,0.0,86.36
83,4.88,48.29,69.0,3.2,0.0,0.0,0.0,0.0,0.0,-6.2,-32.51,-0.0,13.06,43.4,2677.75,0.0,0.0,10.57,86.65
84,5.72,50.2,69.37,3.3,0.0,0.0,0.0,0.0,0.0,-6.2,-33.88,-1.74,18.95,72.66,2677.75,6.39,0.0,4.18,86.78
85,6.76,51.79,61.0,3.32,0.0,0.0,0.0,0.0,0.0,-6.2,-28.09,-0.0,24.84,103.14,2678.78,0.0,0.0,10.59,88.57
86,7.67,50.76,45.09,3.22,0.0,0.0,0.0,0.0,0.0,-6.2,-11.6,-0.0,30.73,128.43,2678.78,0.0,0.0,10.59,88.94
87,8.33,47.16,24.11,3.21,0.0,0.0,0.0,0.0,4.53,-0.0,-0.0,-0.0,36.62,138.86,2678.78,0.0,0.0,10.58,87.33
88,8.85,48.4,6.82,3.26,0.0,0.0,6.39,11.55,0.0,-0.0,-0.0,-0.0,36.62,138.86,2668.72,0.0,0.0,10.55,85.28
89,9.16,55.47,0.0,3.41,0.0,0.0,6.39,13.21,0.0,-0.0,-0.0,-0.0,29.52,126.7,2668.72,0.0,10.58,0.0,87.63
90,9.02,62.79,0.0,3.76,0.0,0.0,0.0,18.62,0.0,-0.0,-0.0,-0.0,22.42,112.8,2668.72,0.0,0.0,10.65,94.19
91,9.1,65.15,0.0,3.98,0.0,0.0,0.0,19.52,0.0,-0.0,-0.0,-0.0,22.42,93.2,2668.72,0.0,10.69,0.0,97.75
92,9.26,64.65,0.0,3.78,0.0,0.0,6.39,1.01,10.83,-0.0,-0.0,-0.0,22.42,72.65,2668.72,0.0,0.0,10.67,95.92
93,9.36,63.25,0.0,3.36,0.0,0.0,4.09,12.12,0.0,-0.0,-0.0,-0.0,15.31,71.59,2644.66,0.0,10.63,0.0,92.18
94,9.15,62.59,0.0,3.05,0.0,0.0,0.0,2.18,10.83,-0.0,-0.0,-0.0,10.77,58.84,2644.66,0.0,10.58,0.0,87.79
95,8.65,61.26,0.0,2.94,0.0,0.0,0.0,12.64,0.0,-0.0,-0.0,-0.0,10.77,56.54,2620.59,0.0,10.56,0.0,85.49
96,5.44,43.94,0.0,2.86,0.0,0.0,0.0,20.59,10.83,-0.0,-0.0,-0.0,10.77,43.24,2620.59,0.0,10.54,0.0,83.65
97,4.88,46.49,0.0,2.69,0.0,0.0,0.0,15.31,10.83,-0.0,-0.0,-0.0,10.77,21.57,2596.53,0.0,0.0,10.5,80.2
98,4.6,49.34,0.0,2.54,0.0,0.0,6.39,1.75,10.83,-0.0,-0.0,-0.0,10.77,5.46,2572.47,0.0,10.45,0.0,75.45
99,5.03,52.54,0.0,2.41,0.0,0.0,3.3,0.0,10.53,-0.0,-0.0,-0.0,3.67,3.61,2548.41,3.09,7.34,0.0,73.81
100,6.03,56.72,0.0,2.36,0.0,0.0,0.0,0.0,7.63,-0.0,-0.0,-0.0,0.0,3.61,2525.01,0.0,10.42,0.0,72.75
101,6.59,60.13,0.0,2.36,0.0,0.0,0.0,3.43,0.0,-0.0,-0.0,-0.0,0.0,3.61,2508.04,0.0,10.41,0.0,72.52
102,7.0,66.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,-1.98,-0.0,-0.0,0.0,0.0,2508.04,6.39,4.03,0.0,73.59
103,7.9,75.94,5.17,2.99,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-8.08,1.88,0.0,2508.04,0.0,10.47,0.0,77.72
104,8.92,80.47,21.49,3.41,0.0,0.0,0.0,0.0,0.0,-6.2,-15.84,-10.99,7.77,0.0,2512.81,0.0,0.0,10.51,81.26
105,10.13,81.07,37.69,3.62,0.0,0.0,0.0,0.0,0.0,-6.2,-31.4,-10.99,13.66,14.26,2519.29,0.0,0.0,10.54,83.91
106,11.37,81.4,47.99,3.77,0.0,0.0,0.0,0.0,0.0,-6.2,-33.88,-10.99,19.55,42.52,2525.78,0.0,0.0,10.55,84.9
107,12.49,81.86,50.09,3.75,0.0,0.0,0.0,0.0,0.0,-6.2,-33.88,-10.99,25.44,73.01,2532.26,0.0,0.0,10.55,85.06
108,13.31,82.0,44.36,3.63,0.0,0.0,0.0,0.0,0.0,-6.2,-33.88,-10.99,31.33,103.5,2538.75,0.0,0.0,10.55,85.1
109,13.82,81.29,35.09,3.37,0.0,0.0,0.0,0.0,0.0,-6.2,-29.9,-10.99,37.22,133.99,2545.23,0.0,0.0,10.57,86.47
110,14.16,79.34,22.29,3.19,0.0,0.0,0.0,0.0,0.0,-6.2,-19.57,-6.27,43.11,160.9,2551.72,0.0,10.57,0.0,86.94
111,14.24,75.5,7.84,2.98,0.0,0.0,0.0,0.0,0.0,-6.2,-9.19,-0.0,49.0,178.51,2555.42,0.0,10.55,0.0,85.17
112,14.36,68.48,0.11,2.96,0.0,0.0,0.0,0.0,0.0,-2.73,-0.0,-0.0,54.89,186.78,2555.42,0.0,0.0,10.53,83.18
113,14.58,56.12,0.0,3.16,0.0,0.0,0.0,1.07,10.83,-0.0,-0.0,-0.0,57.48,186.78,2555.42,6.39,0.0,4.17,85.75
114,14.76,45.49,0.0,3.71,0.0,0.0,6.32,10.59,10.83,-0.0,-0.0,-0.0,57.48,185.66,2531.35,0.0,10.63,0.0,91.7
115,15.06,44.21,0.0,4.18,0.0,0.0,0.0,31.37,0.0,-0.0,-0.0,-0.0,50.46,174.5,2507.29,0.0,0.0,10.66,94.82
116,15.07,43.65,0.0,3.97,0.0,0.0,6.39,13.39,10.83,-0.0,-0.0,-0.0,50.46,141.49,2507.29,0.0,10.64,0.0,93.31
117,15.25,43.2,0.0,3.6,0.0,0.0,0.0,17.37,10.83,-0.0,-0.0,-0.0,43.35,127.39,2483.23,6.39,4.22,0.0,90.25
118,16.17,42.21,0.0,3.39,0.0,0.0,0.0,24.74,0.0,-0.0,-0.0,-0.0,43.35,109.11,2459.17,0.0,9.14,1.43,86.49
119,16.87,40.08,0.0,3.24,0.0,0.0,6.39,6.24,10.83,-0.0,-0.0,-0.0,43.35,83.07,2459.17,0.0,0.0,10.54,83.65
120,12.96,54.07,0.0,3.03,0.0,0.0,0.0,0.0,6.73,-0.0,-0.0,-0.0,36.25,76.51,2435.1,0.0,0.0,10.46,76.8
121,12.4,51.97,0.0,2.67,0.0,0.0,0.0,0.0,6.27,-0.0,-0.0,-0.0,36.25,76.51,2420.14,6.39,0.0,4.03,73.31
122,12.17,49.15,0.0,2.7,0.0,0.0,0.0,0.0,4.28,-0.0,-0.0,-0.0,36.25,76.51,2406.19,0.0,10.37,0.0,68.29
123,12.23,48.61,0.0,2.65,0.0,0.0,3.27,0.0,0.0,-0.0,-0.0,-0.0,36.25,76.51,2396.69,0.0,10.35,0.0,66.76
124,12.5,47.79,0.0,2.67,0.0,0.0,0.0,0.0,3.34,-0.0,-0.0,-0.0,32.62,76.51,2396.69,6.39,3.95,0.0,66.3
125,12.95,45.27,0.0,2.64,0.0,0.0,0.0,0.0,5.83,-0.0,-0.0,-0.0,32.62,76.51,2389.26,6.39,3.96,0.0,66.69
126,13.38,43.29,0.01,2.79,0.0,0.0,0.0,0.0,7.74,-0.0,-0.0,-0.0,32.62,76.51,2376.32,0.0,10.36,0.0,67.21
127,13.7,41.14,8.14,3.09,0.0,0.0,0.0,0.0,2.28,-0.0,-0.0,-0.0,32.62,76.51,2359.12,0.0,10.37,0.0,68.35
128,13.56,40.21,26.47,3.44,0.0,0.0,0.0,0.0,0.0,-6.2,-6.29,-0.0,32.62,76.51,2354.05,6.39,0.0,4.01,71.2
129,13.24,40.5,47.06,3.59,0.0,0.0,0.0,0.0,0.0,-6.2,-23.42,-0.0,38.51,82.17,2354.05,0.0,10.44,0.0,74.77
130,13.02,38.81,60.6,3.61,0.0,0.0,0.0,0.0,0.0,-6.2,-32.67,-0.0,44.4,103.25,2354.05,6.39,0.0,4.07,77.18
131,12.52,37.48,63.61,3.81,0.0,0.0,0.0,0.0,0.0,-6.2,-32.09,-0.0,50.29,132.65,2354.05,6.39,0.0,4.09,79.12
