hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,0.0,31.86,0.0,1.27,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.18,0.0,0.0,31.23,0.0,4.23,0.0,27.7
1,0.0,32.32,0.0,1.3,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.18,0.0,0.0,31.34,4.21,0.0,0.0,26.28
2,0.0,32.3,0.0,1.11,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.18,0.0,0.0,31.44,0.0,4.2,0.0,25.1
3,0.0,32.03,0.0,1.12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.18,0.0,0.0,31.55,0.0,4.18,0.0,23.81
4,0.0,32.1,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.18,0.0,0.0,31.66,4.17,0.0,0.0,22.56
5,0.0,32.95,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.18,0.0,0.0,31.77,0.0,0.0,4.17,22.4
6,0.0,32.8,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.18,0.0,0.0,31.88,4.2,0.0,0.0,25.28
7,0.0,32.28,0.94,1.18,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.18,0.0,0.0,31.99,4.22,0.0,0.0,26.97
8,0.0,31.51,6.41,1.19,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.18,0.0,0.0,32.1,0.0,0.0,4.26,31.09
9,0.0,30.66,12.75,1.31,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.18,0.0,0.0,32.2,0.0,0.0,4.27,31.45
10,0.0,31.04,19.58,1.38,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.18,0.0,0.0,32.31,0.0,4.28,0.0,32.24
11,0.0,32.12,23.3,1.38,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.18,0.0,0.0,32.42,0.0,4.29,0.0,33.48
