hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,6.71,54.07,0.0,1.27,0.0,0.0,6.52,8.6,0.0,-0.0,-0.0,-0.0,135.5,129.69,8407.53,0.0,9.19,0.0,77.18
1,6.99,51.97,0.0,1.3,0.0,0.0,6.52,6.87,0.0,-0.0,-0.0,-0.0,128.25,120.64,8407.53,0.0,9.15,0.0,73.64
2,7.33,49.15,0.0,1.11,0.0,0.0,6.52,4.23,0.0,-0.0,-0.0,-0.0,121.01,113.41,8407.53,0.0,9.09,0.0,68.34
3,7.88,48.61,0.0,1.12,0.0,0.0,6.52,1.89,0.0,-0.0,-0.0,-0.0,113.76,108.96,8407.53,0.0,9.06,0.0,66.02
4,8.64,47.79,0.0,1.21,0.0,0.0,-0.0,5.9,0.0,-0.0,-0.0,-0.0,106.52,106.97,8407.53,0.0,9.04,0.0,63.55
5,9.34,45.27,0.0,1.25,0.0,0.0,0.88,4.61,0.0,-0.0,-0.0,-0.0,106.52,100.75,8407.53,0.0,9.01,0.0,61.35
6,10.1,43.29,0.0,1.21,0.0,0.0,0.0,0.0,5.07,-0.0,-0.0,-0.0,105.54,95.9,8407.53,0.0,8.99,0.0,59.67
7,10.61,41.14,4.04,1.18,0.0,0.0,0.0,0.0,3.24,-0.0,-0.0,-0.0,105.54,95.9,8396.26,0.0,9.0,0.0,60.21
8,10.98,40.21,16.78,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-0.24,-0.0,105.54,95.9,8389.06,6.52,2.51,0.0,62.73
9,10.97,40.5,29.43,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-9.82,-0.0,111.43,96.11,8389.06,0.0,9.06,0.0,66.18
10,10.87,38.81,37.47,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-13.24,-0.0,117.32,104.95,8389.06,0.0,0.0,9.1,69.09
