hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,6.71,54.07,0.0,1.27,0.0,3.09,6.81,5.23,0.0,-0.0,-0.0,-0.0,120.24,129.26,7560.5,0.0,9.86,0.0,77.18
1,6.99,51.97,0.0,1.3,0.0,0.0,0.0,13.39,0.0,-0.0,-0.0,-0.0,112.68,123.76,7560.5,0.0,9.82,0.0,73.64
2,7.33,49.15,0.0,1.11,0.0,10.75,0.0,0.0,0.0,-0.0,-0.0,-0.0,112.68,109.66,7560.5,0.0,9.76,0.0,68.34
3,7.88,48.61,0.0,1.12,0.0,0.0,6.81,1.6,0.0,-0.0,-0.0,-0.0,112.68,109.66,7560.5,0.0,9.73,0.0,66.02
4,8.64,47.79,0.0,1.21,0.0,0.0,0.0,5.9,0.0,-0.0,-0.0,-0.0,105.12,107.98,7560.5,0.0,9.71,0.0,63.55
5,9.34,45.27,0.0,1.25,0.0,0.0,0.0,5.49,0.0,-0.0,-0.0,-0.0,105.12,101.76,7560.5,0.0,9.68,0.0,61.35
6,10.1,43.29,0.0,1.21,0.0,0.0,0.0,5.07,0.0,-0.0,-0.0,-0.0,105.12,95.98,7560.5,0.0,9.66,0.0,59.67
7,10.61,41.14,4.63,1.18,0.0,0.0,0.0,2.65,0.0,-0.0,-0.0,-0.0,105.12,90.64,7560.5,0.0,9.67,0.0,60.21
8,10.98,40.21,19.25,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-2.71,-0.0,105.12,87.86,7560.5,0.0,9.7,0.0,62.73
9,10.97,40.5,33.76,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-14.15,-0.0,111.01,90.3,7560.5,0.0,9.74,0.0,66.18
10,10.87,38.81,42.99,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-18.76,-0.0,116.9,103.03,7560.5,0.0,9.77,0.0,69.09
11,10.96,37.48,44.86,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-17.26,-0.0,122.79,119.92,7560.5,0.0,9.79,0.0,71.22
12,10.81,36.1,39.73,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-7.84,-0.0,128.68,135.45,7560.5,6.81,3.01,0.0,73.9
13,10.58,32.48,31.42,1.36,0.0,0.0,0.0,0.0,0.0,-0.98,0.0,-0.0,134.57,142.51,7560.5,0.0,9.83,0.0,74.86
14,10.56,30.06,19.97,1.25,0.0,13.11,0.0,0.0,0.0,-0.0,-0.0,-0.0,135.5,142.51,7560.5,6.81,3.03,0.0,74.96
15,11.4,29.08,7.02,1.27,0.0,14.86,0.0,0.0,9.92,0.0,-0.0,-0.0,135.5,142.51,7560.5,0.0,9.82,0.0,73.55
16,12.31,32.39,0.1,1.25,10.58,14.86,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,135.5,142.51,7538.44,6.81,2.99,0.0,71.49
17,12.77,39.8,0.0,1.33,0.0,14.86,4.68,0.0,0.0,0.0,-0.0,-0.0,135.5,142.51,7538.44,0.0,9.82,0.0,73.43
18,12.85,43.9,0.0,1.45,0.0,0.0,-0.0,0.0,20.84,-0.0,-0.0,-0.0,130.31,142.51,7538.44,0.0,0.0,9.88,79.03
19,12.73,42.93,0.0,1.82,11.77,14.86,0.0,0.0,0.0,-0.0,-0.0,-0.0,130.31,142.51,7492.13,0.0,9.93,0.0,84.11
20,12.58,41.18,0.0,1.71,8.03,14.86,6.81,0.0,0.0,-0.0,-0.0,-0.0,130.31,142.51,7492.13,0.0,9.94,0.0,85.16
21,12.07,40.62,0.0,1.5,0.0,0.91,0.0,0.0,27.46,-0.0,-0.0,-0.0,122.74,142.51,7492.13,0.0,9.92,0.0,82.55
22,11.31,38.79,0.0,1.47,2.98,14.86,6.81,2.88,0.0,-0.0,-0.0,-0.0,122.74,142.51,7431.1,0.0,0.0,9.88,79.08
23,10.63,37.86,0.0,1.39,0.0,10.37,0.0,17.36,0.0,-0.0,-0.0,-0.0,115.18,139.48,7431.1,0.0,9.86,0.0,77.61
24,6.71,54.07,0.0,1.31,0.0,0.0,0.0,0.0,14.64,-0.0,-0.0,-0.0,115.18,121.2,7431.1,0.0,0.0,9.85,76.73
25,6.99,51.97,0.0,1.15,0.0,12.95,0.0,0.0,0.0,-0.0,-0.0,-0.0,115.18,121.2,7398.58,6.81,3.01,0.0,73.05
