hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,6.71,54.07,0.0,1.27,0.0,15.12,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,9.44,0.0,77.18
1,6.99,51.97,0.0,1.3,0.0,13.39,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,9.4,0.0,73.64
2,7.33,49.15,0.0,1.11,10.75,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,7.24,2.1,68.34
3,7.88,48.61,0.0,1.12,8.41,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,9.32,0.0,66.02
4,8.64,47.79,0.0,1.21,0.0,5.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,9.29,63.55
5,9.34,45.27,0.0,1.25,5.49,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,9.27,0.0,61.35
6,10.1,43.29,0.0,1.21,5.07,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,9.25,0.0,59.67
7,10.61,41.14,4.27,1.18,0.0,3.01,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,9.26,0.0,60.21
8,10.98,40.21,17.72,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-1.18,-0.0,0.0,0.0,0.0,0.0,9.28,0.0,62.73
9,10.97,40.5,31.08,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-11.48,-0.0,5.89,1.07,0.0,0.0,9.32,0.0,66.18
10,10.87,38.81,39.58,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-15.36,-0.0,11.78,11.4,0.0,6.02,3.33,0.0,69.09
11,10.96,37.48,41.31,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-13.71,-0.0,17.67,25.22,0.0,6.02,3.36,0.0,71.22
12,10.81,36.1,36.59,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-4.69,-0.0,23.56,37.55,0.0,6.02,3.39,0.0,73.9
13,10.58,32.48,28.94,1.36,0.0,1.51,0.0,0.0,0.0,-0.0,-0.0,-0.0,29.45,41.78,0.0,6.02,3.4,0.0,74.86
14,10.56,30.06,18.38,1.25,0.0,14.69,0.0,0.0,0.0,-0.0,-0.0,-0.0,29.45,41.78,0.0,0.0,9.42,0.0,74.96
15,11.4,29.08,6.47,1.27,12.86,0.0,6.02,6.46,0.0,-0.0,-0.0,-0.0,29.45,41.78,0.0,0.0,9.4,0.0,73.55
16,12.31,32.39,0.09,1.25,0.0,25.44,0.0,0.0,0.0,-0.0,-0.0,-0.0,22.76,34.98,0.0,6.02,3.36,0.0,71.49
