hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,14.57,43.15,0.0,1.27,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.52,60.77,7.3,1763.57,0.0,6.62,0.0,28.69
1,14.8,40.72,0.0,1.3,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.52,66.66,7.3,1768.01,0.0,0.0,6.64,31.21
2,15.07,39.06,0.0,1.11,0.0,0.0,0.0,0.0,0.0,-6.2,-4.81,-7.52,72.55,7.3,1772.45,0.0,6.61,0.0,27.7
3,15.29,38.02,0.0,1.12,0.0,0.0,0.0,0.0,0.0,-6.2,-10.82,-7.52,78.44,11.63,1776.89,0.0,6.61,0.0,27.99
4,15.35,35.49,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-6.2,-10.17,-7.52,84.33,21.37,1781.32,6.0,0.61,0.0,28.16
5,15.52,34.09,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-7.52,90.22,30.52,1785.76,0.0,0.0,6.61,28.02
6,15.85,33.75,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-6.2,-8.09,-7.52,96.11,30.52,1790.2,0.0,0.0,6.62,29.0
7,16.03,33.43,0.09,1.18,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.52,102.0,37.8,1794.64,6.0,0.61,0.0,27.78
8,15.71,31.5,3.07,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-6.61,-7.52,102.0,37.8,1799.07,0.0,0.0,6.64,31.14
9,14.8,27.75,7.58,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-0.48,-7.52,107.89,43.74,1803.51,0.0,0.0,6.71,37.23
10,14.22,27.0,10.28,1.38,0.0,0.0,0.0,0.0,0.0,-5.3,-0.0,-7.52,113.78,44.18,1807.95,0.0,6.74,0.0,40.06
11,14.26,28.35,12.18,1.38,0.0,0.0,0.0,0.0,0.0,-4.97,-0.0,-7.52,118.81,44.18,1812.38,0.0,6.78,0.0,43.68
12,14.04,28.22,12.74,1.29,0.0,0.0,0.0,0.0,0.0,-2.04,-0.0,-7.52,123.54,44.18,1816.82,0.0,6.82,0.0,46.73
13,13.42,25.69,10.52,1.36,0.0,0.0,1.05,0.0,0.0,-0.0,-0.0,-7.52,125.48,44.18,1821.26,0.0,0.0,6.79,44.52
14,12.84,22.19,6.6,1.25,0.0,0.0,1.7,0.0,0.0,-0.0,-0.0,-7.52,124.3,44.18,1825.7,0.0,0.0,6.71,37.07
15,13.01,23.18,2.27,1.27,0.0,0.0,1.25,0.0,0.0,-0.0,-0.0,-7.52,122.42,44.18,1830.13,0.0,6.67,0.0,33.46
16,13.92,26.62,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-2.9,-0.0,-7.52,121.03,44.18,1834.57,0.0,6.65,0.0,31.38
17,14.61,28.7,0.0,1.33,0.0,0.0,0.0,0.0,0.0,-4.88,-0.0,-7.52,123.78,44.18,1839.01,0.0,0.0,6.66,32.25
18,14.69,29.8,0.0,1.45,0.0,0.0,0.0,0.0,0.0,-4.38,-0.0,-7.52,128.42,44.18,1843.44,0.0,0.0,6.68,34.03
