hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,6.71,54.07,0.0,1.27,0.0,0.0,6.39,8.73,0.0,-0.0,-0.0,-0.0,130.31,186.25,114.74,0.0,10.47,0.0,77.18
1,6.99,51.97,0.0,1.3,0.0,0.0,6.39,6.99,0.0,-0.0,-0.0,-0.0,123.21,177.06,114.74,0.0,10.43,0.0,73.64
2,7.33,49.15,0.0,1.11,0.0,0.0,6.39,4.36,0.0,-0.0,-0.0,-0.0,116.1,169.7,114.74,0.0,0.0,10.37,68.34
3,7.88,48.61,0.0,1.12,0.0,0.0,6.39,2.02,0.0,-0.0,-0.0,-0.0,109.0,165.11,114.74,0.0,0.0,10.34,66.02
4,8.64,47.79,0.0,1.21,0.0,0.0,0.23,5.68,0.0,-0.0,-0.0,-0.0,101.9,162.99,114.74,0.0,0.0,10.32,63.55
5,9.34,45.27,0.0,1.25,0.0,0.0,0.0,5.49,0.0,-0.0,-0.0,-0.0,101.64,157.01,114.74,0.0,10.29,0.0,61.35
6,10.1,43.29,0.0,1.21,0.0,0.0,0.0,5.07,0.0,-0.0,-0.0,-0.0,101.64,151.23,114.74,0.0,10.27,0.0,59.67
7,10.61,41.14,5.17,1.18,0.0,0.0,0.0,2.11,0.0,-0.0,-0.0,-0.0,101.64,145.9,114.74,6.39,3.89,0.0,60.21
8,10.98,40.21,21.49,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-4.95,101.64,143.68,114.74,0.0,10.31,0.0,62.73
9,10.97,40.5,37.69,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-18.08,-0.0,107.53,143.68,117.66,0.0,10.34,0.0,66.18
10,10.87,38.81,47.99,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-16.83,-6.94,113.42,159.96,117.66,0.0,0.0,10.38,69.09
11,10.96,37.48,50.09,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-11.5,-10.99,119.31,175.1,121.75,0.0,10.4,0.0,71.22
12,10.81,36.1,44.36,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-1.48,-10.99,125.2,185.45,128.24,0.0,10.43,0.0,73.9
13,10.58,32.48,35.09,1.36,0.0,0.0,0.0,0.0,0.0,-4.64,-0.0,-0.0,131.09,186.78,134.72,0.0,0.0,10.44,74.86
14,10.56,30.06,22.29,1.25,0.0,0.0,6.39,4.39,0.0,-0.0,-0.0,-0.0,135.5,186.78,134.72,0.0,10.44,0.0,74.96
15,11.4,29.08,7.84,1.27,0.0,0.0,6.39,17.57,0.0,-0.0,-0.0,-0.0,128.4,182.16,134.72,0.0,10.43,0.0,73.55
16,12.31,32.39,0.11,1.25,0.0,0.0,6.39,10.64,8.39,-0.0,-0.0,-0.0,121.29,163.66,134.72,0.0,0.0,10.4,71.49
17,12.77,39.8,0.0,1.33,0.0,0.0,6.39,13.14,0.0,-0.0,-0.0,-0.0,114.19,152.46,116.07,0.0,10.42,0.0,73.43
18,12.85,43.9,0.0,1.45,0.0,0.0,6.39,14.45,0.0,-0.0,-0.0,-0.0,107.08,138.63,116.07,0.0,10.49,0.0,79.03
19,12.73,42.93,0.0,1.82,0.0,0.0,6.39,9.41,10.83,-0.0,-0.0,-0.0,99.98,123.43,116.07,0.0,0.0,10.54,84.11
20,12.58,41.18,0.0,1.71,0.0,0.0,6.39,23.3,0.0,-0.0,-0.0,-0.0,92.88,113.52,92.01,0.0,0.0,10.55,85.16
