hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,16.5,70.78,0.0,1.27,0.0,0.0,2.99,0.0,0.0,-0.0,-0.0,-14.37,59.92,0.0,7618.25,0.0,0.0,10.7,77.18
1,16.63,71.79,0.0,1.3,0.0,0.0,0.0,0.0,0.0,-1.71,-0.0,-14.37,56.6,0.0,7626.72,0.0,0.0,10.66,73.64
2,16.61,71.76,0.0,1.11,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-14.37,58.22,0.0,7635.2,0.0,10.61,0.0,68.34
3,16.4,71.14,0.0,1.12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,64.11,0.0,7643.68,0.0,10.58,0.0,66.02
4,16.14,71.31,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,64.11,0.0,7652.15,6.25,0.0,4.31,63.55
5,15.94,73.19,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,64.11,0.0,7660.63,0.0,10.53,0.0,61.35
6,15.76,72.85,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,64.11,0.0,7669.1,0.0,0.0,10.51,59.67
7,15.88,71.71,2.34,1.18,0.0,0.0,0.0,0.0,0.0,-0.0,-16.54,-14.37,64.11,0.0,7677.58,0.0,10.52,0.0,60.21
8,15.86,70.0,15.98,1.19,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,64.11,14.89,7686.05,6.25,4.3,0.0,62.73
9,15.85,68.12,31.77,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-14.37,64.11,14.89,7694.53,0.0,10.58,0.0,66.18
10,16.13,68.95,48.76,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-31.24,-14.37,70.0,14.89,7703.0,6.25,0.0,4.37,69.09
11,16.44,71.35,58.04,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-37.08,-14.37,75.89,43.01,7711.48,0.0,10.64,0.0,71.22
12,16.65,74.34,58.2,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-37.08,-14.37,81.78,76.37,7719.96,6.25,4.42,0.0,73.9
13,16.88,76.52,47.63,1.36,0.0,0.0,0.0,0.0,0.0,-6.2,-37.08,-14.37,87.67,109.74,7728.43,0.0,10.68,0.0,74.86
14,17.01,78.13,29.75,1.25,0.0,0.0,0.0,0.0,0.0,-6.2,-30.62,-14.37,93.56,143.11,7736.91,0.0,10.68,0.0,74.96
15,17.16,81.52,9.56,1.27,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-14.37,99.45,170.67,7745.38,6.25,0.0,4.42,73.55
16,17.26,84.26,0.02,1.25,0.0,0.0,0.0,0.0,0.0,-6.2,-10.74,-14.37,105.34,170.67,7753.86,6.25,0.0,4.4,71.49
17,17.25,86.78,0.0,1.33,0.0,0.0,0.0,0.0,0.0,-6.2,-11.36,-14.37,111.23,180.33,7762.33,6.25,0.0,4.42,73.43
18,16.97,89.26,0.0,1.45,0.0,0.0,0.0,0.0,0.0,-6.2,-8.08,-14.37,117.12,190.56,7770.81,0.0,0.0,10.72,79.03
19,16.43,89.26,0.0,1.82,0.0,0.0,0.0,0.0,0.0,-6.2,-2.84,-14.37,123.01,197.84,7779.29,6.25,0.0,4.53,84.11
20,15.82,86.46,0.0,1.71,0.0,0.0,0.0,0.0,0.0,-4.45,-0.0,-14.37,128.9,200.39,7787.76,6.25,0.0,4.55,85.16
21,15.14,82.78,0.0,1.5,0.0,0.0,0.0,0.0,0.0,-2.5,-0.0,-14.37,133.13,200.39,7796.24,0.0,0.0,10.76,82.55
22,14.42,78.68,0.0,1.47,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,135.5,200.39,7804.71,6.25,0.0,4.48,79.08
23,13.9,73.45,0.0,1.39,0.0,0.0,3.24,0.0,0.0,-0.0,-0.0,-14.37,135.5,200.39,7813.19,0.0,10.71,0.0,77.61
24,13.19,67.61,0.0,1.31,0.0,0.0,6.25,2.74,0.0,-0.0,-0.0,-14.37,131.9,200.39,7821.66,0.0,0.0,10.7,76.73
25,12.64,62.42,0.0,1.15,0.0,0.0,6.25,4.96,0.0,-0.0,-0.0,-14.37,124.96,197.5,7830.14,0.0,10.66,0.0,73.05
26,13.21,58.81,0.0,1.1,0.0,0.0,6.25,3.17,0.0,-0.0,-0.0,-14.37,118.02,192.28,7838.61,0.0,10.6,0.0,68.16
27,14.22,58.19,0.0,1.15,0.0,0.0,6.25,1.38,0.0,-0.0,-0.0,-14.37,111.08,188.95,7847.09,0.0,0.0,10.59,66.81
28,14.8,58.33,0.0,1.16,0.0,0.0,6.24,0.0,0.0,-0.0,-0.0,-14.37,104.14,187.5,7855.57,0.0,0.0,10.58,66.17
29,15.1,58.08,0.0,1.21,0.0,0.0,6.01,0.0,0.0,-0.0,-0.0,-14.37,97.21,187.5,7864.04,0.23,0.0,10.35,66.04
30,15.25,57.44,0.0,1.21,0.0,0.0,6.25,1.12,0.0,-0.0,-0.0,-14.37,90.53,187.5,7872.52,0.0,10.59,0.0,66.9
31,15.32,55.88,0.09,1.18,0.0,0.0,6.25,6.03,0.0,-0.0,-0.0,-14.37,83.59,186.32,7880.99,0.0,0.0,10.63,70.37
32,15.29,55.44,3.52,1.23,0.0,0.0,6.25,7.32,0.0,-0.0,-0.0,-14.37,76.65,179.97,7889.47,0.0,10.68,0.0,74.68
33,15.23,57.61,9.34,1.33,0.0,0.0,6.25,3.29,0.0,-0.0,-0.0,-14.37,69.71,172.27,7897.94,0.0,10.72,0.0,78.67
34,15.29,61.4,17.67,1.43,0.0,0.0,0.0,0.0,0.0,-0.68,-0.0,-14.37,62.77,168.81,7906.42,0.0,10.74,0.0,80.75
35,15.54,66.57,25.53,1.5,0.0,0.0,0.0,0.0,0.0,-6.2,-6.6,-14.37,63.42,168.81,7914.89,0.0,10.76,0.0,81.99
36,15.63,70.77,22.82,1.58,0.0,0.0,0.0,0.0,0.0,-6.2,-6.68,-14.37,69.31,174.75,7923.37,6.25,0.0,4.53,83.56
37,15.53,69.42,17.14,1.62,0.0,0.0,0.0,0.0,0.0,-3.8,-0.0,-14.37,75.2,180.76,7931.85,0.0,0.0,10.8,85.55
38,15.4,63.98,13.02,1.46,0.0,0.0,6.25,0.66,0.0,-0.0,-0.0,-14.37,78.81,180.76,7940.32,0.0,10.8,0.0,86.4
39,15.52,61.5,5.4,1.43,0.0,0.0,6.25,8.88,0.0,-0.0,-0.0,-14.37,71.87,180.07,7948.8,0.0,10.78,0.0,84.61
40,15.62,60.56,0.0,1.59,0.0,0.0,2.23,16.49,0.0,-0.0,-0.0,-14.37,64.93,170.72,7957.27,4.01,6.75,0.0,82.13
41,15.62,59.03,0.0,1.9,0.0,0.0,6.25,15.84,0.0,-0.0,-0.0,-14.37,62.45,153.36,7965.75,0.0,0.0,10.78,84.27
42,15.71,59.27,0.0,2.24,0.0,0.0,6.25,21.16,0.0,-0.0,-0.0,-14.37,55.51,136.69,7974.22,0.0,10.85,0.0,90.26
43,15.73,60.81,0.0,2.49,0.0,0.0,6.25,23.62,0.0,-0.0,-0.0,-14.37,48.57,114.42,7982.7,0.0,10.89,0.0,94.54
44,15.71,61.07,0.0,2.43,0.0,0.0,6.25,21.9,0.0,-0.0,-0.0,-14.37,41.63,89.55,7991.17,0.0,10.88,0.0,92.99
45,15.71,59.21,0.0,2.12,0.0,0.0,6.25,20.66,0.0,-0.0,-0.0,-14.37,34.69,66.5,7999.65,0.0,0.0,10.84,89.58
46,15.88,61.21,0.0,1.93,0.0,0.0,6.25,14.95,0.0,-0.0,-0.0,-14.37,27.76,44.76,8008.13,0.0,0.0,10.8,85.85
47,16.16,60.71,0.0,1.93,0.0,0.0,6.25,13.57,0.0,-0.0,-0.0,-14.37,20.82,29.02,8016.6,0.0,10.78,0.0,84.26
48,16.55,62.16,0.0,1.9,0.0,0.0,6.25,10.74,0.0,-0.0,-0.0,-14.37,13.88,14.73,8025.08,0.0,0.0,10.77,83.23
49,16.98,65.93,0.0,1.79,0.0,0.0,6.25,3.26,0.0,-0.0,-0.0,-14.37,6.94,3.43,8033.55,0.0,0.0,10.73,79.83
50,17.33,70.52,0.0,1.73,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8042.03,0.0,10.68,0.0,74.76
51,17.48,76.35,0.0,1.64,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8050.5,0.0,10.66,0.0,73.04
52,17.41,82.05,0.0,1.49,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8058.98,6.25,4.4,0.0,72.05
53,17.23,87.04,0.0,1.45,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8067.45,0.0,0.0,10.65,72.24
54,17.18,91.82,0.0,1.48,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8075.93,0.0,0.0,10.68,74.62
55,16.97,95.42,3.47,1.53,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8084.41,0.0,10.73,0.0,79.8
56,16.65,97.94,24.73,1.67,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8092.88,0.0,10.77,0.0,83.21
57,16.08,99.49,45.69,1.71,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8101.36,0.0,0.0,10.8,85.53
58,15.28,101.6,60.6,1.88,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8109.83,0.0,0.0,10.8,86.4
59,14.58,103.69,65.55,1.99,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8118.31,0.0,10.81,0.0,86.6
60,14.56,104.69,62.2,2.01,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8126.78,0.0,10.81,0.0,87.06
61,16.01,105.05,51.61,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8135.26,0.0,0.0,10.83,88.8
62,17.11,104.52,34.96,1.85,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8143.74,0.0,10.84,0.0,89.24
63,17.26,103.64,13.55,1.71,0.0,0.0,0.0,0.0,0.0,-3.36,-0.0,-14.37,0.0,0.0,8152.21,0.0,10.82,0.0,87.7
64,17.45,103.13,0.1,1.72,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-14.37,3.19,0.0,8160.69,6.25,4.55,0.0,85.39
65,17.56,101.11,0.0,1.9,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-14.37,9.08,0.0,8169.16,0.0,10.82,0.0,87.74
66,17.56,97.58,0.0,2.21,0.0,0.0,0.0,0.0,0.0,-6.2,-0.07,-14.37,14.97,0.0,8177.64,0.0,0.0,10.89,94.35
67,17.27,92.03,0.0,2.57,0.0,0.0,0.5,0.0,0.0,-0.0,-0.0,-14.37,20.86,0.07,8186.11,0.0,10.93,0.0,98.0
68,16.65,85.57,0.0,2.56,0.0,0.0,5.56,0.0,0.0,-0.0,-0.0,-14.37,20.3,0.07,8194.59,0.0,10.91,0.0,95.97
69,16.5,81.5,0.0,2.27,0.0,0.0,6.25,0.06,0.0,-0.0,-0.0,-14.37,14.12,0.07,8203.06,0.0,10.87,0.0,92.21
70,16.45,79.42,0.0,2.27,0.0,0.0,4.4,0.0,0.0,-0.0,-0.0,-14.37,7.18,0.0,8211.54,0.0,10.82,0.0,88.16
71,16.99,79.56,0.0,2.14,0.0,0.0,2.07,0.0,0.0,-0.0,-0.0,-14.37,2.29,0.0,8220.02,0.0,0.0,10.8,86.39
72,17.24,82.06,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8228.49,0.0,0.0,10.77,83.68
73,17.3,83.81,0.0,1.85,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8236.97,0.0,10.74,0.0,80.16
74,17.18,84.58,0.0,1.72,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8245.44,0.0,10.68,0.0,75.07
75,17.08,86.17,0.0,1.73,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8253.92,0.0,0.0,10.67,73.75
76,17.06,86.73,0.0,1.78,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8262.39,0.0,0.0,10.66,72.84
77,16.86,86.63,0.0,1.86,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8270.87,0.0,0.0,10.66,72.99
78,16.1,84.31,0.0,2.07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8279.34,6.25,4.44,0.0,75.13
79,15.61,80.44,0.71,2.42,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8287.82,6.25,4.49,0.0,79.9
80,15.12,72.82,12.78,2.75,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8296.3,0.0,0.0,10.77,83.21
81,14.68,64.84,43.41,3.17,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8304.77,6.25,4.55,0.0,85.48
82,15.02,69.69,68.64,3.26,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8313.25,0.0,0.0,10.8,86.36
83,15.71,79.6,73.47,3.2,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8321.72,0.0,10.81,0.0,86.65
84,16.21,82.88,67.95,3.3,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8330.2,0.0,10.81,0.0,86.78
85,16.61,84.37,56.81,3.32,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8338.67,0.0,10.83,0.0,88.57
86,16.88,83.84,38.08,3.22,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8347.15,6.25,4.59,0.0,88.94
87,16.99,84.73,11.75,3.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8355.62,0.0,0.0,10.81,87.33
88,17.21,86.61,0.01,3.26,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8364.1,0.0,0.0,10.79,85.28
89,17.47,88.69,0.0,3.41,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8372.58,0.0,10.82,0.0,87.63
90,17.6,90.94,0.0,3.76,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8381.05,0.0,0.0,10.89,94.19
91,17.63,94.44,0.0,3.98,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8389.53,0.0,10.93,0.0,97.75
92,17.54,98.3,0.0,3.78,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8398.0,0.0,10.91,0.0,95.92
93,17.43,100.65,0.0,3.36,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8406.48,6.25,4.62,0.0,92.18
94,17.33,101.9,0.0,3.05,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8414.95,0.0,10.82,0.0,87.79
95,17.22,103.03,0.0,2.94,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8423.43,0.0,10.79,0.0,85.49
96,17.11,104.57,0.0,2.86,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8431.91,0.0,0.0,10.77,83.65
97,16.87,105.25,0.0,2.69,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8440.38,0.0,10.74,0.0,80.2
98,16.66,105.95,0.0,2.54,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8448.86,6.25,4.44,0.0,75.45
99,16.55,107.39,0.0,2.41,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8457.33,6.25,4.42,0.0,73.81
100,16.42,108.9,0.0,2.36,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8465.81,0.0,10.65,0.0,72.75
101,16.37,110.17,0.0,2.36,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8474.28,0.0,0.0,10.65,72.52
102,16.43,111.38,0.0,2.57,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8482.76,0.0,0.0,10.66,73.59
103,16.51,112.55,1.63,2.99,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8491.23,6.25,4.46,0.0,77.72
104,16.52,113.45,10.58,3.41,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8499.71,6.25,0.0,4.5,81.26
105,16.67,114.22,21.71,3.62,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8508.19,0.0,10.78,0.0,83.91
106,16.85,115.19,30.56,3.77,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8516.66,0.0,0.0,10.79,84.9
107,16.9,116.05,32.92,3.75,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8525.14,0.0,10.79,0.0,85.06
108,16.88,116.52,31.06,3.63,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8533.61,0.0,10.79,0.0,85.1
109,16.96,116.79,25.19,3.37,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8542.09,0.0,10.81,0.0,86.47
110,17.21,116.58,16.67,3.19,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-14.37,0.0,0.0,8550.56,0.0,10.81,0.0,86.94
111,17.49,115.97,5.22,2.98,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-14.37,0.0,0.0,8559.04,0.0,10.79,0.0,85.17
