hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,14.57,69.77,0.0,1.27,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.43,135.5,188.85,9004.64,0.0,0.0,10.52,77.18
1,14.8,65.84,0.0,1.3,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.3,135.5,188.85,9009.61,0.0,0.0,10.48,73.64
2,15.07,63.15,0.0,1.11,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-10.99,135.5,188.85,9014.51,0.0,10.42,0.0,68.34
3,15.29,61.48,0.0,1.12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-11.87,135.5,188.85,9020.99,0.0,10.4,0.0,66.02
4,15.35,57.38,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-10.4,135.5,188.85,9028.0,6.03,0.0,4.34,63.55
5,15.52,55.12,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-10.54,135.5,188.85,9034.13,0.0,10.35,0.0,61.35
6,15.85,54.57,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-11.96,135.5,188.85,9040.35,0.0,0.0,10.33,59.67
7,16.03,54.05,0.14,1.18,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-11.2,135.5,188.85,9047.4,0.0,10.33,0.0,60.21
8,15.71,50.93,4.81,1.19,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-9.91,135.5,188.85,9054.01,6.03,4.33,0.0,62.73
9,14.8,44.87,11.88,1.31,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-6.68,135.5,188.85,9059.86,0.0,10.4,0.0,66.18
10,14.22,43.66,16.11,1.38,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-6.28,135.5,188.85,9063.8,6.03,0.0,4.4,69.09
11,14.26,45.85,19.09,1.38,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-9.36,135.5,188.85,9067.5,0.0,10.45,0.0,71.22
12,14.04,45.63,19.98,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.04,135.5,188.85,9073.03,6.03,4.45,0.0,73.9
13,13.42,41.55,16.48,1.36,0.0,0.0,0.0,0.0,2.05,-0.0,0.0,-0.0,135.5,188.85,9077.18,0.0,10.49,0.0,74.86
14,12.84,35.89,10.34,1.25,0.0,0.0,-0.0,0.0,14.63,-0.0,-0.0,-0.0,135.5,188.85,9072.62,0.0,10.5,0.0,74.96
15,13.01,37.48,3.55,1.27,0.0,0.0,0.0,-0.0,18.23,-0.0,-0.0,-0.0,135.5,188.85,9040.1,6.03,0.0,4.45,73.55
16,13.92,43.05,0.0,1.25,0.0,0.0,0.0,0.0,13.27,-0.0,-0.0,-0.0,135.5,188.85,8999.58,6.03,4.42,0.0,71.49
17,14.61,46.41,0.0,1.33,0.0,0.0,0.0,0.0,11.08,-0.0,-0.0,-0.0,135.5,188.85,8970.1,6.03,0.0,4.44,73.43
18,14.69,48.18,0.0,1.45,0.0,0.0,0.7,0.0,14.01,-0.0,-0.0,-0.0,135.5,188.85,8945.49,0.0,0.0,10.54,79.03
19,14.95,49.86,0.0,1.82,0.0,0.0,0.0,0.0,17.47,-0.0,-0.0,-0.0,134.72,188.85,8914.35,6.03,0.0,4.56,84.11
20,14.82,49.97,0.0,1.71,0.0,0.0,0.0,0.0,18.67,-0.0,-0.0,-0.0,134.72,188.85,8875.52,0.0,10.61,0.0,85.16
21,13.99,46.73,0.0,1.5,0.0,0.0,0.0,0.0,20.34,-0.0,-0.0,-0.0,134.72,188.85,8834.03,0.0,0.0,10.58,82.55
22,13.5,44.06,0.0,1.47,0.0,0.0,0.0,0.0,20.05,-0.0,-0.0,-0.0,134.72,188.85,8788.84,6.03,0.0,4.51,79.08
23,13.36,42.32,0.0,1.39,0.0,0.0,0.0,0.0,20.55,-0.0,-0.0,-0.0,134.72,188.85,8744.29,0.0,10.52,0.0,77.61
24,12.72,40.51,0.0,1.31,0.0,0.0,6.03,16.15,0.0,-0.0,-0.0,-0.0,134.72,188.85,8698.63,0.0,0.0,10.51,76.73
25,12.21,38.27,0.0,1.15,0.0,0.0,0.0,0.0,21.43,-0.0,-0.0,-0.0,128.01,171.85,8698.63,0.0,0.0,10.47,73.05
26,12.11,36.66,0.0,1.1,0.0,0.0,0.0,0.0,18.29,-0.0,-0.0,-0.0,128.01,171.85,8651.02,6.03,4.39,0.0,68.16
27,12.16,35.89,0.0,1.15,0.0,0.0,6.03,0.0,11.58,-0.0,-0.0,-0.0,128.01,171.85,8610.38,0.0,0.0,10.41,66.81
28,11.57,34.63,0.0,1.16,0.0,0.0,0.0,0.0,18.81,-0.0,-0.0,-0.0,121.31,171.85,8584.65,6.03,0.0,4.36,66.17
29,10.51,32.18,0.0,1.21,0.0,0.0,0.0,0.0,22.14,-0.0,-0.0,-0.0,121.31,171.85,8542.86,6.03,4.36,0.0,66.04
30,8.97,28.65,0.0,1.21,0.0,0.0,0.0,28.06,0.0,-0.0,-0.0,-0.0,121.31,171.85,8493.65,0.0,0.0,10.41,66.9
31,7.79,25.94,2.44,1.18,0.0,0.0,0.0,33.01,0.0,-0.0,-0.0,-0.0,121.31,142.3,8493.65,0.0,0.26,10.19,70.37
32,7.34,24.91,17.15,1.23,0.0,0.0,0.0,0.0,24.05,-0.0,-0.0,-0.0,121.31,107.55,8493.65,0.0,10.49,0.0,74.68
33,6.78,23.92,36.57,1.33,0.0,0.0,6.03,0.0,4.04,-0.0,-0.0,-0.0,121.31,107.55,8440.21,0.0,10.54,0.0,78.67
34,6.1,23.14,53.48,1.43,0.0,0.0,0.0,0.0,0.0,-3.4,-0.0,-0.0,114.6,107.55,8431.24,0.0,10.56,0.0,80.75
35,6.14,25.45,68.56,1.5,0.0,0.0,0.0,0.0,0.0,-6.2,-13.47,-0.0,117.83,107.55,8431.24,0.0,10.57,0.0,81.99
