hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,6.71,54.07,0.0,1.27,0.0,14.18,0.95,0.0,0.0,-0.0,-0.0,-0.0,121.13,134.84,14183.52,0.0,9.86,0.0,77.18
1,6.99,51.97,0.0,1.3,0.0,2.2,0.0,11.19,0.0,-0.0,-0.0,-0.0,120.08,134.84,14183.52,0.0,9.82,0.0,73.64
2,7.33,49.15,0.0,1.11,0.0,0.0,5.42,5.33,0.0,-0.0,-0.0,-0.0,120.08,123.07,14183.52,0.0,9.76,0.0,68.34
3,7.88,48.61,0.0,1.12,0.0,0.0,5.42,2.99,0.0,-0.0,-0.0,-0.0,114.05,117.46,14183.52,0.0,9.74,0.0,66.02
4,8.64,47.79,0.0,1.21,0.0,5.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,108.03,114.32,14183.52,5.42,0.0,4.29,63.55
5,9.34,45.27,0.0,1.25,0.0,0.0,0.0,5.49,0.0,-0.0,-0.0,-0.0,108.03,114.32,14183.52,0.0,9.69,0.0,61.35
6,10.1,43.29,0.0,1.21,0.0,0.0,0.0,5.07,0.0,-0.0,-0.0,-0.0,108.03,108.54,14183.52,5.42,4.25,0.0,59.67
7,10.61,41.14,4.64,1.18,0.0,0.0,2.64,0.0,0.0,-0.0,-0.0,-0.0,108.03,103.2,14183.52,0.0,9.67,0.0,60.21
8,10.98,40.21,19.27,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-2.73,-0.0,105.09,103.2,14183.52,5.42,4.28,0.0,62.73
9,10.97,40.5,33.79,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-14.18,-0.0,110.98,105.65,14183.52,0.0,9.74,0.0,66.18
10,10.87,38.81,43.03,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-18.8,-0.0,116.87,118.42,14183.52,5.42,0.0,4.35,69.09
11,10.96,37.48,44.91,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-17.3,-0.0,122.76,135.34,14183.52,0.0,9.8,0.0,71.22
12,10.81,36.1,39.77,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-7.88,-0.0,128.65,150.91,14183.52,0.0,9.83,0.0,73.9
13,10.58,32.48,31.45,1.36,0.0,0.0,0.0,0.0,0.0,-1.01,-0.0,-0.0,134.54,158.0,14183.52,5.42,4.41,0.0,74.86
14,10.56,30.06,19.98,1.25,0.0,13.09,0.0,0.0,0.0,-0.0,0.0,-0.0,135.5,158.0,14183.52,0.0,9.84,0.0,74.96
15,11.4,29.08,7.03,1.27,0.0,14.18,0.0,9.15,1.45,-0.0,-0.0,-0.0,135.5,158.0,14183.52,0.0,9.82,0.0,73.55
16,12.31,32.39,0.1,1.25,0.0,14.18,0.0,0.0,11.26,0.0,0.0,-0.0,135.5,148.37,14180.3,5.42,4.38,0.0,71.49
17,12.77,39.8,0.0,1.33,5.36,14.18,0.0,-0.0,0.0,-0.0,0.0,-0.0,135.5,148.37,14155.27,5.42,4.4,0.0,73.43
18,12.85,43.9,0.0,1.45,6.66,14.18,0.0,0.0,0.0,-0.0,-0.0,-0.0,135.5,148.37,14155.27,5.42,4.46,0.0,79.03
19,12.73,42.93,0.0,1.82,7.03,14.18,5.42,0.0,0.0,-0.0,-0.0,-0.0,135.5,148.37,14155.27,0.0,9.94,0.0,84.11
20,12.58,41.18,0.0,1.71,0.0,14.18,5.42,10.1,0.0,-0.0,-0.0,-0.0,129.48,148.37,14155.27,0.0,9.95,0.0,85.16
21,12.07,40.62,0.0,1.5,0.0,9.06,0.0,19.31,0.0,-0.0,-0.0,-0.0,123.45,137.75,14155.27,0.0,9.92,0.0,82.55
22,11.31,38.79,0.0,1.47,2.97,14.18,5.42,0.0,4.95,-0.0,-0.0,-0.0,123.45,117.42,14155.27,0.0,0.0,9.88,79.08
23,10.63,37.86,0.0,1.39,0.0,14.18,5.42,8.13,0.0,-0.0,-0.0,-0.0,117.43,117.42,14144.27,0.0,9.87,0.0,77.61
24,6.71,54.07,0.0,1.31,0.46,14.18,0.0,0.0,0.0,-0.0,-0.0,-0.0,111.4,108.86,14144.27,5.42,4.43,0.0,76.73
25,6.99,51.97,0.0,1.15,0.0,12.95,0.0,0.0,0.0,-0.0,-0.0,-0.0,111.4,108.86,14144.27,5.42,4.39,0.0,73.05
26,7.33,49.15,0.0,1.1,0.0,10.58,0.0,0.0,0.0,-0.0,-0.0,-0.0,111.4,108.86,14144.27,5.42,4.34,0.0,68.16
27,7.88,48.61,0.0,1.15,-0.0,9.17,0.0,0.0,0.0,-0.0,-0.0,-0.0,111.4,108.86,14144.27,5.42,0.0,4.33,66.81
28,8.64,47.79,0.0,1.16,0.0,8.57,0.0,0.0,0.0,-0.0,-0.0,-0.0,111.4,108.86,14144.27,5.42,4.32,0.0,66.17
29,9.34,45.27,0.0,1.21,0.0,10.22,0.0,0.0,0.0,-0.0,-0.0,-0.0,111.4,108.86,14144.27,5.42,4.32,0.0,66.04
30,10.1,43.29,0.0,1.21,0.0,12.31,0.0,0.0,0.0,-0.0,-0.0,-0.0,111.4,108.86,14144.27,5.42,4.33,0.0,66.9
31,10.61,41.14,4.64,1.18,0.0,12.81,-0.0,0.0,0.0,-0.0,-0.0,-0.0,111.4,108.86,14144.27,0.0,9.79,0.0,70.37
32,10.98,40.21,19.27,1.23,0.0,0.0,2.99,0.0,0.0,-0.0,-0.0,-0.0,111.4,108.86,14144.27,2.43,7.4,0.0,74.68
33,10.97,40.5,33.79,1.33,0.0,0.0,0.0,0.0,0.0,-6.2,-1.71,-0.0,108.08,108.86,14144.27,0.0,9.88,0.0,78.67
34,10.87,38.81,43.03,1.43,0.0,0.0,0.0,0.0,0.0,-6.2,-7.19,-0.0,113.97,110.4,14144.27,0.0,9.9,0.0,80.75
35,10.96,37.48,44.91,1.5,0.0,0.0,0.0,0.0,0.0,-6.2,-6.66,-0.0,119.86,116.87,14144.27,0.0,9.91,0.0,81.99
36,10.81,36.1,39.77,1.58,0.0,0.0,0.0,0.0,0.0,-4.71,-0.0,-0.0,125.75,122.86,14144.27,0.0,0.0,9.93,83.56
37,10.58,32.48,31.45,1.62,0.0,9.42,0.0,0.0,0.0,0.0,0.0,-0.0,130.23,122.86,14144.27,0.0,9.95,0.0,85.55
38,10.56,30.06,19.98,1.46,3.5,14.18,0.0,-0.0,6.65,-0.0,0.0,-0.0,130.23,122.86,14144.27,5.42,4.54,0.0,86.4
39,11.4,29.08,7.03,1.43,0.0,13.65,0.0,0.0,22.02,-0.0,-0.0,-0.0,130.23,122.86,14129.5,0.0,9.94,0.0,84.61
40,12.31,32.39,0.1,1.59,0.0,13.72,0.0,0.0,22.02,-0.0,-0.0,-0.0,130.23,122.86,14080.56,5.42,4.49,0.0,82.13
41,12.77,39.8,0.0,1.9,0.0,7.78,0.0,0.0,22.02,-0.0,-0.0,-0.0,130.23,122.86,14031.62,5.42,4.52,0.0,84.27
42,12.85,43.9,0.0,2.24,0.0,14.18,0.0,0.0,17.1,-0.0,-0.0,-0.0,130.23,122.86,13982.69,5.42,4.58,0.0,90.26
43,12.73,42.93,0.0,2.49,0.0,14.18,0.0,0.19,22.02,-0.0,-0.0,-0.0,130.23,122.86,13944.69,5.42,4.63,0.0,94.54
44,12.58,41.18,0.0,2.43,0.0,14.18,0.6,0.0,22.02,-0.0,-0.0,-0.0,130.23,122.66,13895.76,4.82,5.21,0.0,92.99
45,12.07,40.62,0.0,2.12,0.0,14.18,0.0,0.0,20.6,-0.0,-0.0,-0.0,129.56,122.66,13846.82,5.42,4.58,0.0,89.58
46,11.31,38.79,0.0,1.93,0.0,14.18,0.0,0.0,19.66,-0.0,-0.0,-0.0,129.56,122.66,13801.05,0.0,9.96,0.0,85.85
47,10.63,37.86,0.0,1.93,0.0,14.18,5.42,0.0,14.24,-0.0,-0.0,-0.0,129.56,122.66,13757.37,0.0,9.94,0.0,84.26
48,6.71,54.07,0.0,1.9,0.0,14.18,5.42,0.94,0.0,-0.0,-0.0,-0.0,123.54,122.66,13725.72,0.0,9.93,0.0,83.23
49,6.99,51.97,0.0,1.79,0.0,13.66,5.42,0.0,0.0,-0.0,-0.0,-0.0,117.51,121.67,13725.72,0.0,9.89,0.0,79.83
50,7.33,49.15,0.0,1.73,0.0,14.18,0.0,0.0,2.38,-0.0,-0.0,-0.0,111.49,121.67,13725.72,0.0,9.83,0.0,74.76
51,7.88,48.61,0.0,1.64,0.0,14.18,0.0,0.0,0.74,-0.0,-0.0,-0.0,111.49,121.67,13720.42,0.0,9.82,0.0,73.04
52,8.64,47.79,0.0,1.49,0.0,14.13,0.0,0.0,-0.0,-0.0,-0.0,-0.0,111.49,121.67,13718.78,0.0,9.8,0.0,72.05
53,9.34,45.27,0.0,1.45,0.0,14.18,0.0,0.0,2.01,-0.0,-0.0,-0.0,111.49,121.67,13718.78,0.0,0.0,9.81,72.24
54,10.1,43.29,0.0,1.48,0.0,14.18,0.0,0.0,5.58,-0.0,-0.0,-0.0,111.49,121.67,13714.32,0.0,9.83,0.0,74.62
55,10.61,41.14,4.64,1.53,0.0,14.18,0.0,0.0,7.7,-0.0,-0.0,-0.0,111.49,121.67,13701.92,0.0,9.89,0.0,79.8
56,10.98,40.21,19.27,1.67,0.0,11.08,0.0,0.0,0.0,-0.0,-0.0,-0.0,111.49,121.67,13684.81,0.0,0.0,9.93,83.21
57,10.97,40.5,33.79,1.71,0.0,0.0,0.0,0.0,0.0,-1.43,-0.0,-0.0,111.49,121.67,13684.81,0.0,9.95,0.0,85.53
58,10.87,38.81,43.03,1.88,0.0,0.0,0.0,0.0,0.0,-6.2,-1.99,-0.0,112.85,121.67,13684.81,5.42,0.0,4.54,86.4
