hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,6.71,54.07,0.0,1.27,0.0,0.0,4.3,0.0,10.83,-0.0,-0.0,-0.0,90.4,113.19,12505.01,0.0,0.0,10.47,77.18
1,6.99,51.97,0.0,1.3,0.0,0.0,2.56,0.0,10.83,-0.0,-0.0,-0.0,85.63,113.19,12480.95,3.83,0.0,6.59,73.64
2,7.33,49.15,0.0,1.11,0.0,0.0,0.0,0.0,10.83,-0.08,-0.0,-0.0,82.78,113.19,12456.89,6.39,0.0,3.97,68.34
3,7.88,48.61,0.0,1.12,0.0,0.0,0.0,0.0,10.83,-2.42,-0.0,-0.0,82.86,113.19,12432.83,0.0,10.34,0.0,66.02
4,8.64,47.79,0.0,1.21,0.0,0.0,0.0,0.0,10.83,-4.92,-0.0,-0.0,85.15,113.19,12408.76,0.0,0.0,10.32,63.55
5,9.34,45.27,0.0,1.25,0.0,0.0,0.0,0.0,10.83,-5.34,-0.0,-0.0,89.83,113.19,12384.7,0.0,0.0,10.29,61.35
6,10.1,43.29,0.0,1.21,0.0,0.0,0.0,0.0,10.61,-5.53,-0.0,-0.0,94.9,113.19,12360.64,0.0,0.0,10.27,59.67
7,10.61,41.14,5.17,1.18,0.0,0.0,0.0,0.0,2.11,-0.0,-0.0,-0.0,100.16,113.19,12337.07,0.0,10.28,0.0,60.21
8,10.98,40.21,21.49,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-4.95,-0.0,100.16,113.19,12332.39,6.39,0.0,3.91,62.73
9,10.97,40.5,37.69,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-18.08,-0.0,106.05,117.65,12332.39,0.0,0.0,10.34,66.18
10,10.87,38.81,47.99,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-23.77,-0.0,111.94,133.93,12332.39,0.0,10.38,0.0,69.09
11,10.96,37.48,50.09,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-22.49,-0.0,117.83,155.32,12332.39,0.0,10.4,0.0,71.22
12,10.81,36.1,44.36,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-12.47,-0.0,123.72,175.56,12332.39,0.0,10.43,0.0,73.9
13,10.58,32.48,35.09,1.36,0.0,0.0,0.0,0.0,1.56,-6.2,-0.0,-0.0,129.61,186.78,12332.39,0.0,10.44,0.0,74.86
14,10.56,30.06,22.29,1.25,0.0,0.0,0.0,0.0,10.79,-0.0,-0.0,-0.0,135.5,186.78,12328.93,0.0,0.0,10.44,74.96
15,11.4,29.08,7.84,1.27,0.0,0.0,0.0,13.14,10.83,-0.0,-0.0,-0.0,135.5,186.78,12304.96,6.39,4.03,0.0,73.55
16,12.31,32.39,0.11,1.25,0.0,0.0,6.39,8.2,10.83,-0.0,-0.0,-0.0,135.5,172.95,12280.9,0.0,10.4,0.0,71.49
17,12.77,39.8,0.0,1.33,0.0,0.0,6.39,2.31,10.83,-0.0,-0.0,-0.0,128.4,164.32,12256.83,0.0,0.0,10.42,73.43
18,12.85,43.9,0.0,1.45,0.0,0.0,6.39,3.62,10.83,-0.0,-0.0,-0.0,121.29,161.89,12232.77,0.0,10.49,0.0,79.03
19,12.73,42.93,0.0,1.82,0.0,0.0,6.39,9.41,10.83,-0.0,-0.0,-0.0,114.19,158.08,12208.71,0.0,0.0,10.54,84.11
20,12.58,41.18,0.0,1.71,0.0,0.0,6.39,12.47,10.83,-0.0,-0.0,-0.0,107.08,148.17,12184.65,0.0,0.0,10.55,85.16
21,12.07,40.62,0.0,1.5,0.0,0.0,6.39,11.15,10.83,-0.0,-0.0,-0.0,99.98,135.05,12160.58,0.0,0.0,10.52,82.55
22,11.31,38.79,0.0,1.47,0.0,0.0,6.39,10.3,10.83,-0.0,-0.0,-0.0,92.88,123.31,12136.52,0.0,0.0,10.49,79.08
23,10.63,37.86,0.0,1.39,0.0,0.0,6.39,10.51,10.83,-0.0,-0.0,-0.0,85.77,112.47,12112.46,0.0,0.0,10.47,77.61
24,6.71,54.07,0.0,1.31,0.0,0.0,3.81,0.0,10.83,-0.0,-0.0,-0.0,78.67,101.41,12088.4,0.0,0.0,10.46,76.73
25,6.99,51.97,0.0,1.15,0.0,0.0,2.12,0.0,10.83,-0.0,-0.0,-0.0,74.44,101.41,12064.33,0.0,10.42,0.0,73.05
26,7.33,49.15,0.0,1.1,0.0,0.0,0.0,0.0,10.83,-0.25,-0.0,-0.0,72.08,101.41,12040.27,6.39,3.97,0.0,68.16
27,7.88,48.61,0.0,1.15,0.0,0.0,0.0,0.0,10.83,-1.66,-0.0,-0.0,72.32,101.41,12016.21,0.0,0.0,10.35,66.81
28,8.64,47.79,0.0,1.16,0.0,0.0,0.0,0.0,10.83,-2.26,-0.0,-0.0,73.89,101.41,11992.15,0.0,0.0,10.34,66.17
29,9.34,45.27,0.0,1.21,0.0,0.0,0.0,0.0,10.83,-0.61,-0.0,-0.0,76.04,101.41,11968.08,0.0,0.0,10.34,66.04
