hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,5.16,1.97,0.0,1.27,0.0,9.28,4.11,5.91,0.0,-0.0,-0.0,-0.0,135.5,24.68,0.0,0.0,0.0,3.74,27.7
1,4.85,1.84,0.0,1.3,0.0,8.29,4.11,5.91,0.0,-0.0,-0.0,-0.0,130.93,18.46,0.0,0.0,0.0,3.72,26.28
2,4.62,1.74,0.0,1.11,0.0,7.62,4.11,5.91,0.0,-0.0,-0.0,-0.0,126.36,12.25,0.0,0.0,0.0,3.71,25.1
3,4.42,1.68,0.0,1.12,0.0,10.27,4.11,2.21,0.0,-0.0,-0.0,-0.0,121.8,6.03,0.0,0.0,3.69,0.0,23.81
4,4.34,1.68,0.0,1.21,0.0,8.99,4.11,2.22,0.0,-0.0,-0.0,-0.0,117.23,3.71,0.0,0.0,3.68,0.0,22.56
5,4.42,1.77,0.0,1.25,0.0,10.85,4.11,0.0,0.0,-0.0,-0.0,-0.0,112.66,1.36,0.0,0.0,0.0,3.68,22.4
6,4.6,1.88,0.0,1.21,0.0,13.48,4.11,-0.0,0.0,-0.0,-0.0,-0.0,108.09,1.36,0.0,0.0,0.0,3.71,25.28
7,4.79,2.01,0.43,1.18,0.0,14.44,4.11,0.0,0.0,-0.0,-0.0,-0.0,103.52,1.36,0.0,0.0,3.73,0.0,26.97
8,4.92,2.06,5.14,1.19,9.08,4.58,4.11,-0.0,-0.0,-0.0,-0.0,-0.0,98.96,1.36,0.0,0.0,0.0,3.77,31.09
9,4.91,2.05,11.69,1.31,7.39,0.0,4.11,0.0,0.0,-0.0,-0.0,-0.0,94.39,1.36,0.0,0.0,0.0,3.78,31.45
10,4.83,2.03,17.33,1.38,2.57,0.0,4.11,-0.0,0.0,-0.0,-0.0,-0.0,89.82,1.36,0.0,0.0,3.79,0.0,32.24
11,4.61,2.02,20.6,1.38,0.0,0.77,4.11,-0.0,-0.0,-0.0,-0.0,-0.0,85.25,1.36,0.0,0.0,3.8,0.0,33.48
12,4.49,2.12,21.16,1.29,4.24,0.0,4.11,-0.0,0.0,-0.0,-0.0,-0.0,80.69,1.36,0.0,0.0,3.84,0.0,37.41
13,4.47,2.3,17.91,1.36,7.53,0.0,4.11,0.0,0.0,-0.0,-0.0,-0.0,76.12,1.36,0.0,0.0,0.0,3.85,37.68
14,4.7,2.54,11.41,1.25,8.14,0.0,4.11,1.3,0.0,-0.0,-0.0,-0.0,71.55,1.36,0.0,0.0,0.0,3.8,33.45
15,5.16,2.94,3.42,1.27,0.0,13.62,4.11,0.0,0.0,-0.0,-0.0,-0.0,66.98,0.0,0.0,0.0,3.77,0.0,30.52
