hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,6.71,54.07,0.0,1.27,0.0,0.0,0.0,15.12,0.0,-0.0,-0.0,-0.0,135.5,186.78,12404.39,6.39,0.0,4.07,77.18
1,6.99,51.97,0.0,1.3,0.0,0.0,6.39,6.99,0.0,-0.0,-0.0,-0.0,135.5,170.86,12404.39,0.0,10.43,0.0,73.64
2,7.33,49.15,0.0,1.11,0.0,0.0,6.39,4.36,0.0,-0.0,-0.0,-0.0,128.4,163.5,12404.39,0.0,0.0,10.37,68.34
3,7.88,48.61,0.0,1.12,0.0,0.0,1.22,7.19,0.0,-0.0,-0.0,-0.0,121.29,158.91,12404.39,5.17,5.17,0.0,66.02
4,8.64,47.79,0.0,1.21,0.0,0.0,5.9,0.0,0.0,-0.0,-0.0,-0.0,119.94,151.34,12404.39,0.0,0.0,10.32,63.55
5,9.34,45.27,0.0,1.25,0.0,0.0,5.49,0.0,0.0,-0.0,-0.0,-0.0,113.38,151.34,12404.39,0.0,10.29,0.0,61.35
6,10.1,43.29,0.0,1.21,0.0,0.0,5.07,0.0,0.0,-0.0,-0.0,-0.0,107.28,151.34,12404.39,1.32,8.95,0.0,59.67
7,10.61,41.14,5.17,1.18,0.0,0.0,-0.0,2.11,0.0,-0.0,-0.0,-0.0,101.64,151.34,12404.39,0.0,10.28,0.0,60.21
8,10.98,40.21,21.49,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-4.95,101.64,149.13,12404.39,0.0,0.0,10.31,62.73
9,10.97,40.5,37.69,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-7.09,-10.99,107.53,149.13,12407.31,6.39,0.0,3.95,66.18
10,10.87,38.81,47.99,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-21.77,-2.0,113.42,155.51,12413.79,0.0,10.38,0.0,69.09
11,10.96,37.48,50.09,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-11.5,-10.99,119.31,175.1,12414.97,0.0,0.0,10.4,71.22
12,10.81,36.1,44.36,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-1.48,-10.99,125.2,185.45,12421.46,0.0,10.43,0.0,73.9
13,10.58,32.48,35.09,1.36,0.0,0.0,0.0,0.0,0.0,-4.64,-0.0,-0.0,131.09,186.78,12427.94,0.0,10.44,0.0,74.86
14,10.56,30.06,22.29,1.25,0.0,0.0,0.0,0.0,10.79,-0.0,-0.0,-0.0,135.5,186.78,12427.94,6.39,4.05,0.0,74.96
15,11.4,29.08,7.84,1.27,0.0,0.0,0.0,13.14,10.83,-0.0,-0.0,-0.0,135.5,186.78,12403.98,0.0,10.43,0.0,73.55
16,12.31,32.39,0.11,1.25,0.0,0.0,0.0,14.6,10.83,-0.0,-0.0,-0.0,135.5,172.95,12379.91,6.39,0.0,4.01,71.49
17,12.77,39.8,0.0,1.33,0.0,0.0,0.47,8.23,10.83,-0.0,-0.0,-0.0,135.5,157.59,12355.85,5.92,4.5,0.0,73.43
18,12.85,43.9,0.0,1.45,0.0,0.0,0.0,10.01,10.83,-0.0,-0.0,-0.0,134.98,148.92,12331.79,0.0,10.49,0.0,79.03
19,12.73,42.93,0.0,1.82,0.0,0.0,0.0,15.8,10.83,-0.0,-0.0,-0.0,134.98,138.38,12307.73,6.39,4.15,0.0,84.11
20,12.58,41.18,0.0,1.71,0.0,0.0,6.39,12.47,10.83,-0.0,-0.0,-0.0,134.98,121.75,12283.66,0.0,0.0,10.55,85.16
21,12.07,40.62,0.0,1.5,0.0,0.0,6.39,11.15,10.83,-0.0,-0.0,-0.0,127.87,108.62,12259.6,0.0,10.52,0.0,82.55
22,11.31,38.79,0.0,1.47,0.0,0.0,6.39,10.3,10.83,-0.0,-0.0,-0.0,120.77,96.89,12235.54,0.0,0.0,10.49,79.08
23,10.63,37.86,0.0,1.39,0.0,0.0,6.39,10.51,10.83,-0.0,-0.0,-0.0,113.66,86.05,12211.48,0.0,0.0,10.47,77.61
24,6.71,54.07,0.0,1.31,0.0,0.0,3.81,0.0,10.83,-0.0,-0.0,-0.0,106.56,74.98,12187.41,0.0,10.46,0.0,76.73
25,6.99,51.97,0.0,1.15,0.0,0.0,2.12,0.0,10.83,-0.0,-0.0,-0.0,102.33,74.98,12163.35,0.0,0.0,10.42,73.05
26,7.33,49.15,0.0,1.1,0.0,0.0,0.0,0.0,10.83,-0.25,-0.0,-0.0,99.97,74.98,12139.29,0.0,0.0,10.37,68.16
27,7.88,48.61,0.0,1.15,0.0,0.0,0.0,0.0,10.83,-1.66,-0.0,-0.0,100.21,74.98,12115.23,0.0,10.35,0.0,66.81
28,8.64,47.79,0.0,1.16,0.0,0.0,0.0,0.0,10.83,-2.26,-0.0,-0.0,101.79,74.98,12091.16,0.0,0.0,10.34,66.17
29,9.34,45.27,0.0,1.21,0.0,0.0,0.0,0.0,10.83,-0.61,-0.0,-0.0,103.93,74.98,12067.1,6.39,0.0,3.95,66.04
30,10.1,43.29,0.0,1.21,0.0,0.0,1.48,0.0,10.83,-0.0,-0.0,-0.0,104.51,74.98,12043.04,0.0,10.35,0.0,66.9
31,10.61,41.14,5.17,1.18,0.0,0.0,1.44,0.0,10.83,-0.0,-0.0,-0.0,102.86,74.98,12018.98,0.0,10.39,0.0,70.37
32,10.98,40.21,21.49,1.23,0.0,0.0,0.0,0.0,10.83,-6.2,-3.86,-0.0,101.26,74.98,11994.91,6.39,4.04,0.0,74.68
33,10.97,40.5,37.69,1.33,0.0,0.0,0.0,0.0,10.83,-6.2,-16.44,-0.0,107.15,78.46,11970.85,0.0,0.0,10.48,78.67
34,10.87,38.81,47.99,1.43,0.0,0.0,0.0,0.0,10.83,-6.2,-22.99,-0.0,113.04,93.26,11946.79,6.39,4.11,0.0,80.75
35,10.96,37.48,50.09,1.5,0.0,0.0,0.0,0.0,10.83,-6.2,-22.67,-0.0,118.93,113.94,11922.73,0.0,10.52,0.0,81.99
