hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,6.71,54.07,0.0,1.27,0.0,0.0,4.3,0.0,10.83,-0.0,-0.0,-0.0,94.25,76.4,8338.43,2.1,8.37,0.0,77.18
1,6.99,51.97,0.0,1.3,0.0,0.0,0.0,2.56,10.83,-0.0,-0.0,-0.0,89.48,76.4,8314.37,6.39,4.03,0.0,73.64
2,7.33,49.15,0.0,1.11,0.0,0.0,0.0,0.0,10.75,-0.0,-0.0,-0.0,89.48,73.71,8290.3,6.39,0.0,3.97,68.34
3,7.88,48.61,0.0,1.12,0.0,0.0,0.0,0.0,8.41,-0.0,-0.0,-0.0,89.48,73.71,8266.41,6.39,0.0,3.95,66.02
4,8.64,47.79,0.0,1.21,0.0,0.0,0.0,0.0,5.9,-0.0,-0.0,-0.0,89.48,73.71,8247.73,0.0,0.0,10.32,63.55
5,9.34,45.27,0.0,1.25,0.0,0.0,0.0,0.0,5.49,-0.0,-0.0,-0.0,89.48,73.71,8234.61,0.0,0.0,10.29,61.35
6,10.1,43.29,0.0,1.21,0.0,0.0,0.0,0.0,5.07,-0.0,-0.0,-0.0,89.48,73.71,8222.4,6.39,0.0,3.88,59.67
7,10.61,41.14,5.17,1.18,0.0,0.0,0.0,0.0,2.11,-0.0,-0.0,-0.0,89.48,73.71,8211.13,0.0,10.28,0.0,60.21
8,10.98,40.21,21.49,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-4.95,-0.0,89.48,73.71,8206.45,0.0,0.0,10.31,62.73
9,10.97,40.5,37.69,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-18.08,-0.0,95.37,78.16,8206.45,0.0,0.0,10.34,66.18
10,10.87,38.81,47.99,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-23.77,-0.0,101.26,94.44,8206.45,0.0,0.0,10.38,69.09
11,10.96,37.48,50.09,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-22.49,-0.0,107.15,115.83,8206.45,0.0,10.4,0.0,71.22
12,10.81,36.1,44.36,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-12.47,-0.0,113.04,136.07,8206.45,6.39,0.0,4.04,73.9
