hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,6.71,54.07,0.0,1.27,0.0,0.0,0.0,4.3,10.83,-0.0,-0.0,-0.0,104.48,91.84,6784.59,0.0,0.0,10.47,77.18
1,6.99,51.97,0.0,1.3,0.0,0.0,2.56,0.0,10.83,-0.0,-0.0,-0.0,104.48,87.32,6760.53,3.83,0.0,6.59,73.64
2,7.33,49.15,0.0,1.11,0.0,0.0,0.0,0.0,10.75,-0.0,-0.0,-0.0,101.64,87.32,6736.46,0.0,10.37,0.0,68.34
3,7.88,48.61,0.0,1.12,0.0,0.0,0.0,0.0,8.41,-0.0,-0.0,-0.0,101.64,87.32,6712.57,6.39,3.95,0.0,66.02
4,8.64,47.79,0.0,1.21,0.0,0.0,0.0,0.0,5.9,-0.0,-0.0,-0.0,101.64,87.32,6693.89,0.0,10.32,0.0,63.55
5,9.34,45.27,0.0,1.25,0.0,0.0,0.0,0.0,5.49,-0.0,-0.0,-0.0,101.64,87.32,6680.77,0.0,10.29,0.0,61.35
6,10.1,43.29,0.0,1.21,0.0,0.0,0.0,0.0,5.07,-0.0,-0.0,-0.0,101.64,87.32,6668.56,0.0,10.27,0.0,59.67
7,10.61,41.14,5.17,1.18,0.0,0.0,0.0,0.0,2.11,-0.0,-0.0,-0.0,101.64,87.32,6657.3,0.0,10.28,0.0,60.21
8,10.98,40.21,21.49,1.19,0.0,0.0,0.0,0.0,0.0,-6.2,-4.95,-0.0,101.64,87.32,6652.61,6.39,0.0,3.91,62.73
9,10.97,40.5,37.69,1.31,0.0,0.0,0.0,0.0,0.0,-6.2,-18.08,-0.0,107.53,91.77,6652.61,0.0,10.34,0.0,66.18
10,10.87,38.81,47.99,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-23.77,-0.0,113.42,108.05,6652.61,0.0,10.38,0.0,69.09
11,10.96,37.48,50.09,1.38,0.0,0.0,0.0,0.0,0.0,-6.2,-22.49,-0.0,119.31,129.44,6652.61,0.0,10.4,0.0,71.22
12,10.81,36.1,44.36,1.29,0.0,0.0,0.0,0.0,0.0,-6.2,-12.47,-0.0,125.2,149.68,6652.61,0.0,10.43,0.0,73.9
13,10.58,32.48,35.09,1.36,0.0,0.0,0.0,0.0,0.0,-4.64,-0.0,-0.0,131.09,160.9,6652.61,6.39,4.05,0.0,74.86
14,10.56,30.06,22.29,1.25,0.0,0.0,0.0,0.0,10.79,-0.0,-0.0,-0.0,135.5,160.9,6652.61,0.0,10.44,0.0,74.96
15,11.4,29.08,7.84,1.27,0.0,0.0,0.0,13.14,10.83,-0.0,-0.0,-0.0,135.5,160.9,6628.65,0.0,10.43,0.0,73.55
