hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,17.15,8.62,0.0,1.27,0.0,0.0,0.66,0.0,0.0,-0.0,-0.0,-0.0,94.76,10.93,0.0,0.0,3.75,0.0,27.7
1,17.34,9.27,0.0,1.3,0.0,0.0,0.0,0.0,0.0,-1.63,-0.0,-0.0,94.03,10.93,0.0,3.74,0.0,0.0,26.28
2,17.55,9.88,0.0,1.11,0.0,0.0,0.0,0.0,0.0,-3.44,-0.0,-0.0,95.57,10.93,0.0,3.72,0.0,0.0,25.1
3,17.71,10.3,0.0,1.12,0.0,0.0,0.0,0.0,0.0,-5.32,-0.0,-0.0,98.84,10.93,0.0,0.0,3.71,0.0,23.81
4,17.63,10.6,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-6.2,-0.69,-0.0,103.89,10.93,0.0,3.7,0.0,0.0,22.56
5,17.41,10.92,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-6.2,-0.98,-0.0,109.78,11.54,0.0,0.0,0.0,3.69,22.4
6,17.11,10.95,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-4.0,-0.0,-0.0,115.67,12.43,0.0,0.0,0.0,3.73,25.28
7,16.72,10.93,0.05,1.18,0.0,0.0,0.0,0.0,0.0,-1.91,-0.0,-0.0,119.48,12.43,0.0,3.74,0.0,0.0,26.97
8,16.02,10.58,1.63,1.19,0.0,0.0,1.67,0.0,0.0,-0.0,-0.0,-0.0,121.3,12.43,0.0,0.0,0.0,3.79,31.09
9,14.75,10.33,4.92,1.31,0.0,0.14,0.0,0.0,0.0,-0.0,-0.0,-0.0,119.44,12.43,0.0,0.0,0.0,3.79,31.45
10,13.44,10.16,8.77,1.38,0.0,0.0,0.0,0.0,0.0,-1.5,-0.0,-0.0,119.44,12.43,0.0,0.0,3.8,0.0,32.24
11,12.18,9.97,11.4,1.38,0.0,0.0,0.0,0.0,0.0,-1.45,-0.0,-0.0,120.87,12.43,0.0,0.0,3.82,0.0,33.48
12,10.79,9.86,12.64,1.29,0.0,0.0,2.84,0.0,0.0,-0.0,-0.0,-0.0,122.24,12.43,0.0,1.73,2.13,0.0,37.41
